,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample_freq,state,params_n_estimators
56,56,0.1872984356999448,2023-06-29 13:17:10.239824,2023-06-29 13:17:11.794680,0 days 00:00:01.554856,goss,0.5495529560218072,0.0768201158372033,56,5,11,52,1.735455451329038e-05,6.500612497258633e-08,7,COMPLETE,126
162,162,0.18737625495771382,2023-06-29 13:20:43.987205,2023-06-29 13:20:45.861557,0 days 00:00:01.874352,goss,0.5120912358880347,0.061835400773265395,50,5,13,42,5.141497254977319e-05,2.0139629211149724e-08,3,COMPLETE,197
631,631,0.18739913611431275,2023-06-29 13:46:00.730624,2023-06-29 13:46:03.486799,0 days 00:00:02.756175,goss,0.4789473749971845,0.040589282889693046,58,8,10,34,0.0033201326605045178,3.821725269914562e-08,2,COMPLETE,260
351,351,0.18741853743478726,2023-06-29 13:29:08.236276,2023-06-29 13:29:10.366433,0 days 00:00:02.130157,goss,0.3036144355070678,0.03423279603916901,50,5,8,70,0.038885780203413205,3.550703975495905e-05,3,COMPLETE,334
699,699,0.1874731663642702,2023-06-29 13:52:21.883837,2023-06-29 13:52:23.561325,0 days 00:00:01.677488,goss,0.374600764065794,0.06779539578933225,44,5,7,32,0.00010486973162707322,0.03798487615769547,3,COMPLETE,121
480,480,0.18748209468431976,2023-06-29 13:35:47.948268,2023-06-29 13:35:50.557192,0 days 00:00:02.608924,goss,0.49107605546360683,0.03594298822645923,49,5,12,59,1.8845526777400238e-05,0.027812629980235357,7,COMPLETE,461
430,430,0.18751650120593238,2023-06-29 13:32:02.867917,2023-06-29 13:32:04.759229,0 days 00:00:01.891312,goss,0.4822089404816222,0.028570672546222194,45,7,11,36,1.24538618120649e-05,7.959061046834837e-07,4,COMPLETE,487
939,939,0.18753694133488297,2023-06-29 14:12:29.900376,2023-06-29 14:12:32.617290,0 days 00:00:02.716914,goss,0.5686556576454791,0.031981906697586694,46,5,8,55,0.00012266513533070307,9.000065165957737e-08,5,COMPLETE,336
592,592,0.18755975322072116,2023-06-29 13:43:20.709439,2023-06-29 13:43:22.254581,0 days 00:00:01.545142,goss,0.5089510138091313,0.07943396654347566,51,5,12,64,2.223611713558044e-06,0.00010253916983487941,4,COMPLETE,185
812,812,0.1875627589327278,2023-06-29 14:02:46.612327,2023-06-29 14:02:49.223627,0 days 00:00:02.611300,goss,0.617859628756455,0.030721763361462956,39,5,8,58,3.567348975276757e-06,6.620564924711523e-08,5,COMPLETE,417
601,601,0.18759096635518768,2023-06-29 13:44:03.832051,2023-06-29 13:44:06.420517,0 days 00:00:02.588466,goss,0.5384971615650446,0.034241012508620994,44,5,13,61,4.7039531816938884e-05,5.2873446014043584e-08,3,COMPLETE,332
834,834,0.1876111356232356,2023-06-29 14:04:11.197411,2023-06-29 14:04:18.977432,0 days 00:00:07.780021,goss,0.620542861287865,0.010279264079231186,40,5,13,56,1.6176205012371082e-06,0.0005062955686212993,3,COMPLETE,1179
761,761,0.1876139079005209,2023-06-29 13:58:34.765048,2023-06-29 13:58:37.406231,0 days 00:00:02.641183,goss,0.49421871003337137,0.03237596969912881,52,5,12,69,6.821961576104941e-06,1.9585234103068317e-08,2,COMPLETE,406
715,715,0.18763299810235043,2023-06-29 13:53:11.807634,2023-06-29 13:53:13.530035,0 days 00:00:01.722401,goss,0.5091296828236985,0.06738383027964541,36,5,7,31,1.0553375556807944e-05,2.0853867970157928e-08,3,COMPLETE,186
459,459,0.1876384392211179,2023-06-29 13:33:52.893245,2023-06-29 13:33:57.623053,0 days 00:00:04.729808,goss,0.4653473831041569,0.015315137597851525,32,5,13,31,2.9826129198019335e-06,0.0008851452959884957,3,COMPLETE,744
524,524,0.18763847458034266,2023-06-29 13:39:06.981163,2023-06-29 13:39:18.517838,0 days 00:00:11.536675,goss,0.5186359705575634,0.005655866386762755,50,5,9,32,4.1242460113114515e-05,7.168583266517971e-06,3,COMPLETE,1757
478,478,0.18765306354278968,2023-06-29 13:35:31.606254,2023-06-29 13:35:46.091511,0 days 00:00:14.485257,goss,0.4810315580553819,0.00872315253357869,40,5,9,28,1.4918925532902657e-06,2.292473581773131e-08,1,COMPLETE,1387
195,195,0.18767241079176872,2023-06-29 13:21:55.691311,2023-06-29 13:21:57.426138,0 days 00:00:01.734827,goss,0.5131502479012766,0.05831542168351458,42,5,11,39,3.285387792942168e-05,1.1563243011610216e-06,3,COMPLETE,230
163,163,0.18774647972482128,2023-06-29 13:20:45.862352,2023-06-29 13:20:47.932931,0 days 00:00:02.070579,goss,0.4724177098938005,0.05067763204364898,41,5,10,49,9.813459074858996e-05,1.4059518443164392e-07,2,COMPLETE,247
501,501,0.18775801846883855,2023-06-29 13:37:21.333158,2023-06-29 13:37:24.949098,0 days 00:00:03.615940,goss,0.4812455336534922,0.02129412374013098,42,5,8,34,0.004599605379099399,0.0005414850283264577,3,COMPLETE,576
751,751,0.18781164203072206,2023-06-29 13:57:57.629261,2023-06-29 13:58:01.969022,0 days 00:00:04.339761,goss,0.5288964624263915,0.01861173521382471,32,6,7,39,3.275875922071079e-07,0.000333544290208984,7,COMPLETE,436
312,312,0.18785414875349166,2023-06-29 13:27:30.166360,2023-06-29 13:27:31.736080,0 days 00:00:01.569720,goss,0.6387028606027824,0.07005872003982484,119,6,14,25,0.003935097496121235,2.7554122774547678e-08,2,COMPLETE,175
231,231,0.18786955605274805,2023-06-29 13:23:25.313975,2023-06-29 13:23:28.130501,0 days 00:00:02.816526,goss,0.4959938762050034,0.030172417319744595,40,6,10,31,0.028398023939962342,7.73231162971595e-08,3,COMPLETE,423
273,273,0.18788492568770745,2023-06-29 13:25:20.045040,2023-06-29 13:25:22.359338,0 days 00:00:02.314298,goss,0.5064771699415836,0.042301689595132794,49,5,11,36,0.002036081634011896,2.1946416866271158e-07,3,COMPLETE,382
150,150,0.18793323760728364,2023-06-29 13:20:20.999203,2023-06-29 13:20:23.166390,0 days 00:00:02.167187,goss,0.46721105377161665,0.050615246318947274,52,5,8,42,0.00024963624098805896,7.066775803605751e-08,6,COMPLETE,205
936,936,0.18794224053972552,2023-06-29 14:12:18.290958,2023-06-29 14:12:26.493471,0 days 00:00:08.202513,goss,0.5189335406373441,0.0067473206512037595,48,5,7,10,8.926615692153191e-06,6.058796617938538e-07,3,COMPLETE,1572
437,437,0.18794264261508137,2023-06-29 13:32:15.143322,2023-06-29 13:32:17.145755,0 days 00:00:02.002433,goss,0.475880518810432,0.030746016204295356,42,5,11,31,0.0003636627650139115,2.0924775100140228e-07,6,COMPLETE,391
354,354,0.18795709469538677,2023-06-29 13:29:14.557522,2023-06-29 13:29:16.115811,0 days 00:00:01.558289,goss,0.5537841451343648,0.059692872718887006,41,6,7,61,2.4035760654311832e-05,5.185807951451381e-07,3,COMPLETE,170
845,845,0.18796858936379052,2023-06-29 14:05:08.765992,2023-06-29 14:05:10.309443,0 days 00:00:01.543451,goss,0.6666265808639535,0.07897336411411031,44,5,10,30,0.009392926720318343,8.747237166897893e-08,4,COMPLETE,206
331,331,0.1879808180612557,2023-06-29 13:28:07.599474,2023-06-29 13:28:09.343307,0 days 00:00:01.743833,goss,0.6061549127703988,0.06271781975078118,37,5,9,115,6.584515233263069e-07,5.936909376227433e-08,3,COMPLETE,196
197,197,0.18801243782113788,2023-06-29 13:21:59.899042,2023-06-29 13:22:02.637042,0 days 00:00:02.738000,goss,0.47310262804970793,0.031832689662484134,45,5,9,37,0.00013399851825246856,3.628764989303592e-08,6,COMPLETE,342
245,245,0.18802859519476997,2023-06-29 13:23:59.545113,2023-06-29 13:24:01.938000,0 days 00:00:02.392887,goss,0.5905142165714425,0.04808915137204069,48,6,13,35,0.013700595444024653,1.128551477147813e-07,3,COMPLETE,346
828,828,0.18807272703389066,2023-06-29 14:03:28.925213,2023-06-29 14:03:30.967459,0 days 00:00:02.042246,goss,0.6434751982313313,0.041205738870377775,43,5,12,58,0.015564163254218073,0.0008409471845795842,3,COMPLETE,289
609,609,0.1880956373875825,2023-06-29 13:44:35.775479,2023-06-29 13:44:37.631707,0 days 00:00:01.856228,goss,0.48797358230637927,0.050890156625094544,38,5,9,41,2.8835127405762387e-05,2.0899269132997878e-08,3,COMPLETE,199
992,992,0.18810426905544045,2023-06-29 14:18:06.717931,2023-06-29 14:18:09.391339,0 days 00:00:02.673408,goss,0.3634666385687661,0.0478180191204649,38,6,11,123,0.28704168156676546,0.0003773454035350134,3,COMPLETE,298
853,853,0.18812729958100433,2023-06-29 14:05:43.714711,2023-06-29 14:05:48.354569,0 days 00:00:04.639858,goss,0.6017062060037418,0.01451973564518127,40,5,12,50,0.004410976514951966,5.645988908852941e-08,5,COMPLETE,768
185,185,0.18814659832149222,2023-06-29 13:21:35.912059,2023-06-29 13:21:38.003866,0 days 00:00:02.091807,goss,0.4668819183878292,0.051934295988226735,35,5,11,50,5.853519019792814e-05,1.7062670674189197e-08,5,COMPLETE,230
201,201,0.18815831536889477,2023-06-29 13:22:10.194255,2023-06-29 13:22:12.006013,0 days 00:00:01.811758,goss,0.5216683762265494,0.056779170759057515,41,5,11,40,3.2476340324923264e-05,1.001046303752898e-08,3,COMPLETE,249
787,787,0.18818159059834336,2023-06-29 14:01:13.937781,2023-06-29 14:01:15.713370,0 days 00:00:01.775589,goss,0.5299686711060441,0.05593770958793118,39,5,13,46,1.7999586474063119e-07,3.989860746964523e-05,5,COMPLETE,240
268,268,0.18818211493642473,2023-06-29 13:25:09.846562,2023-06-29 13:25:11.495331,0 days 00:00:01.648769,goss,0.48293327590383484,0.07186364841196581,44,6,12,20,0.00026019559005846727,3.124498502758958e-05,3,COMPLETE,202
574,574,0.18827579563946056,2023-06-29 13:41:52.283264,2023-06-29 13:42:00.839483,0 days 00:00:08.556219,goss,0.5489717673941595,0.007171868711205944,40,5,7,41,8.607314571134469e-07,4.525128579594086e-05,3,COMPLETE,1575
735,735,0.18830605994341743,2023-06-29 13:55:55.220008,2023-06-29 13:56:04.042447,0 days 00:00:08.822439,goss,0.6601408706437929,0.006745999398799736,45,5,9,40,8.825516739826809e-06,0.0016571934457804696,3,COMPLETE,1639
287,287,0.1883186711298177,2023-06-29 13:25:52.725056,2023-06-29 13:25:55.109949,0 days 00:00:02.384893,goss,0.5456282483168486,0.04061590410875031,49,5,7,37,0.019413458683342905,1.148241946476349e-07,4,COMPLETE,314
140,140,0.18831895964063827,2023-06-29 13:19:56.367602,2023-06-29 13:19:58.843208,0 days 00:00:02.475606,goss,0.4786978929081046,0.04103992020948262,32,6,9,46,1.008714211539866e-05,2.031225513895663e-07,4,COMPLETE,314
112,112,0.18833877119985376,2023-06-29 13:18:55.032609,2023-06-29 13:18:56.739182,0 days 00:00:01.706573,goss,0.5505236890293458,0.061258718502874995,48,5,12,59,2.1525610450702433e-05,5.054261679884921e-08,5,COMPLETE,214
429,429,0.18833915560558856,2023-06-29 13:32:01.409236,2023-06-29 13:32:02.867090,0 days 00:00:01.457854,goss,0.5312720743119329,0.04130235158046666,50,6,18,30,0.0011078875080322629,1.8433411475071282e-08,6,COMPLETE,263
172,172,0.18840208964120994,2023-06-29 13:21:03.484627,2023-06-29 13:21:05.275028,0 days 00:00:01.790401,goss,0.5843102957712025,0.06739453650571765,44,6,10,33,4.3278713368091386e-05,2.2297286299678926e-08,6,COMPLETE,170
849,849,0.18845328798698988,2023-06-29 14:05:16.285831,2023-06-29 14:05:18.327576,0 days 00:00:02.041745,goss,0.39161217834314377,0.041699479442588304,56,7,14,54,4.6570198157301524e-05,1.4123203644420507e-07,5,COMPLETE,297
717,717,0.1884553628142885,2023-06-29 13:53:48.060557,2023-06-29 13:53:51.510506,0 days 00:00:03.449949,goss,0.4859943801573409,0.05194543131167235,42,5,9,24,0.030175674481377774,3.948394856377249e-05,3,COMPLETE,248
884,884,0.18849573075139414,2023-06-29 14:08:39.144625,2023-06-29 14:08:41.489052,0 days 00:00:02.344427,goss,0.3570539141842857,0.04873709105514229,57,7,12,56,6.490268146139362e-05,7.09958978928567e-08,4,COMPLETE,311
106,106,0.1885053454957624,2023-06-29 13:18:42.134480,2023-06-29 13:18:44.168114,0 days 00:00:02.033634,goss,0.5338604413609654,0.05241798216325707,64,5,5,53,6.517175907731611e-06,2.5555535021399875e-08,5,COMPLETE,166
891,891,0.18851608293825978,2023-06-29 14:09:20.659853,2023-06-29 14:09:24.083835,0 days 00:00:03.423982,goss,0.3537384488127914,0.06703932277229757,58,9,12,53,3.7317050215966234e-05,1.2019900095262416e-07,4,COMPLETE,161
431,431,0.18852201006057934,2023-06-29 13:32:04.760054,2023-06-29 13:32:05.688401,0 days 00:00:00.928347,goss,0.49459992493616184,0.09451960645436631,40,7,9,32,0.0003113550192895595,2.973122404425111e-07,6,COMPLETE,109
697,697,0.18854116398798332,2023-06-29 13:52:14.685790,2023-06-29 13:52:19.609068,0 days 00:00:04.923278,goss,0.6593496066659318,0.014220528881484382,120,5,13,23,7.617355196634652e-05,0.39827258706070234,3,COMPLETE,908
176,176,0.1885436831343095,2023-06-29 13:21:10.384765,2023-06-29 13:21:13.148566,0 days 00:00:02.763801,goss,0.514502468292745,0.03416570900042808,44,5,9,47,2.715820510048207e-05,1.58318989182989e-06,6,COMPLETE,399
469,469,0.18855025753854704,2023-06-29 13:34:33.512276,2023-06-29 13:34:35.872066,0 days 00:00:02.359790,goss,0.5795042959966508,0.03346890954205145,44,5,8,25,0.02881027018826178,2.098799223948727e-07,4,COMPLETE,342
762,762,0.18857825302094236,2023-06-29 13:58:37.407946,2023-06-29 13:58:40.958917,0 days 00:00:03.550971,goss,0.5070312735197825,0.036023244771759826,44,5,13,61,2.676014115152407e-05,4.598360073951998,2,COMPLETE,658
103,103,0.18859868791462014,2023-06-29 13:18:37.234007,2023-06-29 13:18:38.933371,0 days 00:00:01.699364,goss,0.5880499747754164,0.07749711835969736,45,7,11,57,5.2302243709043345e-05,1.5615802313219766e-08,6,COMPLETE,159
565,565,0.18863393626953878,2023-06-29 13:41:24.718987,2023-06-29 13:41:26.339110,0 days 00:00:01.620123,goss,0.5252654984371178,0.05777237759491073,51,5,13,66,2.741274465998496e-07,6.402690452902606e-06,4,COMPLETE,210
605,605,0.18864345143094224,2023-06-29 13:44:16.000660,2023-06-29 13:44:17.596612,0 days 00:00:01.595952,goss,0.46902359874337957,0.06460783885720242,50,5,10,45,4.0183495537300633e-07,1.4932475881109444e-06,3,COMPLETE,190
499,499,0.18865804930038893,2023-06-29 13:37:15.540067,2023-06-29 13:37:18.671351,0 days 00:00:03.131284,goss,0.34448550325088634,0.024003758901467036,57,5,10,41,5.961365914213668e-05,0.00153438405928476,6,COMPLETE,509
111,111,0.18866986597141197,2023-06-29 13:18:53.024883,2023-06-29 13:18:55.031848,0 days 00:00:02.006965,goss,0.5605483058374566,0.07112695099310944,53,5,11,52,6.587176788114528e-06,1.7781550917907948e-08,5,COMPLETE,214
991,991,0.188678160460388,2023-06-29 14:18:04.227706,2023-06-29 14:18:06.716835,0 days 00:00:02.489129,goss,0.385376719031035,0.05360401489234032,38,6,5,51,5.024053447907016e-05,0.0016147085293499333,3,COMPLETE,161
193,193,0.18869705607672926,2023-06-29 13:21:50.881205,2023-06-29 13:21:52.472586,0 days 00:00:01.591381,goss,0.5830357052892927,0.0824649436471853,37,5,13,42,4.496161770633951e-05,2.6984623515611264e-08,3,COMPLETE,229
250,250,0.18869922235976816,2023-06-29 13:24:24.856439,2023-06-29 13:24:26.978855,0 days 00:00:02.122416,goss,0.5477360126366131,0.03810977725853748,49,5,9,37,0.008620073041852111,1.8786106424121276e-07,3,COMPLETE,279
829,829,0.18870195843771767,2023-06-29 14:03:30.968307,2023-06-29 14:03:34.196831,0 days 00:00:03.228524,goss,0.6548376506403399,0.029648527882831392,51,9,9,53,4.61425686096397e-06,4.9786873874459275e-08,4,COMPLETE,383
858,858,0.18872480915463175,2023-06-29 14:06:08.059771,2023-06-29 14:06:09.522797,0 days 00:00:01.463026,goss,0.6209994405652796,0.07604824342917908,38,5,13,26,0.00047414447064104493,0.3195505403637349,5,COMPLETE,170
962,962,0.18875327578113313,2023-06-29 14:14:45.936958,2023-06-29 14:14:52.881780,0 days 00:00:06.944822,goss,0.6280732393984824,0.00928544622997432,32,5,9,58,0.10744141285248562,9.713776860942285e-08,3,COMPLETE,1120
67,67,0.18876998715785465,2023-06-29 13:17:27.787057,2023-06-29 13:17:30.478971,0 days 00:00:02.691914,goss,0.5221255434874651,0.05572435104548625,40,6,7,55,0.0002713804595875503,1.2211252777658057e-08,6,COMPLETE,143
213,213,0.1887859569661859,2023-06-29 13:22:34.621567,2023-06-29 13:22:38.616251,0 days 00:00:03.994684,goss,0.4988959461748259,0.019938432868984137,51,5,10,46,1.0467072465002238e-05,5.282996186737101e-08,3,COMPLETE,532
531,531,0.18880084922805968,2023-06-29 13:39:27.729232,2023-06-29 13:39:29.436305,0 days 00:00:01.707073,goss,0.5292754423095828,0.08959650166440636,47,5,9,46,5.005488658051403e-07,2.6223685234361253e-05,3,COMPLETE,137
290,290,0.18883277201916976,2023-06-29 13:26:02.769270,2023-06-29 13:26:05.450942,0 days 00:00:02.681672,goss,0.4761484040179531,0.03363692853859246,120,5,9,51,0.002797241183336695,1.423029204475874e-08,5,COMPLETE,402
486,486,0.18883688666356693,2023-06-29 13:36:09.620380,2023-06-29 13:36:10.945525,0 days 00:00:01.325145,goss,0.5130136424140499,0.09068788592188523,32,5,8,47,0.005670715875960979,0.0007094183666463032,3,COMPLETE,119
191,191,0.18888889510827744,2023-06-29 13:21:47.501950,2023-06-29 13:21:49.319099,0 days 00:00:01.817149,goss,0.5014049094984817,0.061906589016620196,50,5,13,44,4.6581798601952105e-05,1.864702501940024e-08,3,COMPLETE,220
380,380,0.18891477860838507,2023-06-29 13:30:24.818021,2023-06-29 13:30:27.740162,0 days 00:00:02.922141,goss,0.48008276544347445,0.019563882317657624,65,5,11,42,0.05128769258737411,2.9166295186069338e-08,4,COMPLETE,676
987,987,0.1889159543914778,2023-06-29 14:17:52.765629,2023-06-29 14:17:55.128366,0 days 00:00:02.362737,goss,0.5770334106409191,0.04900813255673495,32,6,7,50,5.806254530763953e-05,0.0005740929678774085,4,COMPLETE,171
339,339,0.18892574534306578,2023-06-29 13:28:39.401651,2023-06-29 13:28:41.893189,0 days 00:00:02.491538,goss,0.617695599545391,0.030563113236062246,51,5,15,32,0.08021082688044953,2.4123427751173436e-05,5,COMPLETE,376
53,53,0.18894511178203624,2023-06-29 13:17:05.364721,2023-06-29 13:17:06.881270,0 days 00:00:01.516549,goss,0.5775638352725387,0.09352449679301159,38,7,10,86,3.678784863370473e-05,3.5882617420584997e-08,7,COMPLETE,86
336,336,0.18898463200871843,2023-06-29 13:28:16.014102,2023-06-29 13:28:22.269595,0 days 00:00:06.255493,goss,0.6111742890622797,0.009367148636665098,39,5,9,57,1.1397075470975756e-05,2.8208032329462045e-08,3,COMPLETE,1260
952,952,0.18899575668371343,2023-06-29 14:13:36.009469,2023-06-29 14:13:39.244234,0 days 00:00:03.234765,goss,0.42158856145594725,0.0247523779046179,39,5,12,56,1.7391426615975403e-06,8.960951483777405e-05,3,COMPLETE,452
496,496,0.18905109881329474,2023-06-29 13:37:01.645001,2023-06-29 13:37:03.299183,0 days 00:00:01.654182,goss,0.5000214914411308,0.06954828876632534,32,5,9,31,0.026894022213178142,1.506604335113935e-07,3,COMPLETE,183
698,698,0.1890651990317421,2023-06-29 13:52:19.610045,2023-06-29 13:52:21.882942,0 days 00:00:02.272897,goss,0.3602807023058038,0.035358153442638166,54,5,11,36,0.0002985001145335789,0.0048498022526495335,3,COMPLETE,350
635,635,0.18906907510638898,2023-06-29 13:46:27.057985,2023-06-29 13:46:28.814084,0 days 00:00:01.756099,goss,0.42560183872759183,0.07037036017257145,47,7,10,29,0.0003517586177106607,4.138632907727001e-05,3,COMPLETE,153
739,739,0.18909078841472476,2023-06-29 13:56:20.775870,2023-06-29 13:56:36.068289,0 days 00:00:15.292419,goss,0.6072197344464816,0.003971599815472117,49,5,12,21,1.3308524346675635e-07,2.5672937657374377e-05,4,COMPLETE,2573
771,771,0.18909124391264281,2023-06-29 13:59:33.956153,2023-06-29 13:59:38.861336,0 days 00:00:04.905183,goss,0.5216664819886605,0.012488341914667673,35,5,14,59,5.372567375010814e-06,2.0899153934206606e-06,2,COMPLETE,905
456,456,0.18909608117925653,2023-06-29 13:33:20.384126,2023-06-29 13:33:35.981659,0 days 00:00:15.597533,goss,0.6838130259221,0.004287207529335972,42,6,7,60,0.0006563640282711813,3.766276241851423e-08,2,COMPLETE,2294
212,212,0.18917989703278487,2023-06-29 13:22:32.455043,2023-06-29 13:22:34.620797,0 days 00:00:02.165754,goss,0.5756865383772879,0.05423854443570942,45,5,12,41,0.00010810525574443691,2.2881924451204242e-08,3,COMPLETE,205
505,505,0.18918892422006345,2023-06-29 13:37:31.457981,2023-06-29 13:37:35.441786,0 days 00:00:03.983805,goss,0.4649016133635644,0.07002770200589677,52,5,13,38,0.012430403746765321,9.964834712000683e-08,4,COMPLETE,150
127,127,0.18919958263982156,2023-06-29 13:19:24.477856,2023-06-29 13:19:26.083362,0 days 00:00:01.605506,goss,0.462495545555859,0.08264579323530179,48,5,12,43,0.00014206795030105232,1.495961645949545e-08,5,COMPLETE,145
482,482,0.18920695860839953,2023-06-29 13:35:53.373638,2023-06-29 13:35:58.996799,0 days 00:00:05.623161,goss,0.5049767459797607,0.013380074513004964,44,6,9,25,1.0481728777049955e-05,0.6333626831310759,3,COMPLETE,955
840,840,0.18925809764491752,2023-06-29 14:04:54.167228,2023-06-29 14:04:57.356105,0 days 00:00:03.188877,goss,0.48385299885069744,0.025407333764295225,47,5,7,58,0.005821153415246882,2.126808962751472e-06,3,COMPLETE,415
337,337,0.18927465343922587,2023-06-29 13:28:22.270457,2023-06-29 13:28:25.838540,0 days 00:00:03.568083,goss,0.5885677843824786,0.01981187465039861,44,5,6,28,2.5413034745206096e-07,8.85410121121317e-08,3,COMPLETE,448
157,157,0.18930555074114536,2023-06-29 13:20:35.726160,2023-06-29 13:20:37.842225,0 days 00:00:02.116065,goss,0.49904640390912747,0.04936192244492285,47,5,7,36,0.00013644342768023723,1.1819930756677337e-07,6,COMPLETE,256
