,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state,params_n_estimators
270,270,0.17851673489824138,2023-07-17 17:38:01.768199,2023-07-17 17:38:05.657491,0 days 00:00:03.889292,goss,0.49190960469578815,0.025356650129909692,36,7,12,44,2.314070684284007e-05,1.2821193912991853e-05,,5,COMPLETE,636
254,254,0.1785171754021393,2023-07-17 17:36:49.602975,2023-07-17 17:36:54.184272,0 days 00:00:04.581297,goss,0.5508935093422983,0.019146082988900276,44,7,13,43,2.656260938299635e-05,1.90984736445623e-08,,5,COMPLETE,785
975,975,0.17856168176007187,2023-07-17 18:43:39.328479,2023-07-17 18:43:42.259297,0 days 00:00:02.930818,goss,0.522672508592489,0.032746085122738085,36,5,13,31,0.0008097810332510389,0.014725697952957176,,4,COMPLETE,596
171,171,0.17859478380094584,2023-07-17 17:32:50.288141,2023-07-17 17:32:53.701157,0 days 00:00:03.413016,goss,0.6724414609874346,0.017931337057102207,32,7,14,40,5.0361075092495225e-05,0.001300613325661144,,5,COMPLETE,823
492,492,0.1786387168000244,2023-07-17 17:54:47.045102,2023-07-17 17:54:50.120492,0 days 00:00:03.075390,goss,0.5441850126206521,0.03462941165813234,36,7,8,14,5.682116193859843e-07,1.0847430905452056e-07,,4,COMPLETE,414
357,357,0.17871823662245834,2023-07-17 17:44:43.580261,2023-07-17 17:44:47.654613,0 days 00:00:04.074352,goss,0.6405304099738895,0.022608734910920122,36,7,11,41,4.2734626001249516e-05,2.5216838550721458e-08,,5,COMPLETE,562
285,285,0.17872223790977437,2023-07-17 17:38:49.671846,2023-07-17 17:38:52.392197,0 days 00:00:02.720351,goss,0.5089282567574914,0.031660547367863896,46,7,12,40,6.730250760412809e-06,1.0716391230384395e-05,,6,COMPLETE,616
900,900,0.17878052510484307,2023-07-17 18:35:49.773899,2023-07-17 18:35:52.816016,0 days 00:00:03.042117,goss,0.540962048652689,0.031132501430844846,32,7,10,34,0.0023608328226149976,0.8676935230282385,,5,COMPLETE,646
332,332,0.1787813678634706,2023-07-17 17:42:29.954974,2023-07-17 17:42:34.147191,0 days 00:00:04.192217,goss,0.44326416923560774,0.03215004243891628,49,7,9,35,0.00025514524437498837,7.33036722857929e-06,,4,COMPLETE,387
217,217,0.17878348842935654,2023-07-17 17:34:53.509551,2023-07-17 17:34:55.761658,0 days 00:00:02.252107,goss,0.6667122986334225,0.04202050587675433,32,7,7,39,1.969554753536143e-05,1.173761905287436e-08,,5,COMPLETE,360
213,213,0.17879370772238423,2023-07-17 17:34:43.667582,2023-07-17 17:34:45.740707,0 days 00:00:02.073125,goss,0.6921487834776632,0.03876072177860604,32,7,10,30,1.9779303704272324e-05,0.00010056865903376287,,5,COMPLETE,384
717,717,0.17882981545138624,2023-07-17 18:17:00.241184,2023-07-17 18:17:02.339969,0 days 00:00:02.098785,goss,0.5981385323505194,0.03380649854334652,38,10,11,96,9.173968144163598e-08,0.0038480435447115556,,3,COMPLETE,584
496,496,0.17892138205676827,2023-07-17 17:54:57.544450,2023-07-17 17:55:01.161381,0 days 00:00:03.616931,goss,0.535333205187297,0.02038804461620221,44,5,10,17,5.8809502042589566e-08,0.0005751309560527503,,4,COMPLETE,796
633,633,0.17895094883262896,2023-07-17 18:08:22.896834,2023-07-17 18:08:23.824076,0 days 00:00:00.927242,goss,0.5248846413943743,0.17863399608674532,57,10,8,106,3.463697364331338e-07,0.0003700392064307469,,6,COMPLETE,48
919,919,0.17895579033324774,2023-07-17 18:37:07.414550,2023-07-17 18:37:10.431444,0 days 00:00:03.016894,goss,0.6457212464586731,0.03274956767688806,44,7,12,36,3.712517995437887e-07,0.0004991269069314753,,4,COMPLETE,567
392,392,0.17899776646939872,2023-07-17 17:47:38.015827,2023-07-17 17:47:40.270812,0 days 00:00:02.254985,goss,0.6538837323545089,0.03558723771613733,32,7,14,41,1.5411651305336485e-05,0.02131264970721522,,5,COMPLETE,536
411,411,0.17901569227191505,2023-07-17 17:48:53.230301,2023-07-17 17:48:55.447287,0 days 00:00:02.216986,goss,0.594622132253918,0.047831584372937525,32,10,10,38,2.294850535673318e-05,3.218350975754179e-05,,5,COMPLETE,301
589,589,0.1790335273477489,2023-07-17 18:02:19.316256,2023-07-17 18:02:23.387717,0 days 00:00:04.071461,goss,0.5465890616953066,0.028530025015821612,36,10,15,122,6.2125124236408305e-06,0.0002815321283384824,,3,COMPLETE,620
924,924,0.17903875162450894,2023-07-17 18:37:19.861453,2023-07-17 18:37:23.732844,0 days 00:00:03.871391,goss,0.46013529442618495,0.01953011361006518,36,6,10,41,0.00025231097548219996,4.705976944065372e-07,,5,COMPLETE,866
833,833,0.1790535048332768,2023-07-17 18:28:20.103883,2023-07-17 18:28:21.700045,0 days 00:00:01.596162,goss,0.6608546055727358,0.05610641056218013,40,7,16,44,0.0002570716625853072,1.2381703871489816e-05,,4,COMPLETE,295
466,466,0.17905689294059257,2023-07-17 17:52:51.148527,2023-07-17 17:52:55.280273,0 days 00:00:04.131746,goss,0.5566828225511845,0.017818122289943592,39,6,9,31,1.0578148032409214e-07,5.996332091533906e-08,,4,COMPLETE,745
855,855,0.17909012150717657,2023-07-17 18:30:17.663867,2023-07-17 18:30:19.837327,0 days 00:00:02.173460,goss,0.5656348114115828,0.03199360541420915,47,7,16,10,1.023320121834346e-06,1.1990722853575972e-06,,3,COMPLETE,529
752,752,0.1791805773376574,2023-07-17 18:19:28.964937,2023-07-17 18:19:30.467372,0 days 00:00:01.502435,goss,0.46218594260436435,0.057753723782908876,49,10,13,35,0.26927868696242846,3.5139195287540004e-06,,4,COMPLETE,347
831,831,0.17919301423466372,2023-07-17 18:28:04.713394,2023-07-17 18:28:08.721067,0 days 00:00:04.007673,goss,0.45863295718379915,0.020547681065444523,36,9,7,21,6.807835268705435e-05,4.986967412617284e-08,,5,COMPLETE,730
380,380,0.17921741994475138,2023-07-17 17:46:31.417191,2023-07-17 17:46:33.659753,0 days 00:00:02.242562,goss,0.4913392661491279,0.03768447997294662,36,7,13,34,0.0019463132617010184,3.9254172749433283e-07,,5,COMPLETE,392
570,570,0.17925860855660608,2023-07-17 18:00:03.121912,2023-07-17 18:00:06.869123,0 days 00:00:03.747211,goss,0.49283086054766756,0.024085836573683916,32,5,12,86,4.142747120305914e-06,2.9544067675241015e-05,,3,COMPLETE,762
118,118,0.17927689332885693,2023-07-17 17:28:55.896411,2023-07-17 17:29:01.898909,0 days 00:00:06.002498,goss,0.671678441999739,0.012581784172796673,32,7,9,27,0.00011997156169277211,0.001895538219652354,,4,COMPLETE,1063
177,177,0.17929121114105848,2023-07-17 17:33:17.926191,2023-07-17 17:33:21.030435,0 days 00:00:03.104244,goss,0.679165651495201,0.030641008978016457,39,7,8,32,2.69373384039149e-05,0.0031665228257201604,,5,COMPLETE,452
164,164,0.1793554836386937,2023-07-17 17:32:31.556429,2023-07-17 17:32:34.955301,0 days 00:00:03.398872,goss,0.6781008968729122,0.02086092465745769,32,7,13,32,3.224797062555096e-05,0.0004766203894668701,,5,COMPLETE,827
815,815,0.17944321450700498,2023-07-17 18:25:48.993876,2023-07-17 18:25:51.960669,0 days 00:00:02.966793,goss,0.6787304379700588,0.027664916311628183,32,10,10,39,0.0006675795053393359,0.0002032169124908723,,5,COMPLETE,550
278,278,0.17946363390534556,2023-07-17 17:38:25.581001,2023-07-17 17:38:29.232120,0 days 00:00:03.651119,goss,0.5055513733252042,0.02450890706437484,52,7,12,41,4.351015624706211e-06,5.6682590420587035e-06,,5,COMPLETE,715
588,588,0.17949121705422302,2023-07-17 18:02:15.861237,2023-07-17 18:02:19.315272,0 days 00:00:03.454035,goss,0.5180570065197926,0.04057515566994546,40,9,10,68,0.00021152048380099195,0.23973148252639365,,6,COMPLETE,469
269,269,0.17954500608507284,2023-07-17 17:37:56.859322,2023-07-17 17:38:01.767357,0 days 00:00:04.908035,goss,0.6583108261946129,0.01659057727392502,36,7,9,36,3.648109715594285e-06,3.095230394868476e-07,,4,COMPLETE,847
956,956,0.1795544289604604,2023-07-17 18:42:04.505056,2023-07-17 18:42:07.281402,0 days 00:00:02.776346,goss,0.6373497298425711,0.02976067935026105,32,7,10,44,7.10436303105241e-06,2.4256668472264077e-06,,4,COMPLETE,623
