,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state,params_n_estimators
651,651,0.18359910479072283,2023-07-06 18:56:13.796555,2023-07-06 18:56:15.214796,0 days 00:00:01.418241,goss,0.5525045919608116,0.052053354081571676,72,4,10,45,0.08153583277763847,0.01369491286645793,,1,COMPLETE,214
861,861,0.18401694597697818,2023-07-06 19:13:23.653899,2023-07-06 19:13:26.485561,0 days 00:00:02.831662,goss,0.4797633173509241,0.031103927407883807,75,4,5,46,0.008002204364704708,0.8158418660962471,,1,COMPLETE,279
938,938,0.18402581973985316,2023-07-06 19:20:14.339926,2023-07-06 19:20:15.679734,0 days 00:00:01.339808,goss,0.6784898795642441,0.04283516462027922,56,8,13,37,0.0006721372273948723,0.010117985509768723,,1,COMPLETE,188
666,666,0.18404477437556702,2023-07-06 18:56:35.416886,2023-07-06 18:56:36.943256,0 days 00:00:01.526370,goss,0.5471784989713805,0.049399293072746764,71,4,17,44,0.07302304653801812,0.01250980090771551,,1,COMPLETE,242
629,629,0.18406449109894624,2023-07-06 18:55:40.533968,2023-07-06 18:55:41.901323,0 days 00:00:01.367355,goss,0.5527218294277314,0.05745114698378948,64,4,8,42,0.07267097425900743,0.0192892195139301,,1,COMPLETE,182
345,345,0.18413486465602366,2023-07-06 18:42:40.289045,2023-07-06 18:42:40.988701,0 days 00:00:00.699656,gbdt,0.6069487320265189,0.12854936928911692,32,4,47,65,0.00044570916641792433,0.012246053049061938,0.6989570502577014,2,COMPLETE,128
758,758,0.18420480580975318,2023-07-06 19:00:20.734265,2023-07-06 19:00:25.313950,0 days 00:00:04.579685,goss,0.5053049604749411,0.033618037852336864,56,8,12,37,1.0298820747127567e-08,0.00242148964818775,,1,COMPLETE,212
586,586,0.18420583546392197,2023-07-06 18:54:18.890650,2023-07-06 18:54:21.547539,0 days 00:00:02.656889,goss,0.5587329563157889,0.024135174358524195,36,4,11,58,0.044524056873659304,1.2532586224646323e-06,,2,COMPLETE,376
998,998,0.18422263727115942,2023-07-06 19:24:30.885297,2023-07-06 19:24:33.380311,0 days 00:00:02.495014,goss,0.4368463954307159,0.022108809073566184,48,9,10,52,7.820789324683071e-05,0.00040077936670207824,,5,COMPLETE,435
771,771,0.18436082096906103,2023-07-06 19:03:57.536358,2023-07-06 19:04:01.067886,0 days 00:00:03.531528,goss,0.5264576109956424,0.036483137783046474,53,10,11,43,1.178515438617596e-08,3.752736368622979e-05,,1,COMPLETE,236
610,610,0.18446886157457762,2023-07-06 18:55:07.135608,2023-07-06 18:55:09.242244,0 days 00:00:02.106636,goss,0.5341759532669531,0.03040825382977726,61,4,10,41,0.35333956177835074,0.005411228334971877,,1,COMPLETE,339
722,722,0.18449568333034494,2023-07-06 18:58:59.350949,2023-07-06 18:59:00.888489,0 days 00:00:01.537540,goss,0.6542326271196317,0.05853372268259103,78,4,10,43,1.4493330013503474e-08,0.01600323303158118,,1,COMPLETE,181
676,676,0.1845066267439492,2023-07-06 18:56:49.835385,2023-07-06 18:56:51.841020,0 days 00:00:02.005635,goss,0.5218547150138971,0.041840421641317536,65,4,11,49,0.06813868713019461,0.010283181848552847,,1,COMPLETE,259
995,995,0.18460083638413427,2023-07-06 19:24:23.638013,2023-07-06 19:24:25.867564,0 days 00:00:02.229551,goss,0.4498552406669592,0.02770054166591859,48,9,11,47,0.00012939966756316765,0.0005817012852970273,,3,COMPLETE,286
757,757,0.1847107626152794,2023-07-06 19:00:18.259663,2023-07-06 19:00:20.733225,0 days 00:00:02.473562,goss,0.5129736885550557,0.0324696554841584,61,10,10,32,4.3746070309501375e-08,0.0018550944158858857,,1,COMPLETE,275
642,642,0.18476941042185396,2023-07-06 18:56:00.514913,2023-07-06 18:56:02.299007,0 days 00:00:01.784094,goss,0.5225351540991826,0.038655627337490756,62,4,8,44,0.05210407544666145,0.009228481998707457,,1,COMPLETE,338
699,699,0.18486036757423213,2023-07-06 18:57:44.904364,2023-07-06 18:57:46.797097,0 days 00:00:01.892733,goss,0.4953035046114376,0.036856047028176325,59,4,10,34,0.3086902577277348,0.005778479387527743,,1,COMPLETE,258
211,211,0.18490625555982498,2023-07-06 18:37:32.126202,2023-07-06 18:37:35.489353,0 days 00:00:03.363151,gbdt,0.5874395746913467,0.012408940875209355,32,4,10,63,2.438318203266756e-05,6.42377362474736e-06,0.6770704264519074,2,COMPLETE,620
713,713,0.1849214349976434,2023-07-06 18:58:25.175694,2023-07-06 18:58:26.482057,0 days 00:00:01.306363,goss,0.5248136278096692,0.08360214091748414,70,4,7,46,0.05616975674710546,0.012451132146247653,,1,COMPLETE,136
966,966,0.1849540906350567,2023-07-06 19:21:43.769926,2023-07-06 19:21:45.139948,0 days 00:00:01.370022,goss,0.6846964488785147,0.05326689822714122,59,9,11,38,6.793071729761348e-07,0.00019488363907493343,,4,COMPLETE,179
680,680,0.18509940187607596,2023-07-06 18:56:56.005934,2023-07-06 18:56:57.498337,0 days 00:00:01.492403,goss,0.5300279200088222,0.05108502853718001,62,4,14,31,0.03567242818947778,0.032309435722778786,,1,COMPLETE,300
872,872,0.18510449196733308,2023-07-06 19:14:04.055108,2023-07-06 19:14:06.411055,0 days 00:00:02.355947,goss,0.4739070714771611,0.03174172764041289,66,4,9,44,0.006623869104888046,0.23802897675895207,,1,COMPLETE,314
734,734,0.1851483372808826,2023-07-06 18:59:35.656596,2023-07-06 18:59:36.475659,0 days 00:00:00.819063,goss,0.5088272034775095,0.11287920917991966,52,4,6,46,0.09195879062752564,0.0001220837243368904,,1,COMPLETE,94
994,994,0.18515208320050142,2023-07-06 19:24:20.952876,2023-07-06 19:24:23.637030,0 days 00:00:02.684154,goss,0.4602597463159708,0.023331347437210246,43,9,12,47,0.00011940502273636421,0.0009075412221274637,,4,COMPLETE,387
591,591,0.18521044424715782,2023-07-06 18:54:31.170322,2023-07-06 18:54:33.712586,0 days 00:00:02.542264,goss,0.5528942678743962,0.02629262966648445,47,4,9,48,0.43693028443870513,0.014462770570419427,,2,COMPLETE,354
617,617,0.18521115446930272,2023-07-06 18:55:20.817963,2023-07-06 18:55:22.799852,0 days 00:00:01.981889,goss,0.5425446631655929,0.03445240505775561,57,4,10,45,0.12756964728368136,0.005526078277391953,,1,COMPLETE,216
683,683,0.18538198758644592,2023-07-06 18:57:00.385852,2023-07-06 18:57:02.001164,0 days 00:00:01.615312,goss,0.5203956495367354,0.04664468589335932,72,4,9,42,0.23746522692978053,0.026036202191961132,,1,COMPLETE,180
925,925,0.18546161766281472,2023-07-06 19:18:42.561772,2023-07-06 19:18:43.822148,0 days 00:00:01.260376,goss,0.5023541269493623,0.06032816479231708,51,8,9,33,1.1848387485018958e-07,0.0023783567007663797,,1,COMPLETE,171
198,198,0.185512670793835,2023-07-06 18:37:01.281127,2023-07-06 18:37:03.739889,0 days 00:00:02.458762,gbdt,0.5674304142577734,0.02000515076770484,32,4,5,66,1.621039829585743e-05,7.644745498059977e-06,0.6998070616599532,2,COMPLETE,490
963,963,0.1855711341429827,2023-07-06 19:21:26.610949,2023-07-06 19:21:28.534110,0 days 00:00:01.923161,goss,0.6717878389964265,0.039427364095309114,45,9,12,47,0.0029336094698016882,0.0028455778365865203,,3,COMPLETE,224
652,652,0.18560445562226852,2023-07-06 18:56:15.215701,2023-07-06 18:56:16.762823,0 days 00:00:01.547122,goss,0.5492780023856071,0.05373251279866159,78,4,13,45,0.07990782534280176,0.013897565070626968,,1,COMPLETE,195
182,182,0.18562579660084708,2023-07-06 18:36:25.255720,2023-07-06 18:36:27.943620,0 days 00:00:02.687900,gbdt,0.623640092895418,0.0165699774476874,32,4,44,67,4.5524962156875235e-06,3.805995864532461e-07,0.681391691142609,2,COMPLETE,607
