,number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_learning_rate,params_max_leaves,params_min_data_in_leaf,params_random_strength,params_subsample,state,params_n_estimators
676,676,0.24112264783983584,2023-07-13 00:16:35.626453,2023-07-13 00:17:25.001016,0 days 00:00:49.374563,,,MVS,0.4503682254440864,10,Depthwise,25.2864084377882,0.002418308725817011,,33,47.39062923081321,0.3280207672396552,COMPLETE,242
9,9,0.2411556340869039,2023-07-12 20:32:16.319963,2023-07-12 20:32:30.734753,0 days 00:00:14.414790,,,Bernoulli,0.7703334545688618,10,Depthwise,15.516942260787024,0.026560240371218437,,19,89.83788892558799,0.352866841736985,COMPLETE,1150
731,731,0.24126292035675473,2023-07-13 00:39:40.580807,2023-07-13 00:39:43.627177,0 days 00:00:03.046370,,,MVS,0.49197027409397004,9,Depthwise,19.023630652431155,0.06730042599936391,,58,55.431654793087276,0.378339665640251,COMPLETE,534
92,92,0.24129172971116805,2023-07-12 21:15:39.898269,2023-07-12 21:15:54.816493,0 days 00:00:14.918224,,,MVS,0.4061036051353082,8,Depthwise,59.67804596987117,0.030009827700559072,,20,27.336360363256116,0.449758793498288,COMPLETE,770
716,716,0.24130643854612513,2023-07-13 00:27:15.442807,2023-07-13 00:27:20.170428,0 days 00:00:04.727621,,,MVS,0.36572535737669093,9,Depthwise,3.948438236062214,0.034468402281862175,,37,98.12345981033666,0.34205137737336855,COMPLETE,206
23,23,0.24131400672238895,2023-07-12 20:35:55.994492,2023-07-12 20:36:00.614449,0 days 00:00:04.619957,,,Bernoulli,0.788962385132185,8,Depthwise,7.429451567090252,0.06864294282737397,,38,55.52607031343071,0.3044784978050383,COMPLETE,213
205,205,0.2413239559127806,2023-07-12 21:52:26.682030,2023-07-12 21:52:32.766427,0 days 00:00:06.084397,,,MVS,0.5182524957229607,10,Depthwise,15.74627042922444,0.05257816525936992,,27,50.63724580190387,0.5025669113030091,COMPLETE,104
32,32,0.2413838273894407,2023-07-12 20:41:40.734861,2023-07-12 20:41:45.251621,0 days 00:00:04.516760,,,MVS,0.3156789689657983,5,Depthwise,4.469764000393084,0.03899653220950674,,19,54.36348413176272,0.38518326584062573,COMPLETE,369
379,379,0.24142618807409938,2023-07-12 22:35:39.587334,2023-07-12 22:35:45.322789,0 days 00:00:05.735455,,,No,0.6739549472588401,5,Depthwise,9.92606809888434,0.04159858305610827,,29,68.90341644477934,,COMPLETE,657
869,869,0.2415039399370676,2023-07-13 02:37:09.374689,2023-07-13 02:37:13.804858,0 days 00:00:04.430169,,,MVS,0.43898018460189536,7,Depthwise,6.521345271299085,0.045234830086833246,,49,46.971008930794135,0.7194824908110846,COMPLETE,310
667,667,0.24166694448820286,2023-07-13 00:06:44.983643,2023-07-13 00:06:48.686617,0 days 00:00:03.702974,,,MVS,0.5329522604429531,10,Depthwise,9.573835537094071,0.05818863673892984,,44,39.13743965010663,0.3005051196346337,COMPLETE,365
909,909,0.24171163858976372,2023-07-13 02:56:46.027086,2023-07-13 02:56:51.663163,0 days 00:00:05.636077,,,MVS,0.5433622255416806,10,Depthwise,6.358544718867985,0.04992507728822673,,34,95.49864040976682,0.6375764066766476,COMPLETE,446
285,285,0.24173412106154218,2023-07-12 22:07:59.964340,2023-07-12 22:08:13.593111,0 days 00:00:13.628771,,,MVS,0.4988094993120931,10,Depthwise,62.36630561464242,0.03863056140570116,,21,47.23137176870218,0.502083279800244,COMPLETE,5528
202,202,0.24174449848977486,2023-07-12 21:51:12.377141,2023-07-12 21:51:17.528268,0 days 00:00:05.151127,,,MVS,0.40348755545164916,10,Depthwise,0.2748509397851442,0.03027462397780533,,34,14.157557435996267,0.3789165556678482,COMPLETE,476
78,78,0.2417791145527668,2023-07-12 21:10:26.499834,2023-07-12 21:10:39.203765,0 days 00:00:12.703931,,,MVS,0.4754162437726137,8,Depthwise,5.866060204490936,0.01544807759994146,,20,16.97346657574799,0.4547221509428006,COMPLETE,266
242,242,0.24179085846984621,2023-07-12 21:58:56.659071,2023-07-12 21:59:13.517285,0 days 00:00:16.858214,,,MVS,0.3791848925375275,9,Depthwise,46.166622859718814,0.018479422501037457,,18,45.17266863157292,0.3458265305356219,COMPLETE,638
903,903,0.24182438467720524,2023-07-13 02:56:22.433417,2023-07-13 02:56:26.477646,0 days 00:00:04.044229,,,MVS,0.3476367611016442,10,Lossguide,32.84385430010133,0.05605755339774069,105.0,40,97.20729979397242,0.4429834047659807,COMPLETE,499
117,117,0.24185575531249515,2023-07-12 21:21:03.306403,2023-07-12 21:21:47.553024,0 days 00:00:44.246621,17.363569382014752,,Bayesian,,9,Depthwise,26.65199212593608,0.017733592461103346,,28,38.482459005649176,,COMPLETE,2731
349,349,0.24190099519279923,2023-07-12 22:28:09.436741,2023-07-12 22:28:13.861671,0 days 00:00:04.424930,,,MVS,0.4097119272202516,9,Depthwise,1.0223981877851387,0.04121942777477969,,27,12.669603408841523,0.31427681175010364,COMPLETE,3636
984,984,0.24196669526312103,2023-07-13 03:19:09.241102,2023-07-13 03:19:59.001657,0 days 00:00:49.760555,,,MVS,0.59749986862584,10,Depthwise,12.322290607505174,0.0022395244666104366,,37,42.45311513455208,0.32593636751566,COMPLETE,750
267,267,0.24197322168374316,2023-07-12 22:02:50.823628,2023-07-12 22:03:01.375871,0 days 00:00:10.552243,,,MVS,0.43260817672616714,10,Depthwise,98.86783762564892,0.06599473989433588,,28,46.3385721700118,0.5851599503100205,COMPLETE,1208
187,187,0.24211269198583643,2023-07-12 21:49:32.177282,2023-07-12 21:49:37.282675,0 days 00:00:05.105393,,,MVS,0.6142804019533361,10,Depthwise,0.5846578726391292,0.045481639128917034,,25,47.982084584363115,0.32547858289152926,COMPLETE,421
496,496,0.2421211017797903,2023-07-12 23:08:21.863420,2023-07-12 23:08:26.586828,0 days 00:00:04.723408,,,MVS,0.3178752941147581,7,Depthwise,6.383507505478767,0.028760990121566275,,34,39.35567633924922,0.34195444351091986,COMPLETE,868
982,982,0.2421499543697142,2023-07-13 03:18:46.365414,2023-07-13 03:18:53.903588,0 days 00:00:07.538174,,,MVS,0.6243907633837177,10,Depthwise,0.833937295986814,0.025650920646519398,,35,87.85797757549639,0.4412442019589532,COMPLETE,2497
29,29,0.24218023448041368,2023-07-12 20:36:22.281686,2023-07-12 20:41:22.271218,0 days 00:04:59.989532,,Ordered,MVS,0.3513680339937906,6,SymmetricTree,31.768595292222216,0.007219414378525511,,81,84.88203328398573,0.43154100240417126,COMPLETE,619
456,456,0.24220152743978646,2023-07-12 22:59:54.483498,2023-07-12 23:00:01.218701,0 days 00:00:06.735203,,,MVS,0.44508346014856853,6,Depthwise,21.539355791074286,0.04386817136409544,,27,96.18036687293917,0.7669868438986187,COMPLETE,519
502,502,0.24226601340484472,2023-07-12 23:09:14.258779,2023-07-12 23:10:22.467401,0 days 00:01:08.208622,,,MVS,0.47670972597190137,7,Depthwise,49.454799825570426,0.003983710164903207,,33,34.01213297046201,0.9592494728353849,COMPLETE,553
36,36,0.2422723846510059,2023-07-12 20:41:56.288105,2023-07-12 20:42:04.392190,0 days 00:00:08.104085,,,No,0.309420954355133,7,Depthwise,4.341252156758259,0.029899572889325102,,26,44.60573598059659,,COMPLETE,1614
799,799,0.24240545380802112,2023-07-13 02:09:38.521898,2023-07-13 02:09:41.005509,0 days 00:00:02.483611,,,MVS,0.728671595318362,5,Depthwise,17.79157592940387,0.1151167407645997,,33,5.066151770851491,0.3910975858851583,COMPLETE,589
997,997,0.2424092941737438,2023-07-13 03:36:50.925813,2023-07-13 03:36:53.606336,0 days 00:00:02.680523,,,MVS,0.30196267466724075,4,Depthwise,2.8821552302059006,0.06271219512311685,,28,52.96872865306469,0.5516176607525791,COMPLETE,450
698,698,0.2424281505723136,2023-07-13 00:22:21.759293,2023-07-13 00:23:34.085740,0 days 00:01:12.326447,,,Bernoulli,0.633238278756185,10,Depthwise,34.63163551989174,0.002987341322912629,,24,95.47151075163761,0.3631972471809116,COMPLETE,235
813,813,0.24247407606657723,2023-07-13 02:18:00.539051,2023-07-13 02:18:08.574466,0 days 00:00:08.035415,,,MVS,0.6830158132622062,10,Depthwise,63.31291764703313,0.07935585574491366,,22,94.87940209326405,0.5918771751023038,COMPLETE,155
400,400,0.24250591698018156,2023-07-12 22:38:57.300874,2023-07-12 22:39:01.949882,0 days 00:00:04.649008,,,MVS,0.43202519148607826,10,Depthwise,3.984409700888851,0.04043092249355044,,36,64.72057165522246,0.3930203199042752,COMPLETE,867
766,766,0.24254300788257682,2023-07-13 00:56:45.534546,2023-07-13 00:56:51.399020,0 days 00:00:05.864474,,,MVS,0.3505898283348917,10,Depthwise,1.3936379040410707,0.02625851141293279,,27,50.37666898205286,0.3316241210773826,COMPLETE,420
851,851,0.2426180410765868,2023-07-13 02:28:13.864161,2023-07-13 02:28:56.797753,0 days 00:00:42.933592,,,MVS,0.4764565297651146,10,Depthwise,17.038287416419333,0.00949269523622012,,19,46.96875687824762,0.8745224109563401,COMPLETE,5765
681,681,0.24262493605189234,2023-07-13 00:17:45.597469,2023-07-13 00:17:52.489375,0 days 00:00:06.891906,,,MVS,0.5814273937545269,10,Depthwise,10.657492727313993,0.04647466585256377,,17,17.91606607057339,0.337667852544664,COMPLETE,920
307,307,0.24263560041885807,2023-07-12 22:15:32.913965,2023-07-12 22:15:42.834651,0 days 00:00:09.920686,,,MVS,0.4593374714089726,10,Depthwise,2.8514320725703466,0.023929121468900548,,23,88.45642622153346,0.5077991460045542,COMPLETE,783
113,113,0.24267495381398235,2023-07-12 21:19:49.237938,2023-07-12 21:19:55.447155,0 days 00:00:06.209217,,,MVS,0.4894976546423984,9,Depthwise,15.855900946867633,0.027612431602569865,,43,27.45942443266092,0.3913135680966198,COMPLETE,256
179,179,0.242684307634329,2023-07-12 21:48:51.848911,2023-07-12 21:48:55.549964,0 days 00:00:03.701053,,,MVS,0.4437991136311917,10,Lossguide,8.08429822588068,0.07861650808389921,62.0,29,48.81254038050554,0.3564503441119781,COMPLETE,274
442,442,0.24274732050343142,2023-07-12 22:51:54.483998,2023-07-12 22:51:57.187775,0 days 00:00:02.703777,,,MVS,0.38941309876777563,7,Depthwise,3.242407963338451,0.09940436187967257,,35,87.36239025941443,0.3616017172389525,COMPLETE,1173
194,194,0.2427640400728291,2023-07-12 21:50:15.411256,2023-07-12 21:50:21.049075,0 days 00:00:05.637819,,,MVS,0.354285786605276,10,Depthwise,7.324252323066762,0.03951979749093606,,24,52.494119482472996,0.34820335352807624,COMPLETE,2951
961,961,0.24306470265289282,2023-07-13 03:14:44.363966,2023-07-13 03:14:50.596422,0 days 00:00:06.232456,,,MVS,0.38469802757323485,9,Depthwise,0.1190216403856517,0.021556265287025027,,30,16.955928115806834,0.3626770336418148,COMPLETE,102
485,485,0.24312462965261383,2023-07-12 23:05:26.700495,2023-07-12 23:06:13.241065,0 days 00:00:46.540570,20.486135215849753,,Bayesian,,7,Depthwise,3.2740796557199916,0.006760144976149995,,25,2.822352756592309,,COMPLETE,5889
569,569,0.24322584012091325,2023-07-12 23:27:26.056575,2023-07-12 23:27:31.603122,0 days 00:00:05.546547,,,MVS,0.8154977284034568,8,Depthwise,1.9217705789716035,0.02912431528683274,,36,15.02661924818764,0.34743910712685966,COMPLETE,417
911,911,0.243266341710959,2023-07-13 02:57:47.221352,2023-07-13 02:57:52.749640,0 days 00:00:05.528288,,,MVS,0.924929079655722,10,Depthwise,1.291076180316299,0.04571681955056581,,32,98.62031465866887,0.4051264850929546,COMPLETE,70
685,685,0.2436052581343383,2023-07-13 00:18:33.941713,2023-07-13 00:18:36.556295,0 days 00:00:02.614582,,,MVS,0.6490095329450262,9,Depthwise,44.47561820589592,0.1652635313127649,,38,23.307962134699906,0.35639050539610173,COMPLETE,166
449,449,0.24366924399888967,2023-07-12 22:54:17.949443,2023-07-12 22:54:23.004265,0 days 00:00:05.054822,,,MVS,0.3766055037327008,10,Depthwise,2.159808971241356,0.030974821830494645,,34,53.944397183748194,0.31368144792506775,COMPLETE,4655
957,957,0.243786976200906,2023-07-13 03:13:57.816939,2023-07-13 03:14:05.267307,0 days 00:00:07.450368,,,MVS,0.6860178681634181,10,Depthwise,47.898392136647836,0.058301140891321095,,34,22.847365700898827,0.6138731451501471,COMPLETE,654
897,897,0.24395905386039568,2023-07-13 02:54:07.355958,2023-07-13 02:55:50.308079,0 days 00:01:42.952121,16.0192754671286,,Bayesian,,9,Depthwise,25.72452550616299,0.004345508545657368,,33,73.56800094751281,,COMPLETE,210
527,527,0.2440240020524957,2023-07-12 23:15:06.603063,2023-07-12 23:15:11.749608,0 days 00:00:05.146545,,,MVS,0.6118956041839132,8,Lossguide,19.79970791337586,0.05696126105096617,12.0,23,41.62053696165081,0.4048663233149755,COMPLETE,188
392,392,0.24412982047755682,2023-07-12 22:38:17.064379,2023-07-12 22:38:22.164615,0 days 00:00:05.100236,,,MVS,0.43976803758723504,8,Depthwise,14.025478557661739,0.05694260606175984,,27,85.19443966322632,0.4488650113369017,COMPLETE,534
617,617,0.244162074243871,2023-07-12 23:41:56.540489,2023-07-12 23:41:59.935315,0 days 00:00:03.394826,,,MVS,0.7236297165070714,8,Depthwise,4.486599667882472,0.06178955463212656,,31,9.733684706805045,0.3405198276360336,COMPLETE,205
318,318,0.2441668309447919,2023-07-12 22:18:58.631450,2023-07-12 22:19:04.068356,0 days 00:00:05.436906,,,MVS,0.3706225204525588,6,Depthwise,2.762927819423561,0.03463572819538544,,18,52.90496787581452,0.33978000181609164,COMPLETE,825
450,450,0.2441996107604284,2023-07-12 22:54:23.005802,2023-07-12 22:54:33.296725,0 days 00:00:10.290923,,,No,0.649999303107925,10,Depthwise,18.349825202665457,0.0595250157080898,,23,57.68180042430418,,COMPLETE,328
337,337,0.24440188404843266,2023-07-12 22:25:08.384345,2023-07-12 22:25:14.921838,0 days 00:00:06.537493,,,MVS,0.5661206549267579,9,Depthwise,27.792022605711818,0.026369363044420047,,99,43.66184436059475,0.6999652379065999,COMPLETE,1649
72,72,0.24445743826359245,2023-07-12 21:04:10.378912,2023-07-12 21:04:22.911049,0 days 00:00:12.532137,,,MVS,0.5208051171471922,9,Depthwise,42.82618295256684,0.02584818652438778,,23,22.31419016741317,0.49503962144533,COMPLETE,1384
691,691,0.24446585590657438,2023-07-13 00:19:48.370932,2023-07-13 00:21:18.678975,0 days 00:01:30.308043,,,MVS,0.39047016458798967,9,Depthwise,8.763563988588547,0.0019237319490412648,,22,49.16935010840886,0.576564758782272,COMPLETE,470
724,724,0.2444824666377042,2023-07-13 00:35:50.891369,2023-07-13 00:37:38.262860,0 days 00:01:47.371491,,,MVS,0.8010634911958631,9,Depthwise,25.435297759032963,0.0018319984012972604,,29,7.812267360678758,0.6705340208349634,COMPLETE,394
294,294,0.2446428045848469,2023-07-12 22:13:31.199216,2023-07-12 22:14:08.836395,0 days 00:00:37.637179,,,No,0.44888824446734804,10,Depthwise,99.03259441972133,0.031018672120515813,,20,41.260273787768014,,COMPLETE,900
399,399,0.24473534680746892,2023-07-12 22:38:52.246712,2023-07-12 22:38:57.299497,0 days 00:00:05.052785,,,MVS,0.46188310798915794,10,Depthwise,6.70790150055909,0.04290483525228792,,39,63.89315708767566,0.38279478454000526,COMPLETE,651
900,900,0.24475563637822534,2023-07-13 02:56:07.491743,2023-07-13 02:56:13.353962,0 days 00:00:05.862219,,,MVS,0.5721925317171336,10,Depthwise,2.893754948540981,0.032595412360658514,,26,11.39721610785148,0.3428156394239643,COMPLETE,223
577,577,0.24480411494537266,2023-07-12 23:28:57.688849,2023-07-12 23:29:17.365877,0 days 00:00:19.677028,,,MVS,0.6421927238233731,10,Depthwise,46.11645923922091,0.0247932226486126,,24,36.58352385861414,0.726212358632821,COMPLETE,1432
84,84,0.2448781291264263,2023-07-12 21:12:05.033443,2023-07-12 21:12:22.871575,0 days 00:00:17.838132,,,MVS,0.47724219772160426,9,Depthwise,13.792441451564237,0.01566214919872787,,17,15.297706787950949,0.4596634571893669,COMPLETE,475
602,602,0.24490120635923798,2023-07-12 23:38:09.550447,2023-07-12 23:38:17.642171,0 days 00:00:08.091724,,,Bernoulli,0.398587617817663,10,Depthwise,14.092430716557843,0.05089006982648555,,30,74.73768484662004,0.9725912458414512,COMPLETE,439
580,580,0.24499498109380957,2023-07-12 23:30:56.351317,2023-07-12 23:31:00.741772,0 days 00:00:04.390455,,,MVS,0.568746340035369,7,Depthwise,32.69072221506742,0.06549578684612631,,28,44.953655488804344,0.3676199485375457,COMPLETE,929
811,811,0.24509920889411296,2023-07-13 02:17:49.440904,2023-07-13 02:17:54.682886,0 days 00:00:05.241982,,,MVS,0.513928013370945,9,Depthwise,13.356411889797547,0.044101509157956985,,24,69.78796058109562,0.31475330386964157,COMPLETE,5999
401,401,0.24510998095620107,2023-07-12 22:39:01.951263,2023-07-12 22:39:06.258178,0 days 00:00:04.306915,,,MVS,0.4801040906792478,10,Depthwise,2.670285138306798,0.047365362549530714,,34,71.96038625593937,0.3645985552561482,COMPLETE,99
199,199,0.24516495330114363,2023-07-12 21:50:43.348360,2023-07-12 21:50:56.729096,0 days 00:00:13.380736,,,No,0.39000418238900436,10,Depthwise,25.172624566635683,0.039532494712887625,,22,15.947543888989443,,COMPLETE,5999
595,595,0.24524259184533068,2023-07-12 23:36:55.539556,2023-07-12 23:37:42.365201,0 days 00:00:46.825645,,,MVS,0.49948507758285077,10,Depthwise,99.43945216367311,0.0033941358678254156,,50,66.58422418785584,0.4893501659880556,COMPLETE,674
532,532,0.24524732208610503,2023-07-12 23:15:50.550762,2023-07-12 23:16:01.727061,0 days 00:00:11.176299,47.264370798645004,,Bayesian,,7,Depthwise,11.247572391635725,0.05223893060184168,,30,75.39852289250074,,COMPLETE,554
661,661,0.24525497292492865,2023-07-13 00:03:25.816937,2023-07-13 00:04:16.447313,0 days 00:00:50.630376,,,MVS,0.49919208249603864,10,Lossguide,23.877915701170323,0.010637278150453358,47.0,15,62.442576059920114,0.674195819293314,COMPLETE,215
525,525,0.24525592675256583,2023-07-12 23:14:53.392570,2023-07-12 23:14:58.592509,0 days 00:00:05.199939,,,MVS,0.528714336728621,8,Depthwise,4.109590438583268,0.047766903302621386,,25,65.2786503968149,0.46368188882805683,COMPLETE,1952
469,469,0.2453385580941328,2023-07-12 23:02:13.994010,2023-07-12 23:02:26.664425,0 days 00:00:12.670415,,,MVS,0.7124492881192264,10,Depthwise,2.3367132025079917,0.011612614732030941,,28,7.474556657976677,0.36670788567630724,COMPLETE,326
626,626,0.24539316717427886,2023-07-12 23:44:54.647010,2023-07-12 23:45:09.911387,0 days 00:00:15.264377,,,MVS,0.42201676364189844,6,Depthwise,71.41644018509051,0.027604280112362274,,20,93.35112092226379,0.8308255440391892,COMPLETE,653
157,157,0.2454056640795823,2023-07-12 21:30:30.914446,2023-07-12 21:30:37.901505,0 days 00:00:06.987059,,,Bernoulli,0.40345051751755345,10,Depthwise,8.323026619720702,0.04155987189706375,,20,54.75807665832666,0.301126829334422,COMPLETE,214
501,501,0.24552404622613622,2023-07-12 23:09:10.366369,2023-07-12 23:09:14.257242,0 days 00:00:03.890873,,,MVS,0.3549501522317004,7,Depthwise,1.1510612634637827,0.045738347672224025,,30,67.56491058790029,0.36229148570762837,COMPLETE,5
665,665,0.24552457840358377,2023-07-13 00:06:22.383226,2023-07-13 00:06:30.590434,0 days 00:00:08.207208,,,MVS,0.9275181464196234,10,Depthwise,66.25111835417523,0.10414245836576545,,31,47.96751885076966,0.6895005076842222,COMPLETE,1973
636,636,0.24561546914902127,2023-07-12 23:56:46.013262,2023-07-12 23:56:56.052358,0 days 00:00:10.039096,,,MVS,0.4495716892126006,10,Depthwise,51.00340796309458,0.06743497577150914,,22,97.62852215914673,0.7770578410522815,COMPLETE,1555
573,573,0.24565136144117475,2023-07-12 23:27:59.647217,2023-07-12 23:28:35.004288,0 days 00:00:35.357071,,,MVS,0.40266394630811625,8,Depthwise,1.0227909857543571,0.004348341313105328,,21,52.21521903820056,0.47795524304077036,COMPLETE,74
804,804,0.24569147999207613,2023-07-13 02:12:42.963622,2023-07-13 02:12:49.651108,0 days 00:00:06.687486,,,MVS,0.6379458685161903,8,Depthwise,9.294940823794999,0.05316237093742387,,20,21.472195841338007,0.5660188494669681,COMPLETE,223
715,715,0.24572194951037346,2023-07-13 00:27:09.270819,2023-07-13 00:27:15.441268,0 days 00:00:06.170449,,,MVS,0.9657337120885057,9,Depthwise,16.08343915604837,0.048774314468897295,,33,58.731229573651945,0.42018571459911636,COMPLETE,100
247,247,0.2457284094658242,2023-07-12 22:00:23.008627,2023-07-12 22:00:28.475465,0 days 00:00:05.466838,,,MVS,0.31236290295462243,9,Depthwise,22.730778167942802,0.059036308776026745,,19,35.47055481244277,0.3391990868846799,COMPLETE,603
843,843,0.24575800012019078,2023-07-13 02:26:30.507983,2023-07-13 02:26:32.952391,0 days 00:00:02.444408,,,MVS,0.31927588392075795,10,Depthwise,39.168977598999504,0.15194132226772925,,32,44.211081456103955,0.34825236593573505,COMPLETE,339
425,425,0.24583682346150143,2023-07-12 22:49:38.089219,2023-07-12 22:49:42.069944,0 days 00:00:03.980725,,,MVS,0.44080779552559934,10,Depthwise,0.04022781469970487,0.03258934848392115,,57,56.62811661185126,0.368632979846612,COMPLETE,329
848,848,0.24618473866455554,2023-07-13 02:26:57.074240,2023-07-13 02:27:01.053081,0 days 00:00:03.978841,,,MVS,0.5966186868957611,9,Depthwise,27.503089492519255,0.12977311907973899,,28,39.49356968049706,0.4264490813080653,COMPLETE,191
93,93,0.24618538787271882,2023-07-12 21:15:54.817877,2023-07-12 21:16:01.228842,0 days 00:00:06.410965,,,MVS,0.44026947563458063,9,Depthwise,7.709837507718546,0.01896935014720719,,69,24.76030224795655,0.41849674174765905,COMPLETE,697
79,79,0.24619548204092873,2023-07-12 21:10:39.205096,2023-07-12 21:10:55.848809,0 days 00:00:16.643713,,,MVS,0.49884449128496056,9,Lossguide,0.47739574680234953,0.008319864550089812,99.0,31,21.711016747900587,0.4130781603440692,COMPLETE,294
275,275,0.24629574856288902,2023-07-12 22:07:10.690223,2023-07-12 22:07:13.801300,0 days 00:00:03.111077,,,MVS,0.4052891817339348,5,Lossguide,1.9728350179796494,0.05027422853022853,23.0,36,13.848090674573008,0.33148775566836564,COMPLETE,3979
263,263,0.2463455751011766,2023-07-12 22:02:15.160796,2023-07-12 22:02:24.751679,0 days 00:00:09.590883,,,MVS,0.46723493231873303,10,Depthwise,29.121245060957477,0.05306300965003928,,17,41.49775357415332,0.5202698734896942,COMPLETE,2453
28,28,0.24639024809135565,2023-07-12 20:36:16.147370,2023-07-12 20:36:22.280331,0 days 00:00:06.132961,,,Bernoulli,0.5050067498415728,8,Lossguide,2.7056297147648865,0.03989365694029653,76.0,33,70.74891634400345,0.5876615583178023,COMPLETE,165
154,154,0.24649211491331335,2023-07-12 21:30:11.865788,2023-07-12 21:30:18.637804,0 days 00:00:06.772016,,,MVS,0.35049377004729854,10,Depthwise,6.687040980331874,0.042041616068867874,,13,46.69458724963666,0.30175567443460943,COMPLETE,817
933,933,0.24651408476177103,2023-07-13 03:02:48.177326,2023-07-13 03:03:02.650446,0 days 00:00:14.473120,,,MVS,0.9650894942694476,10,Depthwise,2.18452602513252,0.014994238860411999,,33,84.30881223323776,0.4820846123785592,COMPLETE,435
30,30,0.24654186764118324,2023-07-12 20:41:22.272488,2023-07-12 20:41:34.342698,0 days 00:00:12.070210,,,MVS,0.7749293534471441,7,Depthwise,93.7602059590599,0.019234995413214936,,95,73.5890597815081,0.6196340772507347,COMPLETE,1487
355,355,0.24655093289693764,2023-07-12 22:29:11.551108,2023-07-12 22:30:03.929637,0 days 00:00:52.378529,44.07044799628562,,Bayesian,,9,Depthwise,63.47466325007399,0.028302846979159108,,28,41.74438974300084,,COMPLETE,2226
414,414,0.2467975451565531,2023-07-12 22:46:48.797991,2023-07-12 22:46:52.909992,0 days 00:00:04.112001,,,MVS,0.45314925635205383,10,Lossguide,25.32568943784376,0.040448443086722664,128.0,62,64.36067690929085,0.3515101338527345,COMPLETE,334
86,86,0.24706654390801008,2023-07-12 21:12:33.639674,2023-07-12 21:12:48.550940,0 days 00:00:14.911266,,,MVS,0.5363914678702317,9,Depthwise,1.4860640653518047,0.013099907886835918,,22,17.639753093410015,0.4835276960135838,COMPLETE,329
694,694,0.24713241222886004,2023-07-13 00:21:34.686548,2023-07-13 00:21:39.023884,0 days 00:00:04.337336,,,No,0.3319829252490574,10,Depthwise,56.19319158979929,0.1776196243689556,,52,99.9067891428448,,COMPLETE,1532
239,239,0.24727162028474947,2023-07-12 21:58:05.612823,2023-07-12 21:58:26.847222,0 days 00:00:21.234399,,,No,0.5555098402544073,10,Depthwise,15.510679395359773,0.021693740365280476,,22,51.412142559602955,,COMPLETE,1038
67,67,0.24735594581286316,2023-07-12 21:03:35.715998,2023-07-12 21:03:40.064391,0 days 00:00:04.348393,,,MVS,0.5521291507333639,9,Depthwise,0.7975258686130533,0.041647655960786886,,60,28.658517876610702,0.5076657317055563,COMPLETE,4964
816,816,0.24755616281941828,2023-07-13 02:18:39.716024,2023-07-13 02:18:46.298609,0 days 00:00:06.582585,,,MVS,0.44732822662928595,6,Depthwise,0.7267214204346599,0.024507230108899093,,17,54.88591454453295,0.33248186681330727,COMPLETE,5163
947,947,0.24761604562932,2023-07-13 03:08:51.929140,2023-07-13 03:09:00.143268,0 days 00:00:08.214128,36.99102449570135,,Bayesian,,10,Depthwise,4.916096710832144,0.07032233596927981,,43,58.311220568784904,,COMPLETE,529
877,877,0.24767351219814043,2023-07-13 02:39:09.102026,2023-07-13 02:39:13.105493,0 days 00:00:04.003467,,,MVS,0.46476415535051313,10,Depthwise,41.82501585881097,0.09120014452384212,,36,57.166575621119094,0.501100316289506,COMPLETE,470
0,0,0.2477374753415831,2023-07-12 20:30:53.713572,2023-07-12 20:31:33.982643,0 days 00:00:40.269071,,,MVS,0.4037913111862043,7,Depthwise,82.8049122444406,0.0033501095784614927,,97,92.67052719338236,0.7594052597850565,COMPLETE,289
581,581,0.24802097275582208,2023-07-12 23:31:00.743306,2023-07-12 23:31:40.409796,0 days 00:00:39.666490,22.786000766207593,,Bayesian,,8,Depthwise,4.48906916890922,0.009843915228209113,,26,41.14521378985591,,COMPLETE,1754
455,455,0.24821280332998147,2023-07-12 22:59:52.434350,2023-07-12 22:59:54.482091,0 days 00:00:02.047741,,,MVS,0.4288790403467595,10,Depthwise,10.066973360832934,0.19801830761695757,,46,51.34879337169798,0.3432023923109918,COMPLETE,143
605,605,0.248317320088796,2023-07-12 23:38:40.464095,2023-07-12 23:39:01.978210,0 days 00:00:21.514115,12.186905385050729,,Bayesian,,7,Depthwise,29.091763575833017,0.034354277782158736,,21,54.43301168091658,,COMPLETE,3155
579,579,0.2483488655170938,2023-07-12 23:30:52.955547,2023-07-12 23:30:56.349771,0 days 00:00:03.394224,,,Bernoulli,0.38541606384312743,10,Depthwise,0.12548775870441753,0.042731224135424885,,92,54.17099391946018,0.6740216742278997,COMPLETE,576
819,819,0.2486218654661318,2023-07-13 02:18:52.250629,2023-07-13 02:19:46.940472,0 days 00:00:54.689843,,,MVS,0.8292478134752769,10,Depthwise,29.798716589567313,0.0022099732065383273,,37,53.23178745408972,0.30070618248766684,COMPLETE,270
932,932,0.2486617273152505,2023-07-13 03:02:39.110112,2023-07-13 03:02:48.175706,0 days 00:00:09.065594,,,MVS,0.602768963066641,10,Depthwise,0.3759954588548276,0.018800923634857674,,32,62.120135038030156,0.41269663613517527,COMPLETE,2295
