,number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_data_in_leaf,params_num_leaves,state
50,50,0.2738740271273914,2023-06-13 22:42:35.072622,2023-06-13 22:42:36.489367,0 days 00:00:01.416745,0.6112896230749291,7,0.6342766884071477,0.0008449327638252674,0.015291515163846262,0.04246339336950978,209,7,25,93,COMPLETE
701,701,0.2738947711748755,2023-06-13 23:06:46.287846,2023-06-13 23:06:47.273566,0 days 00:00:00.985720,0.6899665975028981,6,0.5537714881842024,4.4329981127774025e-08,0.3220196170431651,0.08446097109772453,48,4,23,106,COMPLETE
757,757,0.2739016856024587,2023-06-13 23:10:10.976598,2023-06-13 23:10:11.745327,0 days 00:00:00.768729,0.6316165078554627,7,0.3456389319240892,0.013295086367058775,9.91495188076325,0.25282434381170127,39,4,68,90,COMPLETE
730,730,0.27395206171324843,2023-06-13 23:08:37.471784,2023-06-13 23:08:38.404952,0 days 00:00:00.933168,0.656174432887385,7,0.38014853067935606,3.550113503657323e-05,6.588229518655297e-07,0.09466965440001772,32,4,20,109,COMPLETE
562,562,0.2740362701690364,2023-06-13 22:58:41.361501,2023-06-13 22:58:42.236683,0 days 00:00:00.875182,0.554167285624764,7,0.5370505536382272,6.806184209720034e-08,0.17582897502092842,0.09223809947805382,44,4,25,111,COMPLETE
761,761,0.2741100250846143,2023-06-13 23:10:16.251179,2023-06-13 23:10:17.185039,0 days 00:00:00.933860,0.6516232771233477,7,0.47604518569308235,0.0021193587433121393,0.0003172882058422044,0.11593711141830158,36,6,30,120,COMPLETE
456,456,0.2742303741631067,2023-06-13 22:53:43.319815,2023-06-13 22:53:44.510295,0 days 00:00:01.190480,0.6649671535622941,7,0.5306327100045116,0.004235554757033352,0.0004471045754729858,0.04751360512024742,40,4,24,115,COMPLETE
337,337,0.2742426384176311,2023-06-13 22:49:33.013411,2023-06-13 22:49:41.897046,0 days 00:00:08.883635,0.6136069179079322,7,0.5308349687461429,0.00979295809327464,0.000142043156875317,0.0032266180994072625,43,4,27,113,COMPLETE
311,311,0.27453388703699955,2023-06-13 22:48:43.000311,2023-06-13 22:48:43.889751,0 days 00:00:00.889440,0.5929841590975922,7,0.5215644564030061,0.0011667417543100506,0.07514871635675956,0.10253916037846307,41,4,24,113,COMPLETE
997,997,0.27459690828851835,2023-06-13 23:23:52.504157,2023-06-13 23:23:53.353462,0 days 00:00:00.849305,0.32194136865459966,6,0.47569710703178714,0.0008799575735175074,0.0018766642995991071,0.08096816660123739,48,4,35,118,COMPLETE
833,833,0.2746489713688058,2023-06-13 23:14:25.021434,2023-06-13 23:14:31.418790,0 days 00:00:06.397356,0.3599140243524877,7,0.5446742138515359,0.0035888530871398486,4.322580908934894,0.0051394712322071654,51,4,32,112,COMPLETE
295,295,0.27471025865364146,2023-06-13 22:48:15.858127,2023-06-13 22:48:16.959025,0 days 00:00:01.100898,0.6433474544441384,7,0.5466688483181033,0.005152750293789636,0.007457080768645724,0.06485726920940316,36,4,22,119,COMPLETE
617,617,0.27471791499032355,2023-06-13 23:02:00.345329,2023-06-13 23:02:01.278127,0 days 00:00:00.932798,0.36560514680241585,7,0.4702251514023841,0.0018316476204656208,0.023171973901054174,0.06484464527520889,46,4,27,120,COMPLETE
667,667,0.2747550055335163,2023-06-13 23:04:18.698955,2023-06-13 23:04:19.630505,0 days 00:00:00.931550,0.6353270007375956,7,0.5559726716716008,0.0022651737648810284,0.039825835864639114,0.1024688542886259,39,4,33,113,COMPLETE
505,505,0.27479410626189893,2023-06-13 22:55:21.654618,2023-06-13 22:55:22.477743,0 days 00:00:00.823125,0.6115935019447145,7,0.4646265733862511,0.0013782562426268683,0.06177304253254679,0.12004238697543464,43,4,33,128,COMPLETE
603,603,0.27491631923771825,2023-06-13 23:01:08.300110,2023-06-13 23:01:09.285259,0 days 00:00:00.985149,0.5680124968593142,7,0.39218116631225786,0.0016593912673863707,0.04312338136970907,0.07237051463980122,36,7,28,118,COMPLETE
735,735,0.27494263191191654,2023-06-13 23:08:59.952002,2023-06-13 23:09:00.948942,0 days 00:00:00.996940,0.6647304499618621,7,0.5973702257697276,0.0030092429507812186,0.21478907561515737,0.0783777720792278,68,4,30,128,COMPLETE
525,525,0.27547399669774875,2023-06-13 22:56:27.244396,2023-06-13 22:56:28.022039,0 days 00:00:00.777643,0.5428916405557267,7,0.4706576143279525,0.008435707632087877,0.03027632885492386,0.1154708849233923,36,4,27,113,COMPLETE
807,807,0.27550179072266745,2023-06-13 23:12:32.791831,2023-06-13 23:12:41.099160,0 days 00:00:08.307329,0.577391592830404,7,0.4276142259563019,0.014996068420022277,3.254125959800753,0.0033081689498776832,47,4,48,107,COMPLETE
553,553,0.2758420735981055,2023-06-13 22:58:00.441773,2023-06-13 22:58:01.183370,0 days 00:00:00.741597,0.45969037970150894,7,0.5075527236291909,0.014565564320042674,0.0007423565887984877,0.1119016516512676,40,5,34,115,COMPLETE
662,662,0.2758478237745389,2023-06-13 23:04:06.057013,2023-06-13 23:04:06.944595,0 days 00:00:00.887582,0.657469628276393,7,0.6223830090164436,0.0013237808512280924,2.3004149062408925e-06,0.08777510925679956,37,4,31,120,COMPLETE
377,377,0.27594528199704116,2023-06-13 22:50:47.581422,2023-06-13 22:50:48.583024,0 days 00:00:01.001602,0.6728638689214951,7,0.6545012186724014,0.0074137807647813225,1.625340584755823,0.14057071066107413,217,4,22,113,COMPLETE
873,873,0.276061632259657,2023-06-13 23:16:27.490520,2023-06-13 23:16:28.283519,0 days 00:00:00.792999,0.4742043794249452,7,0.6043608474340163,7.601249066562874e-06,3.97051426146459e-08,0.10221470108665555,40,4,27,55,COMPLETE
711,711,0.2760759598974877,2023-06-13 23:07:22.547275,2023-06-13 23:07:23.514838,0 days 00:00:00.967563,0.38826328156155937,5,0.400206418453297,0.01136314214190132,5.974036796530218e-08,0.06273309270064456,44,4,27,123,COMPLETE
771,771,0.2761589017217856,2023-06-13 23:10:51.476811,2023-06-13 23:10:56.400987,0 days 00:00:04.924176,0.5728678552015097,7,0.4347428540019089,0.002396839379227405,0.0002691983803312103,0.006724329642748716,47,4,17,112,COMPLETE
9,9,0.27620693117755446,2023-06-13 22:41:24.794862,2023-06-13 22:41:25.525711,0 days 00:00:00.730849,0.6926770496333943,6,0.6282131234404704,2.1322909353807487e-06,1.0192018158761948,0.14674032692940198,42,4,21,92,COMPLETE
583,583,0.27627155037137424,2023-06-13 22:59:46.513590,2023-06-13 22:59:47.715083,0 days 00:00:01.201493,0.6629582600703111,7,0.6832316648090329,5.990883335860975e-06,0.3128014817100967,0.06249467291260611,38,4,24,101,COMPLETE
292,292,0.27647055120000225,2023-06-13 22:48:11.981036,2023-06-13 22:48:13.011608,0 days 00:00:01.030572,0.6031541827748677,7,0.5274140744405938,0.03535123994462358,4.559608860181196,0.08863431156437601,42,4,89,117,COMPLETE
679,679,0.2767384784437609,2023-06-13 23:05:17.512746,2023-06-13 23:05:21.484091,0 days 00:00:03.971345,0.6814633100731027,7,0.5392326927542571,0.0008991161625291687,0.0008757524868770124,0.008741887314218232,47,4,11,109,COMPLETE
425,425,0.27702331374755546,2023-06-13 22:52:25.826408,2023-06-13 22:52:26.804693,0 days 00:00:00.978285,0.6672314610168527,7,0.5288582701857797,0.0018347771952523123,0.008616386024904226,0.10209858760250565,193,4,28,116,COMPLETE
668,668,0.27721474912211747,2023-06-13 23:04:19.631408,2023-06-13 23:04:20.707197,0 days 00:00:01.075789,0.4853430132573855,7,0.5449449897437074,0.0005472150765412767,0.005287966149491182,0.06271272057007005,47,4,27,120,COMPLETE
938,938,0.27730938772993596,2023-06-13 23:20:22.943024,2023-06-13 23:20:29.645208,0 days 00:00:06.702184,0.5023525466222726,6,0.48736872706446976,4.57316787051499e-07,0.05030225920509176,0.004046781657041414,46,4,21,119,COMPLETE
410,410,0.27731831484412683,2023-06-13 22:52:03.954179,2023-06-13 22:52:05.170897,0 days 00:00:01.216718,0.6418794422170102,7,0.5219045592306809,0.0013513940350626662,0.030847622830879644,0.05328136890444349,44,4,24,120,COMPLETE
582,582,0.27734726595559445,2023-06-13 22:59:45.872212,2023-06-13 22:59:46.512796,0 days 00:00:00.640584,0.6328957841969488,7,0.5173012570490634,0.003170391351188124,0.011246428348375798,0.2766018548349187,32,4,28,123,COMPLETE
991,991,0.27758746404892737,2023-06-13 23:23:44.982511,2023-06-13 23:23:45.838138,0 days 00:00:00.855627,0.3357512296210847,7,0.6196175328128919,4.353047699901084e-06,0.2823518349294837,0.07615124350133767,36,7,34,120,COMPLETE
766,766,0.2776150504928804,2023-06-13 23:10:45.212879,2023-06-13 23:10:46.091837,0 days 00:00:00.878958,0.603903096648934,7,0.5165535827596199,7.276687582580951e-08,0.0005999711340669863,0.09930006985938611,44,4,27,110,COMPLETE
801,801,0.2780980183961129,2023-06-13 23:12:25.916478,2023-06-13 23:12:26.849924,0 days 00:00:00.933446,0.6494702888942205,7,0.5167169171978017,0.0033568107458306928,1.5256148522684698e-08,0.11177842761494318,42,4,29,113,COMPLETE
800,800,0.2784839351415437,2023-06-13 23:12:25.298564,2023-06-13 23:12:25.915405,0 days 00:00:00.616841,0.48272491117771726,7,0.503202583102872,1.9320617296048036e-08,0.00018378614579912385,0.24938772555727248,36,4,45,118,COMPLETE
107,107,0.27866248509442243,2023-06-13 22:43:53.188195,2023-06-13 22:43:53.798893,0 days 00:00:00.610698,0.6717559974473466,3,0.5434660710519773,0.00011604620821422561,1.880765557739773,0.25065483097575725,45,4,83,27,COMPLETE
3,3,0.2786762190853422,2023-06-13 22:41:00.855593,2023-06-13 22:41:01.926291,0 days 00:00:01.070698,0.6213642237680137,7,0.6407088457114829,5.278784584150857e-06,2.3832483954028728e-07,0.06801331983655803,219,7,99,66,COMPLETE
687,687,0.27887417237366335,2023-06-13 23:05:37.633659,2023-06-13 23:05:42.148809,0 days 00:00:04.515150,0.35252818260990393,7,0.5043555380666713,0.0006250546965834076,7.562310342647144e-07,0.005121565416478237,32,5,32,118,COMPLETE
335,335,0.27905682903784984,2023-06-13 22:49:30.404678,2023-06-13 22:49:31.381368,0 days 00:00:00.976690,0.6401134798596143,7,0.5410880136284555,0.0011435891812764899,0.0022895193577144473,0.10329565428231537,40,4,25,110,COMPLETE
461,461,0.2791560577388738,2023-06-13 22:53:52.807494,2023-06-13 22:53:54.805561,0 days 00:00:01.998067,0.5254614359738679,7,0.5253017349639725,0.0011267501330658061,0.0008266937532361423,0.0202327658857848,39,5,18,110,COMPLETE
109,109,0.27919624870375365,2023-06-13 22:43:54.600593,2023-06-13 22:43:55.750483,0 days 00:00:01.149890,0.6904604070055705,5,0.5340680950899366,5.233892709773902e-05,6.377836241702104,0.19567560422756022,39,7,5,17,COMPLETE
755,755,0.27924473583789017,2023-06-13 23:10:04.353404,2023-06-13 23:10:10.150045,0 days 00:00:05.796641,0.648347307625954,6,0.6468351594553792,7.305689415778817,2.582307429885492e-07,0.007895306066531898,42,4,24,110,COMPLETE
589,589,0.27929983398125946,2023-06-13 23:00:09.001716,2023-06-13 23:00:09.941247,0 days 00:00:00.939531,0.5850730983511591,7,0.42225314982108714,0.0013288201823770046,6.529741268777078e-07,0.06974440072717408,36,4,25,121,COMPLETE
804,804,0.27932120328429916,2023-06-13 23:12:29.741552,2023-06-13 23:12:30.581828,0 days 00:00:00.840276,0.5744384598630883,7,0.3011844761808267,0.025355907153064034,0.00311758557325749,0.09557266299467569,36,4,33,109,COMPLETE
976,976,0.27940209384541365,2023-06-13 23:22:48.331949,2023-06-13 23:22:49.155691,0 days 00:00:00.823742,0.6481471094704246,7,0.4162958658219118,0.034156500198860316,1.2499824969288327e-05,0.13887612050606163,36,4,20,113,COMPLETE
367,367,0.2795575935336582,2023-06-13 22:50:31.836757,2023-06-13 22:50:32.535120,0 days 00:00:00.698363,0.597218363267973,7,0.5374714261106105,0.0006106544933727745,2.0314272334201974e-07,0.20766382817788434,41,4,32,117,COMPLETE
743,743,0.2795619708658791,2023-06-13 23:09:31.573790,2023-06-13 23:09:32.524325,0 days 00:00:00.950535,0.39588695699754,5,0.5309705462663502,0.0013178764735856604,0.0001420163294086582,0.09004687601748303,181,4,25,119,COMPLETE
978,978,0.27964354300594785,2023-06-13 23:22:50.591110,2023-06-13 23:23:00.860769,0 days 00:00:10.269659,0.6724534430585528,7,0.5574254823703891,1.330103072136176e-08,6.993472328027423,0.002596935578632966,45,4,29,108,COMPLETE
323,323,0.2797935105341997,2023-06-13 22:49:05.456527,2023-06-13 22:49:06.257341,0 days 00:00:00.800814,0.6666689040056483,7,0.5485451323027918,0.0011706556520698363,0.021319055093879966,0.14501475788951237,36,4,29,40,COMPLETE
995,995,0.2799760559730714,2023-06-13 23:23:50.618521,2023-06-13 23:23:51.679051,0 days 00:00:01.060530,0.3788088637238278,7,0.4661397980527715,1.0543622855270096e-08,0.00024028905922589096,0.06391012631609065,38,4,21,101,COMPLETE
253,253,0.28024888782662477,2023-06-13 22:47:09.489017,2023-06-13 22:47:10.430798,0 days 00:00:00.941781,0.6505159597652967,7,0.49441979061921926,0.0030584170111846694,0.015417649101101619,0.10241760432963568,32,4,11,109,COMPLETE
733,733,0.2804011151287769,2023-06-13 23:08:50.200848,2023-06-13 23:08:50.889190,0 days 00:00:00.688342,0.6472214636978117,7,0.5267614690566679,0.0014776488231039249,0.0013199708470718041,0.22512799879446818,36,4,32,125,COMPLETE
642,642,0.2806940681970605,2023-06-13 23:03:05.848242,2023-06-13 23:03:15.892586,0 days 00:00:10.044344,0.6195559310523506,7,0.4897899432954392,0.0023484634855275286,4.788237455285106,0.002463531202177896,40,4,31,116,COMPLETE
516,516,0.28083094448638035,2023-06-13 22:55:53.962258,2023-06-13 22:55:54.735838,0 days 00:00:00.773580,0.5533056538126404,7,0.36921694318413106,6.403644212835807e-08,1.8619882356503912,0.17074220119506056,43,7,28,114,COMPLETE
844,844,0.28097121232233147,2023-06-13 23:15:04.272262,2023-06-13 23:15:05.221136,0 days 00:00:00.948874,0.41903641621054566,7,0.502912038542249,0.0005332813948330647,1.4916114119024454e-05,0.08242948731642628,45,4,19,108,COMPLETE
916,916,0.2809994953250468,2023-06-13 23:19:08.345416,2023-06-13 23:19:09.273585,0 days 00:00:00.928169,0.6552042604364475,7,0.5175985466793759,1.0183570300285374e-06,1.8586525188629672e-07,0.09194729482575854,244,4,27,110,COMPLETE
369,369,0.2810179410136165,2023-06-13 22:50:33.564139,2023-06-13 22:50:34.464449,0 days 00:00:00.900310,0.6277788234469123,7,0.5599830579912893,0.0014694524663576534,0.03347494820706673,0.1121867760202016,37,4,20,113,COMPLETE
750,750,0.2813069326390628,2023-06-13 23:09:43.339533,2023-06-13 23:09:52.472609,0 days 00:00:09.133076,0.6697012293185407,7,0.659480841266479,0.0026304892609247802,0.3487115815091685,0.0033889976391037534,82,5,19,116,COMPLETE
862,862,0.2813976186571116,2023-06-13 23:15:53.218790,2023-06-13 23:16:03.887712,0 days 00:00:10.668922,0.623044461784001,7,0.4997166760649638,9.222340897879348e-08,3.9108224745306165e-07,0.0019214810230687837,42,4,26,93,COMPLETE
959,959,0.2814112534278762,2023-06-13 23:21:51.107235,2023-06-13 23:21:52.272397,0 days 00:00:01.165162,0.5482660733907045,7,0.6540263887518225,5.9598891525578826e-05,0.0005457607073490403,0.05281058701174971,36,4,19,107,COMPLETE
429,429,0.281481452700165,2023-06-13 22:52:37.755810,2023-06-13 22:52:38.763632,0 days 00:00:01.007822,0.619840026207626,7,0.5243208560642486,0.0024491108774609923,3.1524573820417554e-06,0.08552078885858438,47,4,97,111,COMPLETE
49,49,0.2816611549046256,2023-06-13 22:42:33.826510,2023-06-13 22:42:35.071737,0 days 00:00:01.245227,0.6389666349572082,6,0.582681281051692,1.2776338516399307e-05,0.2754921337635615,0.07343869700283756,229,10,17,72,COMPLETE
903,903,0.2816641608943729,2023-06-13 23:18:30.219662,2023-06-13 23:18:36.423835,0 days 00:00:06.204173,0.37510484849751313,7,0.5502797587808748,0.0009334898518027054,0.37236058285221785,0.003609287191939871,36,4,35,114,COMPLETE
618,618,0.2823854800117064,2023-06-13 23:02:01.279141,2023-06-13 23:02:02.015195,0 days 00:00:00.736054,0.6483429205750623,7,0.5022726222540759,0.12823671586201435,2.7189383619441106e-06,0.14334569702756178,36,4,29,108,COMPLETE
458,458,0.2824521411633638,2023-06-13 22:53:45.994636,2023-06-13 22:53:46.835600,0 days 00:00:00.840964,0.5370794427265995,7,0.5587381167667425,0.008408660267597923,0.15532810761258853,0.10314900487573338,36,4,22,117,COMPLETE
834,834,0.28291840194480206,2023-06-13 23:14:31.420051,2023-06-13 23:14:32.459629,0 days 00:00:01.039578,0.3084522906999796,7,0.6749538431220377,0.4413213090586693,8.01125194930279e-08,0.04948559164976125,39,4,28,41,COMPLETE
1,1,0.28323684878553845,2023-06-13 22:40:53.383300,2023-06-13 22:40:59.674090,0 days 00:00:06.290790,0.5797161195633589,7,0.4839422217653462,1.0108806620949566e-05,1.7858336023408043,0.004480625019097905,193,10,77,128,COMPLETE
571,571,0.2832702706098939,2023-06-13 22:59:02.548238,2023-06-13 22:59:11.690028,0 days 00:00:09.141790,0.5431384664770244,7,0.5117826682593597,0.0009163385705030128,4.758958111187069,0.0025767667084439783,36,4,35,116,COMPLETE
588,588,0.2833253868095061,2023-06-13 23:00:08.042560,2023-06-13 23:00:09.000728,0 days 00:00:00.958168,0.6530392445933209,7,0.5262668732370399,0.0022916216313043115,9.974086661520826e-06,0.08762519191113076,37,4,15,113,COMPLETE
14,14,0.28344659967009667,2023-06-13 22:41:38.081740,2023-06-13 22:41:38.672961,0 days 00:00:00.591221,0.4290941061666307,5,0.474097374856369,0.002933258337577515,0.005044977134353309,0.19820473182796483,152,5,38,7,COMPLETE
4,4,0.2837555507980582,2023-06-13 22:41:01.927197,2023-06-13 22:41:02.605115,0 days 00:00:00.677918,0.586400678584156,1,0.5455823218472536,0.016510141086821365,0.0005609805990536755,0.21895468248609343,191,8,24,116,COMPLETE
808,808,0.2837934860874482,2023-06-13 23:12:41.100284,2023-06-13 23:12:41.996499,0 days 00:00:00.896215,0.5688593181881282,7,0.6657192295515455,5.616584341360242e-07,0.0021279582495601127,0.08632741488266432,40,4,33,110,COMPLETE
926,926,0.2839637847364341,2023-06-13 23:19:23.439379,2023-06-13 23:19:24.164847,0 days 00:00:00.725468,0.6451952032978567,7,0.4754655139923918,0.0020596006182515897,0.15283356985723567,0.17990198915242753,36,4,30,111,COMPLETE
672,672,0.28403957289643683,2023-06-13 23:04:40.735754,2023-06-13 23:04:41.572954,0 days 00:00:00.837200,0.6617899443898076,7,0.4871720397407787,0.0018150374447070778,4.600884631484545e-08,0.11249390299122172,39,4,22,102,COMPLETE
310,310,0.28406023351852355,2023-06-13 22:48:42.062013,2023-06-13 22:48:42.999493,0 days 00:00:00.937480,0.6276517917964576,7,0.5364543891161254,4.40680386655199e-06,0.04860017968239299,0.12904650717156246,46,4,18,108,COMPLETE
983,983,0.28419326735992223,2023-06-13 23:23:28.111298,2023-06-13 23:23:28.832819,0 days 00:00:00.721521,0.6616248924034394,7,0.5197547685012134,2.6248582996933435e-08,0.003961069173447196,0.23474840075004927,32,4,23,104,COMPLETE
483,483,0.2845540490100119,2023-06-13 22:54:32.076433,2023-06-13 22:54:34.256572,0 days 00:00:02.180139,0.5893299616736039,7,0.44091269986498,8.556346911472954,7.190430577923903,0.051934083297999936,52,7,29,101,COMPLETE
327,327,0.2846299846478923,2023-06-13 22:49:10.358925,2023-06-13 22:49:11.267203,0 days 00:00:00.908278,0.6230440808493037,7,0.5342203876778147,0.0106089498797631,0.0005688018646511922,0.10472999483639497,32,4,21,114,COMPLETE
987,987,0.2847084409792165,2023-06-13 23:23:40.199766,2023-06-13 23:23:41.020792,0 days 00:00:00.821026,0.41773400891325563,7,0.5298276024624846,0.02345195818665991,0.03957857108784426,0.1109104478637734,32,4,24,112,COMPLETE
747,747,0.2847461335273355,2023-06-13 23:09:38.049660,2023-06-13 23:09:41.273737,0 days 00:00:03.224077,0.3198280072464706,7,0.31475272070577553,0.004325540772111786,2.2404420898220296,0.01067785197999033,36,4,43,118,COMPLETE
981,981,0.2848401984866134,2023-06-13 23:23:13.008684,2023-06-13 23:23:22.885484,0 days 00:00:09.876800,0.5801856020733547,6,0.4936536726218529,0.0038403593189064804,4.857052994736287,0.0022920800797325233,50,4,30,122,COMPLETE
968,968,0.28503265514528486,2023-06-13 23:22:19.415728,2023-06-13 23:22:20.156527,0 days 00:00:00.740799,0.38798712348422115,7,0.3551774422368116,1.4486788532772646e-06,0.296456732438681,0.1708405429523285,32,4,22,116,COMPLETE
607,607,0.28504359273199265,2023-06-13 23:01:17.662723,2023-06-13 23:01:28.775609,0 days 00:00:11.112886,0.6437892319363883,6,0.5081156649690434,0.0011564481888693282,8.75549939739052e-08,0.0016927385433421899,49,4,25,122,COMPLETE
858,858,0.28506919357536403,2023-06-13 23:15:46.700105,2023-06-13 23:15:47.551366,0 days 00:00:00.851261,0.46516410967238286,7,0.31803712493879777,1.4496079261387803e-08,0.00031558414856936476,0.13242078799742857,47,4,26,116,COMPLETE
721,721,0.2851110573733949,2023-06-13 23:08:09.608956,2023-06-13 23:08:10.404688,0 days 00:00:00.795732,0.6670232784331247,7,0.5303167956413054,0.00122677281900849,1.2911876969626072e-08,0.15496736085074989,115,4,29,110,COMPLETE
396,396,0.2856938376054406,2023-06-13 22:51:29.478086,2023-06-13 22:51:41.343848,0 days 00:00:11.865762,0.6447869307794055,7,0.5408884883275783,0.004578876582078682,1.9805136073301013,0.0018693151322111536,45,4,33,122,COMPLETE
795,795,0.2860114231375181,2023-06-13 23:12:18.146495,2023-06-13 23:12:18.959284,0 days 00:00:00.812789,0.5963797503307101,7,0.5657183005767384,0.0003883417125234088,0.007077769286694111,0.14125402061052125,234,4,32,115,COMPLETE
556,556,0.2869030843554264,2023-06-13 22:58:12.604231,2023-06-13 22:58:13.613535,0 days 00:00:01.009304,0.6540525844661638,7,0.5651836700676738,0.0014124472688233892,0.05048471911673076,0.07732246090372474,36,9,23,110,COMPLETE
879,879,0.2870226789945874,2023-06-13 23:16:41.712564,2023-06-13 23:16:42.835878,0 days 00:00:01.123314,0.5467903477837849,7,0.5327071631656863,2.270291927220592e-08,0.00047670877534836196,0.07684436294447665,37,8,19,109,COMPLETE
301,301,0.28708645551723044,2023-06-13 22:48:22.505585,2023-06-13 22:48:23.281545,0 days 00:00:00.775960,0.541560872375525,7,0.5144328836834989,0.015318329083898208,0.002865151530331678,0.12332938736634236,36,4,25,105,COMPLETE
895,895,0.28824892440460564,2023-06-13 23:17:53.545119,2023-06-13 23:17:54.899771,0 days 00:00:01.354652,0.3383173608250319,7,0.5077382398607374,7.121584600050418e-07,0.0012613468194373613,0.03516371297555358,32,4,54,114,COMPLETE
791,791,0.2883939167377267,2023-06-13 23:11:55.553045,2023-06-13 23:11:56.268388,0 days 00:00:00.715343,0.641472209692813,7,0.3194783516761712,0.0002146141661085956,4.2785728072018456e-08,0.18741778696993902,40,4,31,110,COMPLETE
448,448,0.288443325639774,2023-06-13 22:53:30.398361,2023-06-13 22:53:31.014042,0 days 00:00:00.615681,0.6364004403937361,7,0.5030968113799994,0.053415685950114485,1.1544053959590864e-08,0.2964393031419984,41,4,31,118,COMPLETE
278,278,0.2888394294684042,2023-06-13 22:47:52.049328,2023-06-13 22:47:53.007030,0 days 00:00:00.957702,0.6379953540493678,7,0.6466735179447285,0.0061781584662265595,0.010563334045801082,0.09393731925789546,37,4,14,37,COMPLETE
955,955,0.2889754661620031,2023-06-13 23:21:39.575095,2023-06-13 23:21:47.978329,0 days 00:00:08.403234,0.3554623075796222,7,0.4270725387886159,4.768072148412726e-08,7.283529723236738,0.0033474903732021773,32,4,24,106,COMPLETE
88,88,0.28900802020309446,2023-06-13 22:43:31.100872,2023-06-13 22:43:31.905700,0 days 00:00:00.804828,0.6991005878539468,6,0.5321676488634212,6.076134281842581e-06,3.2637685961878398,0.29780251348754483,109,5,21,74,COMPLETE
577,577,0.2892877677589304,2023-06-13 22:59:33.798403,2023-06-13 22:59:34.492358,0 days 00:00:00.693955,0.6396703094983115,7,0.5579119220263544,0.010672353861563628,0.01455336809126329,0.2221158302286654,32,4,26,115,COMPLETE
268,268,0.28992087088793717,2023-06-13 22:47:27.062363,2023-06-13 22:47:27.898472,0 days 00:00:00.836109,0.6648859286552423,7,0.49125406677390576,0.001484138146843579,0.02298645216963526,0.13875546228738653,36,4,10,114,COMPLETE
635,635,0.2901281433987224,2023-06-13 23:02:38.058158,2023-06-13 23:02:48.942318,0 days 00:00:10.884160,0.6125639770720064,7,0.6073107484167277,3.8386209082487107e-08,1.1437214133549792e-05,0.0015720914389230163,36,4,30,118,COMPLETE
518,518,0.2911304220563009,2023-06-13 22:55:56.780450,2023-06-13 22:56:08.635641,0 days 00:00:11.855191,0.6416383868003257,7,0.5927923289603426,0.001219340549991074,7.81647006006657e-06,0.0015903773038175712,111,4,26,117,COMPLETE
16,16,0.29147345715201944,2023-06-13 22:41:39.807815,2023-06-13 22:41:40.499098,0 days 00:00:00.691283,0.5316431973136565,4,0.5533816657243278,2.0022214163628257e-08,0.2819840245843282,0.23873984886146313,249,6,37,41,COMPLETE
957,957,0.2921770048736147,2023-06-13 23:21:49.021205,2023-06-13 23:21:49.922424,0 days 00:00:00.901219,0.40772781074012043,7,0.51145017565935,2.355388735114175e-05,3.098447065254152e-06,0.09610380466720977,36,4,12,120,COMPLETE
598,598,0.2928544657784412,2023-06-13 23:00:54.528247,2023-06-13 23:00:55.198618,0 days 00:00:00.670371,0.49123810691102354,7,0.6118907124551355,0.00390515286389224,0.000265808093541276,0.1874296647146763,40,4,26,126,COMPLETE
374,374,0.29294212738448683,2023-06-13 22:50:43.321669,2023-06-13 22:50:45.448204,0 days 00:00:02.126535,0.618625924551856,7,0.5262282259733903,6.501704103238378e-06,0.0041404512401008375,0.026911464453376107,36,4,100,116,COMPLETE
709,709,0.29318323428406445,2023-06-13 23:07:13.429222,2023-06-13 23:07:14.196485,0 days 00:00:00.767263,0.33759526320275063,7,0.525681355408791,0.003911568232991922,0.07427901561701708,0.10306088240015653,39,6,28,117,COMPLETE
772,772,0.29351315854144505,2023-06-13 23:10:56.402211,2023-06-13 23:10:57.566472,0 days 00:00:01.164261,0.42761918759890183,7,0.4498522373631005,0.0011975453204404456,0.0018595353757988255,0.060015813077157816,100,5,20,115,COMPLETE
965,965,0.293897237354111,2023-06-13 23:22:11.673422,2023-06-13 23:22:12.980694,0 days 00:00:01.307272,0.5230157930138287,6,0.5009930956021301,9.060366073161564,1.3385696717269666,0.0812924900269046,48,4,30,124,COMPLETE
736,736,0.29393197885759736,2023-06-13 23:09:00.949995,2023-06-13 23:09:01.683690,0 days 00:00:00.733695,0.4177525094647488,7,0.6397712816682295,0.009143597557092287,0.016963668639266374,0.13566408618932568,43,4,23,108,COMPLETE
570,570,0.29396599098160553,2023-06-13 22:59:01.245922,2023-06-13 22:59:02.547309,0 days 00:00:01.301387,0.5633450826990769,7,0.5395013829146785,9.96484904208431,1.5413244787326908e-07,0.07301350890081673,42,4,26,119,COMPLETE
663,663,0.29418614489318545,2023-06-13 23:04:06.945659,2023-06-13 23:04:07.689427,0 days 00:00:00.743768,0.6104628589279095,7,0.5216649917441147,0.005314551186613526,0.9626405253735381,0.21118813279080165,43,4,19,114,COMPLETE
883,883,0.2947798980579799,2023-06-13 23:16:54.986364,2023-06-13 23:17:02.978469,0 days 00:00:07.992105,0.3600260640163163,7,0.6260166389424846,4.9570366263560526e-08,2.630906482685365e-05,0.002628743944105898,36,5,21,115,COMPLETE
