,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state
111,111,0.19534944848251465,2023-06-22 19:43:59.557429,2023-06-22 19:44:02.242060,0 days 00:00:02.684631,goss,0.56226924494446,0.06688954629065265,64,6,10,118,0.0003204522014825521,4.706373517093058e-08,,2,COMPLETE
372,372,0.1954008947216078,2023-06-22 19:59:29.455453,2023-06-22 19:59:32.769223,0 days 00:00:03.313770,goss,0.5563756419294493,0.05636534353124176,68,10,16,77,4.438461142228788e-06,9.367026517875056e-07,,3,COMPLETE
477,477,0.19541582097911775,2023-06-22 20:06:36.893969,2023-06-22 20:06:39.106135,0 days 00:00:02.212166,goss,0.5988504395992365,0.07584908016835677,55,4,12,87,1.765322870670524e-08,3.528148138712705e-07,,1,COMPLETE
284,284,0.19541867050768313,2023-06-22 19:53:37.506508,2023-06-22 19:53:40.318399,0 days 00:00:02.811891,goss,0.525997649265175,0.046424839776346184,65,9,17,67,3.1082302874666406e-06,2.445486807009471e-05,,2,COMPLETE
249,249,0.19544143329000935,2023-06-22 19:51:36.151747,2023-06-22 19:51:39.143645,0 days 00:00:02.991898,goss,0.510875748644878,0.05002530138024876,76,9,17,64,3.744113321792398e-06,2.8687283867908817e-08,,2,COMPLETE
463,463,0.19548936279814852,2023-06-22 20:05:48.298471,2023-06-22 20:05:50.013227,0 days 00:00:01.714756,goss,0.47783500406065704,0.09863788214936955,40,4,14,74,1.0422956290984409e-08,0.0007187981342716061,,1,COMPLETE
205,205,0.19550047612870902,2023-06-22 19:48:53.126494,2023-06-22 19:48:55.762629,0 days 00:00:02.636135,goss,0.5316622130663295,0.06057925917209527,54,9,15,73,3.545779248899804e-07,3.446101778310357e-08,,2,COMPLETE
244,244,0.1955103327951952,2023-06-22 19:51:10.889227,2023-06-22 19:51:13.978031,0 days 00:00:03.088804,goss,0.508346386285168,0.04574856433562048,67,9,17,75,2.2014137741821637e-06,2.3578162766320504e-08,,2,COMPLETE
229,229,0.19558892477981354,2023-06-22 19:50:21.706476,2023-06-22 19:50:24.728864,0 days 00:00:03.022388,goss,0.5094988203480839,0.05297338120085437,83,9,13,68,5.686889360285505e-07,1.0063065979195865e-08,,2,COMPLETE
539,539,0.1956971103173007,2023-06-22 20:11:02.527300,2023-06-22 20:11:04.040419,0 days 00:00:01.513119,goss,0.5733669962809703,0.1539976908790972,110,4,12,88,5.5370614391420735e-05,0.00497770479899331,,1,COMPLETE
128,128,0.19574336465106706,2023-06-22 19:44:56.014453,2023-06-22 19:44:58.491034,0 days 00:00:02.476581,goss,0.5401148311150733,0.05954474051895903,67,9,22,93,4.527319947037292e-06,9.42540697028055e-08,,2,COMPLETE
320,320,0.19578224979765427,2023-06-22 19:55:03.729731,2023-06-22 19:55:06.561587,0 days 00:00:02.831856,goss,0.5467290248853854,0.0526074112382909,67,9,17,73,1.715764070592351e-06,1.8395315283924935e-07,,2,COMPLETE
490,490,0.19599729757106113,2023-06-22 20:07:29.912945,2023-06-22 20:07:32.140145,0 days 00:00:02.227200,goss,0.6203537681742292,0.06784107347599413,40,5,13,79,1.014851595883349e-08,4.603800714482285e-05,,1,COMPLETE
370,370,0.19599882424486517,2023-06-22 19:59:20.199597,2023-06-22 19:59:23.456757,0 days 00:00:03.257160,goss,0.49537364104407117,0.08209342747483839,37,9,12,66,4.963902355274891e-07,2.7649171650450573e-08,,2,COMPLETE
394,394,0.19605040205057453,2023-06-22 20:01:30.277390,2023-06-22 20:01:33.376429,0 days 00:00:03.099039,goss,0.5055612558893584,0.053425868361152484,50,4,18,64,2.1983981071573046e-06,5.178256875961526e-08,,2,COMPLETE
142,142,0.19605780196908676,2023-06-22 19:45:32.501083,2023-06-22 19:45:35.880195,0 days 00:00:03.379112,goss,0.5609120481348989,0.0516290099437536,66,9,17,77,1.1922780043386432e-06,8.423080342759897e-08,,2,COMPLETE
192,192,0.19610253212129697,2023-06-22 19:48:14.844197,2023-06-22 19:48:16.316968,0 days 00:00:01.472771,goss,0.4995376059974079,0.13202698277098185,42,4,12,57,2.9999529378024623e-05,1.2939968859585884e-07,,2,COMPLETE
126,126,0.19611000734837258,2023-06-22 19:44:50.905492,2023-06-22 19:44:53.374569,0 days 00:00:02.469077,goss,0.5595657837527761,0.05737022192617947,67,9,21,71,4.894148632883957e-06,4.538050700999546e-08,,1,COMPLETE
213,213,0.1961174159951566,2023-06-22 19:49:28.840353,2023-06-22 19:49:32.040762,0 days 00:00:03.200409,goss,0.552331840250167,0.04213720085883857,85,9,15,79,6.713256391071143e-07,1.6488027263783593e-08,,2,COMPLETE
131,131,0.19611847010649583,2023-06-22 19:45:03.895989,2023-06-22 19:45:06.242596,0 days 00:00:02.346607,goss,0.55815395898886,0.07878508019394763,79,9,20,88,1.1937082760157818e-05,9.017796433050248e-08,,2,COMPLETE
127,127,0.19616116723447793,2023-06-22 19:44:53.375308,2023-06-22 19:44:56.013596,0 days 00:00:02.638288,goss,0.559394554279289,0.05845763413188162,66,9,22,87,7.413023760309252e-06,9.232179917153383e-08,,2,COMPLETE
193,193,0.19621731145220744,2023-06-22 19:48:16.317716,2023-06-22 19:48:18.863847,0 days 00:00:02.546131,goss,0.45809103775179255,0.05624927147650556,43,5,14,48,1.4029407260928165e-06,1.999659893447971e-06,,2,COMPLETE
278,278,0.1962258507439529,2023-06-22 19:53:16.323613,2023-06-22 19:53:20.863065,0 days 00:00:04.539452,goss,0.47298285798994594,0.027225189622187458,32,9,13,75,1.5674269554868663e-05,4.357608022457691e-08,,2,COMPLETE
568,568,0.19627173149101648,2023-06-22 20:14:01.024342,2023-06-22 20:14:09.111829,0 days 00:00:08.087487,goss,0.6383637172738853,0.0099354535456016,42,4,15,71,1.8187587965294414e-06,5.2808208146929146e-08,,1,COMPLETE
125,125,0.19628572479073664,2023-06-22 19:44:48.333631,2023-06-22 19:44:50.904670,0 days 00:00:02.571039,goss,0.5629667046311757,0.05699928995681902,67,9,21,73,5.9837115665319196e-06,8.583149135830135e-08,,2,COMPLETE
199,199,0.19631274548050587,2023-06-22 19:48:32.041837,2023-06-22 19:48:36.030817,0 days 00:00:03.988980,goss,0.5302176324803508,0.028100207077068697,42,4,15,80,1.0871003220718462e-06,1.9900961802199604e-07,,2,COMPLETE
369,369,0.19633482635702612,2023-06-22 19:59:17.330479,2023-06-22 19:59:20.198765,0 days 00:00:02.868286,goss,0.5761820760261176,0.06545008757119965,74,9,18,46,2.1084415724563675e-08,5.289859499177103e-06,,2,COMPLETE
172,172,0.19634952422390264,2023-06-22 19:47:26.049099,2023-06-22 19:47:28.345196,0 days 00:00:02.296097,goss,0.5384727821956997,0.08583040152492652,76,9,15,79,9.65192710663792e-07,1.1963429604311613e-07,,2,COMPLETE
90,90,0.19636270168718917,2023-06-22 19:43:13.887030,2023-06-22 19:43:15.806918,0 days 00:00:01.919888,goss,0.5608636471353907,0.09924505728081683,60,9,19,111,0.00037642762792218184,2.2447069374230166e-07,,2,COMPLETE
222,222,0.19641643547016477,2023-06-22 19:50:01.401007,2023-06-22 19:50:04.342422,0 days 00:00:02.941415,goss,0.5175013307436724,0.05054664017385155,80,9,14,68,2.6468235086678005e-07,4.381967369068538e-08,,2,COMPLETE
337,337,0.19644590189133537,2023-06-22 19:56:32.397173,2023-06-22 19:56:35.251840,0 days 00:00:02.854667,goss,0.55599680225136,0.05770168286553876,38,9,14,78,0.009592221953151781,1.2344371667225895e-07,,2,COMPLETE
889,889,0.19648312253677375,2023-06-22 20:51:21.829044,2023-06-22 20:51:25.719493,0 days 00:00:03.890449,goss,0.4515696310130878,0.030926617909752343,39,4,14,88,0.04916063310658979,6.977374998351285e-06,,1,COMPLETE
269,269,0.1964858435140156,2023-06-22 19:52:49.936926,2023-06-22 19:52:53.664296,0 days 00:00:03.727370,goss,0.6183363179794942,0.03360288439817082,76,9,15,76,5.000134453341859e-07,2.1948408809757006e-08,,2,COMPLETE
849,849,0.19650026174830168,2023-06-22 20:47:12.736409,2023-06-22 20:47:15.856660,0 days 00:00:03.120251,goss,0.5231005819302513,0.0755267625048475,45,4,19,105,0.00015507927916510517,4.0843707973424515,,1,COMPLETE
979,979,0.1965007127475265,2023-06-22 21:04:03.994876,2023-06-22 21:04:05.726011,0 days 00:00:01.731135,goss,0.6282717442449248,0.12756130063975557,43,9,15,81,2.641004535682202e-06,9.519971548360996e-08,,4,COMPLETE
398,398,0.19653437998606654,2023-06-22 20:01:44.476972,2023-06-22 20:01:47.447018,0 days 00:00:02.970046,goss,0.6558529819558813,0.07348003945372204,39,9,17,65,1.115343460811708e-08,1.776779471513255e-08,,2,COMPLETE
406,406,0.19655774760864542,2023-06-22 20:02:28.682635,2023-06-22 20:02:32.505704,0 days 00:00:03.823069,goss,0.4897183572487705,0.041517018303580164,57,8,16,52,1.1721859088007965e-06,4.742455097053945e-05,,2,COMPLETE
621,621,0.19656170702193582,2023-06-22 20:20:14.974062,2023-06-22 20:20:16.975617,0 days 00:00:02.001555,goss,0.6407730901193979,0.0769157132747489,62,4,19,72,0.0006498608131908659,1.8283526122584502e-05,,1,COMPLETE
274,274,0.1965681902466198,2023-06-22 19:53:06.518433,2023-06-22 19:53:09.066423,0 days 00:00:02.547990,goss,0.4962060512135259,0.06440548075199493,51,9,13,73,1.0965138665838568e-05,8.85376749626491e-08,,2,COMPLETE
582,582,0.1965766489419849,2023-06-22 20:16:03.212808,2023-06-22 20:16:05.747777,0 days 00:00:02.534969,goss,0.5677549444865384,0.04872600440526183,36,4,15,66,0.009614619098143266,4.851274659734836e-05,,1,COMPLETE
402,402,0.19658293316329306,2023-06-22 20:01:55.790803,2023-06-22 20:01:59.415715,0 days 00:00:03.624912,goss,0.3762114707273998,0.06294150820184832,44,9,15,81,0.00024341461383045365,1.0103131295333044e-08,,2,COMPLETE
384,384,0.19671789106027554,2023-06-22 20:00:39.859672,2023-06-22 20:00:43.986608,0 days 00:00:04.126936,goss,0.6404808670686941,0.04810707512838688,79,9,13,76,1.294552084386148e-06,1.4098166252125721e-08,,2,COMPLETE
387,387,0.19678867427728702,2023-06-22 20:00:47.464588,2023-06-22 20:00:50.797715,0 days 00:00:03.333127,goss,0.4958392060711149,0.06406032460088472,35,9,14,68,8.422369979090186e-07,7.337971072391612e-08,,2,COMPLETE
135,135,0.196888250732381,2023-06-22 19:45:13.522265,2023-06-22 19:45:16.654185,0 days 00:00:03.131920,goss,0.5302905075716492,0.04190446492741156,71,9,18,86,8.17881310020515e-06,1.2978241099864093e-07,,2,COMPLETE
978,978,0.19690890084162438,2023-06-22 21:03:59.201610,2023-06-22 21:04:03.993872,0 days 00:00:04.792262,goss,0.6683851677046284,0.029601425582957617,32,4,20,89,0.0038342772033236484,2.018592549309084,,1,COMPLETE
604,604,0.19696962407951818,2023-06-22 20:18:01.588324,2023-06-22 20:18:03.672822,0 days 00:00:02.084498,goss,0.42796218701468086,0.08268642246048387,72,4,14,75,1.4680808835043789e-08,1.3368146833076989e-08,,1,COMPLETE
947,947,0.19699757435454446,2023-06-22 21:00:23.350514,2023-06-22 21:00:26.730898,0 days 00:00:03.380384,goss,0.49890041615082287,0.043979828318369135,32,8,17,92,1.0652226619920227e-06,2.8359224737618768e-08,,2,COMPLETE
430,430,0.19700833720660155,2023-06-22 20:04:21.959843,2023-06-22 20:04:23.768013,0 days 00:00:01.808170,goss,0.45157969391312036,0.08861842761659855,48,4,8,80,2.7591769941564348e-08,0.0007057283687303537,,1,COMPLETE
261,261,0.19703689643445488,2023-06-22 19:52:16.528200,2023-06-22 19:52:18.856881,0 days 00:00:02.328681,goss,0.6008788484343935,0.07875391987476955,34,9,16,75,1.554538655805554e-06,1.5246075704946493e-08,,2,COMPLETE
17,17,0.19703789062665095,2023-06-22 19:39:02.274117,2023-06-22 19:39:06.092560,0 days 00:00:03.818443,goss,0.5669741079179165,0.03659543120476983,51,6,19,72,0.00029784853556348627,1.91031942745743e-06,,5,COMPLETE
203,203,0.19709148419181052,2023-06-22 19:48:44.505707,2023-06-22 19:48:49.902580,0 days 00:00:05.396873,goss,0.6339166655051348,0.01839233022221887,50,5,13,57,4.362348229723495e-05,4.822938139680157e-08,,4,COMPLETE
425,425,0.19710504950804802,2023-06-22 20:04:13.096672,2023-06-22 20:04:14.897273,0 days 00:00:01.800601,goss,0.4748905268441801,0.09813252624582076,45,4,9,79,9.340359048839244e-08,0.000152464415143633,,1,COMPLETE
377,377,0.19713771153675053,2023-06-22 20:00:03.201198,2023-06-22 20:00:07.679856,0 days 00:00:04.478658,goss,0.5222021998332461,0.041464774773401325,41,9,15,42,4.754458310595659e-08,3.229772968233193e-08,,2,COMPLETE
409,409,0.19717187230392058,2023-06-22 20:02:54.248506,2023-06-22 20:02:56.437253,0 days 00:00:02.188747,goss,0.6522907402016471,0.10704617993979397,33,4,14,65,6.966429573264458e-07,1.589075163368113e-08,,1,COMPLETE
925,925,0.19718231063099922,2023-06-22 20:57:31.586478,2023-06-22 20:57:34.976150,0 days 00:00:03.389672,goss,0.5716376708707707,0.03331385618170438,41,4,17,45,6.287516227681455e-07,2.6953850820576247e-08,,1,COMPLETE
282,282,0.19719265549373516,2023-06-22 19:53:29.689645,2023-06-22 19:53:32.040556,0 days 00:00:02.350911,goss,0.6221849260730707,0.0619562071504216,59,9,18,84,6.258176296012892e-06,6.343566720733005e-05,,2,COMPLETE
564,564,0.1971951371267136,2023-06-22 20:13:46.083121,2023-06-22 20:13:47.994844,0 days 00:00:01.911723,goss,0.6889276454644946,0.08483832702464417,39,4,15,73,0.004356182726306996,2.5743053605277606e-07,,1,COMPLETE
217,217,0.19724624960280707,2023-06-22 19:49:43.350065,2023-06-22 19:49:45.835063,0 days 00:00:02.484998,goss,0.5542478761732686,0.06282304364010824,88,9,12,74,2.077172948325535e-06,1.3040640903874677e-08,,2,COMPLETE
501,501,0.1973008895726522,2023-06-22 20:08:06.427958,2023-06-22 20:08:08.119571,0 days 00:00:01.691613,goss,0.4954858201663574,0.13147483886064076,44,4,12,97,0.00032810500003594903,2.791130644964435e-07,,1,COMPLETE
346,346,0.19730093310698138,2023-06-22 19:57:25.468106,2023-06-22 19:57:28.306855,0 days 00:00:02.838749,goss,0.5829749465954969,0.04688240105883065,71,9,16,77,2.815545453794535e-06,0.001809412969082769,,2,COMPLETE
117,117,0.19735034486855985,2023-06-22 19:44:18.671562,2023-06-22 19:44:22.540867,0 days 00:00:03.869305,goss,0.5873479577997331,0.03597362636361738,71,9,13,69,0.00040511786381298683,1.2496687081407052e-08,,1,COMPLETE
86,86,0.19737050224280916,2023-06-22 19:43:05.790668,2023-06-22 19:43:08.152653,0 days 00:00:02.361985,goss,0.5820533494158522,0.09809330750738658,60,8,16,118,7.589157412761766e-05,1.4198192661543077e-07,,2,COMPLETE
87,87,0.19739385694126466,2023-06-22 19:43:08.153422,2023-06-22 19:43:10.443682,0 days 00:00:02.290260,goss,0.5687853945183085,0.09686920140527505,59,8,17,112,0.00010611301108413253,1.9322049140886684e-07,,2,COMPLETE
959,959,0.1974111217036847,2023-06-22 21:01:59.430524,2023-06-22 21:02:02.700878,0 days 00:00:03.270354,goss,0.6203087980219335,0.039897189086253115,40,4,22,99,0.0001004436324089013,1.3281882536137077e-08,,1,COMPLETE
30,30,0.19744296723203922,2023-06-22 19:39:45.014246,2023-06-22 19:39:48.075579,0 days 00:00:03.061333,goss,0.5640412817662968,0.0590670484028669,77,6,11,114,0.0013845703296264664,5.716317363884994e-05,,4,COMPLETE
762,762,0.19745805742722997,2023-06-22 20:35:02.271541,2023-06-22 20:35:03.983060,0 days 00:00:01.711519,goss,0.5497860078296471,0.13141859368895814,126,4,11,101,0.00014724134781480102,5.341634809692958e-08,,1,COMPLETE
427,427,0.1974624125970572,2023-06-22 20:04:16.387516,2023-06-22 20:04:18.135247,0 days 00:00:01.747731,goss,0.46489530287391684,0.11332662125561832,41,4,12,77,2.5266921791196057e-08,1.3290880709689302e-08,,1,COMPLETE
71,71,0.1974811506363482,2023-06-22 19:42:16.720927,2023-06-22 19:42:19.860699,0 days 00:00:03.139772,goss,0.5872151593289893,0.04297299686238175,67,6,20,65,4.1173371610156364e-05,1.0240984588289289e-06,,6,COMPLETE
361,361,0.19750720131832,2023-06-22 19:58:19.825687,2023-06-22 19:58:23.286955,0 days 00:00:03.461268,goss,0.5205218869344823,0.04979071914077523,67,9,19,76,1.9148089037927933e-06,3.5705021967087136e-06,,2,COMPLETE
257,257,0.19759398601291084,2023-06-22 19:52:04.181285,2023-06-22 19:52:07.245860,0 days 00:00:03.064575,goss,0.48130622260292455,0.048121778435411024,77,9,15,70,4.3712876781797066e-08,5.7154481208692925e-08,,2,COMPLETE
793,793,0.19759438429148832,2023-06-22 20:39:14.099829,2023-06-22 20:39:16.802904,0 days 00:00:02.703075,goss,0.6812071668879749,0.08804315859267708,36,4,10,100,0.0024308324720896386,0.006378955415632535,,1,COMPLETE
291,291,0.19760242031163916,2023-06-22 19:53:57.429123,2023-06-22 19:54:00.252797,0 days 00:00:02.823674,goss,0.6680040651783651,0.04947131562732687,77,10,14,67,1.2336763442584111e-05,0.00019200298343701898,,2,COMPLETE
875,875,0.19760285191006033,2023-06-22 20:49:57.525997,2023-06-22 20:50:01.759011,0 days 00:00:04.233014,goss,0.43050940377273644,0.026428348037790438,36,4,12,98,1.464715573636301e-07,1.3358986904986324e-07,,1,COMPLETE
21,21,0.19760548884607207,2023-06-22 19:39:14.634245,2023-06-22 19:39:17.994614,0 days 00:00:03.360369,goss,0.6768237873871692,0.03754953140143113,62,6,25,113,5.727759847663096e-05,1.9064541027639888e-06,,4,COMPLETE
458,458,0.1976062338523066,2023-06-22 20:05:39.918404,2023-06-22 20:05:41.885252,0 days 00:00:01.966848,goss,0.46785446341939496,0.08228034419422185,38,4,13,81,7.20599266440816e-08,0.0018464466105267462,,1,COMPLETE
581,581,0.19766450369561217,2023-06-22 20:16:01.106073,2023-06-22 20:16:03.211767,0 days 00:00:02.105694,goss,0.4462283663259008,0.09449178919072251,41,4,9,69,2.074831278081988e-08,0.000540893843815817,,1,COMPLETE
247,247,0.1976819975342844,2023-06-22 19:51:30.656161,2023-06-22 19:51:33.763983,0 days 00:00:03.107822,goss,0.49067437206558145,0.040419214399459044,70,9,15,67,8.75328774390547e-08,1.0428575337999e-08,,2,COMPLETE
355,355,0.19770151106593165,2023-06-22 19:57:52.142811,2023-06-22 19:57:53.306949,0 days 00:00:01.164138,goss,0.6614570019150479,0.28681966425934524,54,9,16,47,3.6512378842317596e-05,2.271601032089148e-05,,2,COMPLETE
556,556,0.19783073084375374,2023-06-22 20:13:07.889273,2023-06-22 20:13:09.479532,0 days 00:00:01.590259,goss,0.46732687385281246,0.13933896298235537,51,4,11,93,1.4444286117765696e-06,0.0032650654300123492,,1,COMPLETE
237,237,0.19787320137401937,2023-06-22 19:50:48.313214,2023-06-22 19:50:51.588830,0 days 00:00:03.275616,goss,0.5044381537347983,0.0387153552286691,71,9,17,72,7.890966311250916e-07,1.4079731306649854e-08,,2,COMPLETE
81,81,0.19789335823949336,2023-06-22 19:42:50.520430,2023-06-22 19:42:53.661436,0 days 00:00:03.141006,goss,0.5865136704509537,0.05589138481720009,43,7,12,126,0.00361624031142076,1.1578911045833078e-07,,1,COMPLETE
227,227,0.19791975195970818,2023-06-22 19:50:16.202872,2023-06-22 19:50:18.741827,0 days 00:00:02.538955,goss,0.4977996588861348,0.054821868019689995,78,9,18,71,9.79532819824906e-08,2.357890041657663e-08,,2,COMPLETE
444,444,0.19795745415591123,2023-06-22 20:04:45.998784,2023-06-22 20:04:47.586942,0 days 00:00:01.588158,goss,0.4692312140486351,0.1229219673302855,54,4,9,75,3.71835010350556e-08,0.0009103486996389662,,1,COMPLETE
827,827,0.19798632304598882,2023-06-22 20:44:08.841239,2023-06-22 20:44:15.494497,0 days 00:00:06.653258,goss,0.4838275079324947,0.01745896037545886,32,4,13,96,4.231173778021483e-07,1.5801442582685408,,1,COMPLETE
495,495,0.19798818654438669,2023-06-22 20:07:45.896500,2023-06-22 20:07:53.356306,0 days 00:00:07.459806,goss,0.4898730471575377,0.011001422419050132,50,4,11,94,1.2206792426017482e-07,7.555003347080235e-07,,1,COMPLETE
551,551,0.19799610908722862,2023-06-22 20:12:53.597507,2023-06-22 20:12:58.807694,0 days 00:00:05.210187,goss,0.39979923044812565,0.018918320172988442,63,4,14,85,2.286580265587804e-06,2.5076249377098604e-08,,1,COMPLETE
612,612,0.19801246629477953,2023-06-22 20:19:00.450275,2023-06-22 20:19:03.197824,0 days 00:00:02.747549,goss,0.4720712920354964,0.06580448635796851,81,9,13,81,1.969855435690238e-06,1.6157613882034706e-06,,1,COMPLETE
204,204,0.19803083865675428,2023-06-22 19:48:49.903387,2023-06-22 19:48:53.123236,0 days 00:00:03.219849,goss,0.4978294914320743,0.03591203074507456,173,4,17,61,1.67847499321977e-05,1.0863286619802697e-07,,2,COMPLETE
250,250,0.19803229893963165,2023-06-22 19:51:39.144443,2023-06-22 19:51:41.985714,0 days 00:00:02.841271,goss,0.5025281354356738,0.04546352115492599,64,9,20,79,1.0307732678108395e-06,0.008411512485015045,,2,COMPLETE
464,464,0.1980428382021327,2023-06-22 20:05:50.014060,2023-06-22 20:05:51.952251,0 days 00:00:01.938191,goss,0.4716371369883919,0.1204988876265154,43,4,10,87,3.698363898539816e-08,0.004144642357364428,,1,COMPLETE
934,934,0.19806999593675034,2023-06-22 20:58:09.889283,2023-06-22 20:58:12.277152,0 days 00:00:02.387869,goss,0.6485700379837313,0.05936007736102244,49,4,15,99,4.5043738267409114e-07,1.0113226555612372e-08,,2,COMPLETE
375,375,0.19811117748849802,2023-06-22 19:59:57.051663,2023-06-22 20:00:00.910384,0 days 00:00:03.858721,goss,0.6035189912108931,0.04796143541404734,204,8,19,81,1.5154378735916663e-08,6.112780462623662e-08,,2,COMPLETE
789,789,0.19812206119401687,2023-06-22 20:38:44.220495,2023-06-22 20:38:46.252922,0 days 00:00:02.032427,goss,0.6673349378689585,0.1401051533709199,42,4,16,98,7.644905792138312e-05,0.003905581145677682,,1,COMPLETE
597,597,0.19813592534741775,2023-06-22 20:17:28.867960,2023-06-22 20:17:30.563436,0 days 00:00:01.695476,goss,0.5641066807208137,0.10509240258350855,70,4,16,76,2.3106162932702072e-08,2.1038435152330474e-08,,1,COMPLETE
647,647,0.19817261571617018,2023-06-22 20:23:22.080416,2023-06-22 20:23:24.577091,0 days 00:00:02.496675,goss,0.5372970236271668,0.0522484890280036,60,4,18,89,1.8616852896246048e-06,0.00011110576446001649,,2,COMPLETE
216,216,0.19821733508388845,2023-06-22 19:49:40.021790,2023-06-22 19:49:43.349265,0 days 00:00:03.327475,goss,0.5429265971520763,0.03878959304783819,74,9,14,78,1.406560225422602e-06,4.202566719491047e-08,,2,COMPLETE
846,846,0.19829311492588014,2023-06-22 20:47:00.056104,2023-06-22 20:47:06.234555,0 days 00:00:06.178451,goss,0.5655193292028532,0.015417823864109852,43,4,16,49,0.0011856225321203334,0.04843936697793752,,1,COMPLETE
484,484,0.19833243675789608,2023-06-22 20:07:17.275281,2023-06-22 20:07:19.753800,0 days 00:00:02.478519,goss,0.6261000094473972,0.0670051263955749,137,5,15,86,2.016789318823422e-08,8.18262378693538e-05,,1,COMPLETE
880,880,0.1983943905096635,2023-06-22 20:50:16.159812,2023-06-22 20:50:17.806288,0 days 00:00:01.646476,goss,0.6400837357662404,0.10880426059618674,52,4,21,79,9.093417468375944e-08,2.2817325125775294e-06,,1,COMPLETE
234,234,0.198401812880927,2023-06-22 19:50:38.236514,2023-06-22 19:50:42.416981,0 days 00:00:04.180467,goss,0.5103163078602975,0.03157078124250191,77,9,12,68,3.608569043034734e-07,2.131477680809075e-08,,2,COMPLETE
