,number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_learning_rate,params_max_leaves,params_min_data_in_leaf,params_random_strength,params_subsample,state
67,67,0.3339462514769413,2023-06-21 23:50:57.785004,2023-06-21 23:51:15.083151,0 days 00:00:17.298147,47.8535246125596,,Bayesian,,5,Depthwise,1.4046568136209556,0.04519523551516874,,36,63.24545030529897,,COMPLETE
87,87,0.33405647939836935,2023-06-22 00:01:47.997179,2023-06-22 00:02:26.191902,0 days 00:00:38.194723,33.66267242049952,,Bayesian,,5,Lossguide,9.319073365155276,0.019658741089208367,37.0,55,66.21637011644312,,COMPLETE
42,42,0.33445844991562074,2023-06-21 23:40:04.736102,2023-06-21 23:40:29.598203,0 days 00:00:24.862101,24.8967642602147,,Bayesian,,4,Depthwise,20.905374188039072,0.02673288129923307,,72,40.45853668577146,,COMPLETE
102,102,0.3344655700140116,2023-06-22 00:08:59.159870,2023-06-22 00:09:36.375434,0 days 00:00:37.215564,36.477182024971555,,Bayesian,,4,Depthwise,26.79272484755433,0.020147677797028894,,44,73.41495141143307,,COMPLETE
361,361,0.33456225936266354,2023-06-22 01:40:17.745135,2023-06-22 01:41:03.696321,0 days 00:00:45.951186,33.01426308644501,,Bayesian,,4,Lossguide,12.711395703296466,0.013000888860122123,117.0,29,30.135326171450274,,COMPLETE
122,122,0.3349720602835398,2023-06-22 00:18:27.520961,2023-06-22 00:18:44.812320,0 days 00:00:17.291359,39.957995935562046,,Bayesian,,4,Lossguide,2.563064327858089,0.03892135039913652,118.0,34,76.50358362555892,,COMPLETE
124,124,0.3352556658353627,2023-06-22 00:19:11.809605,2023-06-22 00:19:29.046169,0 days 00:00:17.236564,44.61051691212696,,Bayesian,,4,Lossguide,4.183819988922247,0.04514214865786695,101.0,43,81.89521193261919,,COMPLETE
453,453,0.3353327227879583,2023-06-22 02:08:17.748824,2023-06-22 02:08:30.448374,0 days 00:00:12.699550,39.666820826444216,,Bayesian,,4,Lossguide,2.8888070483603783,0.05448589748072108,46.0,58,29.302868627614814,,COMPLETE
439,439,0.3354344876132694,2023-06-22 02:03:13.045411,2023-06-22 02:03:36.167061,0 days 00:00:23.121650,17.150619669567696,,Bayesian,,4,Depthwise,97.8683328380419,0.09558686988340687,,49,56.030248902316416,,COMPLETE
46,46,0.33551130593003914,2023-06-21 23:41:48.302454,2023-06-21 23:42:26.073173,0 days 00:00:37.770719,15.350981217545328,,Bayesian,,4,Depthwise,3.7661615765300245,0.011688432297715497,,33,41.04174178947383,,COMPLETE
299,299,0.335567615271852,2023-06-22 01:19:27.547080,2023-06-22 01:19:41.822551,0 days 00:00:14.275471,18.066371949389946,,Bayesian,,4,Lossguide,55.58558186738549,0.08897135990764837,47.0,81,3.538381350761883,,COMPLETE
218,218,0.3356107292464437,2023-06-22 00:54:45.076522,2023-06-22 00:55:00.519795,0 days 00:00:15.443273,40.69589239128784,,Bayesian,,4,Lossguide,0.4220213667133347,0.03628404901544849,124.0,40,77.99944538373379,,COMPLETE
409,409,0.3357022185761827,2023-06-22 01:55:40.495656,2023-06-22 01:56:13.008343,0 days 00:00:32.512687,13.195864046791705,,Bayesian,,4,Lossguide,2.990136629891637,0.0136839945316275,108.0,43,78.11069029488583,,COMPLETE
56,56,0.33596133322982696,2023-06-21 23:46:25.168779,2023-06-21 23:46:57.728826,0 days 00:00:32.560047,48.123752553278116,,Bayesian,,4,Lossguide,50.35141215385042,0.04283123194467803,62.0,11,71.32519572211413,,COMPLETE
305,305,0.33603502713200745,2023-06-22 01:21:25.797599,2023-06-22 01:22:14.134874,0 days 00:00:48.337275,23.543955653767487,,Bayesian,,4,Lossguide,6.094252332169008,0.007935305413690951,120.0,33,7.232876538855288,,COMPLETE
480,480,0.33607275671551706,2023-06-22 02:16:32.383283,2023-06-22 02:16:43.580901,0 days 00:00:11.197618,42.10226579435772,,Bayesian,,4,Lossguide,0.008517801223303121,0.04249392564191022,107.0,99,30.9417983421991,,COMPLETE
177,177,0.3362275387444407,2023-06-22 00:39:27.317326,2023-06-22 00:39:43.121576,0 days 00:00:15.804250,43.65100440504352,,Bayesian,,4,Lossguide,6.243289167398214,0.05280543570854629,113.0,40,90.94426835319581,,COMPLETE
348,348,0.3363241422922348,2023-06-22 01:36:09.655582,2023-06-22 01:36:24.588510,0 days 00:00:14.932928,26.95448722378667,,Bayesian,,4,Lossguide,67.27247912072933,0.14278894897533614,47.0,44,77.2265170569334,,COMPLETE
134,134,0.3363756629771302,2023-06-22 00:23:29.170079,2023-06-22 00:23:45.764139,0 days 00:00:16.594060,43.228567719203575,,Bayesian,,4,Lossguide,0.6296317466602284,0.04236271609105759,128.0,45,68.76084157449057,,COMPLETE
365,365,0.336424468464819,2023-06-22 01:42:02.670971,2023-06-22 01:42:17.036449,0 days 00:00:14.365478,44.82870952654253,,Bayesian,,4,Depthwise,20.21704134402924,0.09067176651020141,,42,13.569044378373556,,COMPLETE
252,252,0.33659711904868045,2023-06-22 01:05:29.455412,2023-06-22 01:05:53.272911,0 days 00:00:23.817499,30.129268378361395,,Bayesian,,4,Lossguide,1.688908048228004,0.023541259982265524,41.0,35,74.36451567097342,,COMPLETE
445,445,0.3367055304680357,2023-06-22 02:04:27.681330,2023-06-22 02:05:10.071681,0 days 00:00:42.390351,14.97700811879563,,Bayesian,,4,Depthwise,53.48171468307204,0.027443565070346218,,25,71.23217376552189,,COMPLETE
48,48,0.3369389707877155,2023-06-21 23:43:21.834227,2023-06-21 23:43:40.697872,0 days 00:00:18.863645,11.511961902457529,,Bayesian,,7,Depthwise,0.5833029607494972,0.02862468617568443,,55,41.51760222981513,,COMPLETE
319,319,0.3370326475983032,2023-06-22 01:27:19.374380,2023-06-22 01:27:55.514303,0 days 00:00:36.139923,45.56506446495844,,Bayesian,,5,Lossguide,63.81707270218168,0.06432026977332263,46.0,40,2.932489549650457,,COMPLETE
208,208,0.3371064913073772,2023-06-22 00:51:57.945646,2023-06-22 00:52:15.795088,0 days 00:00:17.849442,37.93623697490372,,Bayesian,,4,Lossguide,0.8087512794958144,0.032963321307594794,55.0,45,59.095860111079716,,COMPLETE
36,36,0.33727117952027835,2023-06-21 23:37:02.548189,2023-06-21 23:37:28.424878,0 days 00:00:25.876689,39.176452853587406,,Bayesian,,5,Depthwise,31.427918713247124,0.060030095665705656,,47,66.42437146381738,,COMPLETE
492,492,0.3373446728315283,2023-06-22 02:19:51.173234,2023-06-22 02:20:02.588447,0 days 00:00:11.415213,27.817199799153126,,Bayesian,,4,Lossguide,9.94069303900617,0.08438174234058518,85.0,61,6.214223801097298,,COMPLETE
273,273,0.3379029366514157,2023-06-22 01:12:10.360873,2023-06-22 01:12:20.546453,0 days 00:00:10.185580,40.98637575070193,,Bayesian,,4,Lossguide,4.314652471327283,0.10026107640745731,128.0,52,81.44172416317318,,COMPLETE
179,179,0.33798074883174234,2023-06-22 00:39:53.272792,2023-06-22 00:40:28.534785,0 days 00:00:35.261993,38.58970162122052,,Bayesian,,8,Lossguide,28.490376793586304,0.08894911055852842,120.0,44,82.24930366559585,,COMPLETE
325,325,0.3388527839916855,2023-06-22 01:28:58.471376,2023-06-22 01:29:09.955412,0 days 00:00:11.484036,40.12237734786036,,Bayesian,,4,Lossguide,20.41735423338618,0.10418233329455076,79.0,47,2.259068520725741,,COMPLETE
403,403,0.3388989094044706,2023-06-22 01:53:11.943046,2023-06-22 01:53:24.972673,0 days 00:00:13.029627,43.383060722266585,,Bayesian,,4,Lossguide,0.2989321391150596,0.051733292592531614,121.0,34,67.73373529374948,,COMPLETE
495,495,0.33903295209491335,2023-06-22 02:20:22.544028,2023-06-22 02:20:54.822304,0 days 00:00:32.278276,14.327336139171223,,Bayesian,,4,Lossguide,36.82903640231394,0.02398516731422689,44.0,50,14.229804224573346,,COMPLETE
422,422,0.33903791325788557,2023-06-22 01:58:20.967589,2023-06-22 01:58:34.602811,0 days 00:00:13.635222,47.35828615723353,,Bayesian,,4,Lossguide,8.655490934586032,0.06905729181067595,106.0,30,82.02507682644426,,COMPLETE
402,402,0.3390860133605999,2023-06-22 01:53:00.995144,2023-06-22 01:53:11.942369,0 days 00:00:10.947225,36.66236041338629,,Bayesian,,4,Lossguide,6.83195998257057,0.09170579773891234,116.0,30,62.936400577431485,,COMPLETE
255,255,0.33926749068312545,2023-06-22 01:06:13.175944,2023-06-22 01:06:27.151139,0 days 00:00:13.975195,36.46677599260968,,Bayesian,,4,Lossguide,7.662095364567805,0.06936561649940837,45.0,40,70.54478258835331,,COMPLETE
51,51,0.33932074358137737,2023-06-21 23:44:08.259669,2023-06-21 23:44:35.831426,0 days 00:00:27.571757,28.978498873190983,,Bayesian,,5,Depthwise,8.437504079216453,0.03597941189730333,,29,59.54698540709586,,COMPLETE
107,107,0.33982465408716284,2023-06-22 00:11:03.030317,2023-06-22 00:11:45.052044,0 days 00:00:42.021727,33.02620077592859,,Bayesian,,4,Depthwise,67.22032599774593,0.022308000257815777,,59,62.83700824770036,,COMPLETE
59,59,0.34017319755052905,2023-06-21 23:47:45.925290,2023-06-21 23:48:42.247961,0 days 00:00:56.322671,43.383800635353886,,Bayesian,,7,Depthwise,56.50731276461628,0.025185994462188097,,49,77.99563760665905,,COMPLETE
396,396,0.3402440950903163,2023-06-22 01:51:03.498340,2023-06-22 01:51:21.809493,0 days 00:00:18.311153,38.489133566431235,,Bayesian,,4,Lossguide,0.6428510409489542,0.031814280671377926,49.0,32,6.607650220580309,,COMPLETE
381,381,0.3404958030233331,2023-06-22 01:46:40.440709,2023-06-22 01:46:50.095323,0 days 00:00:09.654614,37.93098100978178,,Bayesian,,4,Lossguide,0.08783818093555948,0.06978706062617133,75.0,38,65.51752485109184,,COMPLETE
1,1,0.34056032805512676,2023-06-21 23:07:37.746029,2023-06-21 23:09:40.546687,0 days 00:02:02.800658,,Ordered,MVS,0.3122269898750783,4,SymmetricTree,16.992933677714316,0.009765461579990227,,29,23.777136768562436,0.41852134890861536,COMPLETE
476,476,0.3407542111996733,2023-06-22 02:14:49.703736,2023-06-22 02:14:58.650980,0 days 00:00:08.947244,44.31959823610458,,Bayesian,,4,Lossguide,0.02113714302259405,0.07614127571827689,117.0,48,79.39622331336925,,COMPLETE
178,178,0.3410619197354546,2023-06-22 00:39:43.122213,2023-06-22 00:39:53.272066,0 days 00:00:10.149853,36.265828914732964,Plain,Bayesian,,4,SymmetricTree,3.652979396542802,0.06850780551958696,,46,83.68286666126293,,COMPLETE
339,339,0.34111740023554865,2023-06-22 01:32:26.917708,2023-06-22 01:32:52.143956,0 days 00:00:25.226248,29.310308912115104,,Bayesian,,4,Lossguide,0.323725270958601,0.019607231548146583,62.0,49,0.5269592427599525,,COMPLETE
43,43,0.3412183815924676,2023-06-21 23:40:29.598851,2023-06-21 23:41:13.818487,0 days 00:00:44.219636,44.79878725813898,,Bayesian,,5,Depthwise,28.84422058740183,0.016283459781269802,,51,63.328515762081835,,COMPLETE
406,406,0.34127704202356224,2023-06-22 01:54:20.288036,2023-06-22 01:54:34.980245,0 days 00:00:14.692209,40.929267473407045,,Bayesian,,4,Depthwise,1.368360884522738,0.04284179525153136,,53,60.132812520724805,,COMPLETE
326,326,0.341309083845214,2023-06-22 01:29:09.956113,2023-06-22 01:29:20.066773,0 days 00:00:10.110660,42.48118652341644,,Bayesian,,4,Lossguide,0.11972591542173978,0.07015973114787784,118.0,38,33.41770753209376,,COMPLETE
458,458,0.34138262441242434,2023-06-22 02:09:36.298183,2023-06-22 02:09:46.319314,0 days 00:00:10.021131,32.447769308211875,,Bayesian,,4,Lossguide,1.9719153597106676,0.07367302348978755,110.0,49,17.521928162994783,,COMPLETE
303,303,0.3418333264106326,2023-06-22 01:20:30.050163,2023-06-22 01:20:48.275456,0 days 00:00:18.225293,26.303830493049585,,Bayesian,,4,Lossguide,56.501505697745,0.10174514059534903,113.0,50,4.561686085146864,,COMPLETE
413,413,0.34186947535150686,2023-06-22 01:56:58.686328,2023-06-22 01:57:09.953292,0 days 00:00:11.266964,36.204142713957296,,Bayesian,,4,Lossguide,4.453361972433828,0.07700872557626744,111.0,51,71.6238442206264,,COMPLETE
376,376,0.3419483813402487,2023-06-22 01:45:29.104068,2023-06-22 01:45:44.716822,0 days 00:00:15.612754,14.625318820088573,,Bayesian,,4,Lossguide,5.964500660978091,0.04026711742875173,114.0,37,8.615775836070165,,COMPLETE
451,451,0.34209153540257,2023-06-22 02:07:19.384464,2023-06-22 02:07:30.613623,0 days 00:00:11.229159,25.290429522814815,,Bayesian,,4,Lossguide,18.488734190697468,0.11405485778854946,38.0,42,64.17509462821012,,COMPLETE
465,465,0.3424538831893389,2023-06-22 02:11:21.253601,2023-06-22 02:11:30.115189,0 days 00:00:08.861588,23.98671249340592,,Bayesian,,4,Lossguide,0.08137104757580052,0.06674309054355469,55.0,43,51.019917154134774,,COMPLETE
274,274,0.34254832556441767,2023-06-22 01:12:20.547130,2023-06-22 01:12:35.525061,0 days 00:00:14.977931,35.81313425964137,,Bayesian,,4,Lossguide,1.7556257961688762,0.05535311602842194,119.0,34,98.34432910546654,,COMPLETE
153,153,0.3425516175778469,2023-06-22 00:30:34.488552,2023-06-22 00:30:50.735701,0 days 00:00:16.247149,41.93735719007632,,Bayesian,,4,Lossguide,0.03152916710403743,0.031747370338860034,122.0,48,74.15727915371342,,COMPLETE
66,66,0.3426486341137422,2023-06-21 23:50:40.627384,2023-06-21 23:50:57.784304,0 days 00:00:17.156920,44.9470733755967,Plain,Bayesian,,4,SymmetricTree,9.27930025193469,0.03894460289719424,,53,71.70035956296717,,COMPLETE
47,47,0.3428490376313509,2023-06-21 23:42:26.073898,2023-06-21 23:43:21.833610,0 days 00:00:55.759712,25.05812376620901,,Bayesian,,6,Lossguide,1.1020296936330352,0.00827809877477857,76.0,47,50.1995151529275,,COMPLETE
70,70,0.34309445577990655,2023-06-21 23:51:54.686959,2023-06-21 23:52:51.215205,0 days 00:00:56.528246,33.35739359267102,,Bayesian,,9,Depthwise,17.113719848346523,0.021880659143336378,,48,67.78457811094535,,COMPLETE
279,279,0.34341124188616706,2023-06-22 01:14:02.942060,2023-06-22 01:14:18.535222,0 days 00:00:15.593162,44.52743779568462,,Bayesian,,4,Lossguide,0.045015245672940185,0.037078296355654045,124.0,39,74.13827026564074,,COMPLETE
133,133,0.34357540246854024,2023-06-22 00:23:00.857541,2023-06-22 00:23:29.169429,0 days 00:00:28.311888,38.86820700196741,,Bayesian,,6,Lossguide,14.759030752432274,0.06751233151672506,105.0,37,67.45549802127248,,COMPLETE
50,50,0.3436525376467106,2023-06-21 23:43:56.499265,2023-06-21 23:44:08.259061,0 days 00:00:11.759796,25.93351890299259,,Bayesian,,4,Depthwise,0.19073873695940322,0.04717937487423664,,33,54.144902529975035,,COMPLETE
330,330,0.3439281248240684,2023-06-22 01:30:31.015387,2023-06-22 01:30:36.773617,0 days 00:00:05.758230,22.817288773245004,,Bayesian,,4,Lossguide,15.700188664237512,0.2945265229504775,47.0,51,3.694839409928756,,COMPLETE
298,298,0.3443822795495087,2023-06-22 01:19:14.195512,2023-06-22 01:19:27.546425,0 days 00:00:13.350913,13.708627029137538,,Bayesian,,4,Lossguide,38.184455382488736,0.09258532673312707,52.0,43,57.74299553537418,,COMPLETE
329,329,0.3447045241034398,2023-06-22 01:29:48.032485,2023-06-22 01:30:31.014709,0 days 00:00:42.982224,39.42509971671957,,Bayesian,,6,Lossguide,28.98145557547764,0.052569596327081546,114.0,40,29.226456558234677,,COMPLETE
423,423,0.3449928564659214,2023-06-22 01:58:34.603595,2023-06-22 01:58:48.461302,0 days 00:00:13.857707,12.689554435338401,,Bayesian,,4,Lossguide,0.2182653941977898,0.03139735339866033,18.0,74,52.35346334229132,,COMPLETE
40,40,0.34520461279191395,2023-06-21 23:39:22.861110,2023-06-21 23:39:50.023377,0 days 00:00:27.162267,18.546128841665716,,Bayesian,,4,Depthwise,0.04695520713290392,0.012461684115747922,,58,48.76351515049919,,COMPLETE
238,238,0.34534171014522647,2023-06-22 01:02:26.428585,2023-06-22 01:02:33.410239,0 days 00:00:06.981654,34.78645464349608,,Bayesian,,4,Lossguide,0.2001772604716624,0.12748811202540095,121.0,45,71.85162656146657,,COMPLETE
253,253,0.34537275375998067,2023-06-22 01:05:53.273565,2023-06-22 01:06:02.143943,0 days 00:00:08.870378,27.48582509561515,,Bayesian,,4,Depthwise,1.1181824709918526,0.09446449248687715,,47,77.01067837408324,,COMPLETE
367,367,0.34557147542923355,2023-06-22 01:42:43.216067,2023-06-22 01:42:59.040928,0 days 00:00:15.824861,9.06009234509699,,Bayesian,,4,Lossguide,9.28984593348869,0.045293901208266645,97.0,30,37.02459071798174,,COMPLETE
38,38,0.34573662587248294,2023-06-21 23:37:49.139631,2023-06-21 23:38:47.372060,0 days 00:00:58.232429,22.497574175640224,,Bayesian,,5,Depthwise,98.77302427701764,0.023309516537592483,,41,57.45346635068178,,COMPLETE
267,267,0.3457512288131263,2023-06-22 01:10:30.947577,2023-06-22 01:10:44.346656,0 days 00:00:13.399079,43.80633924132804,,Bayesian,,4,Depthwise,0.23490286918053127,0.04341156156487063,,36,74.68137144314575,,COMPLETE
454,454,0.34583157430244277,2023-06-22 02:08:30.449067,2023-06-22 02:08:43.245506,0 days 00:00:12.796439,22.19470040441342,,Bayesian,,4,Depthwise,29.49763286033622,0.0975606227947353,,35,58.761765172173384,,COMPLETE
125,125,0.3460453470597002,2023-06-22 00:19:29.046896,2023-06-22 00:20:21.003291,0 days 00:00:51.956395,41.20040811911724,,Bayesian,,8,Lossguide,11.589267222012058,0.03237067074162601,77.0,38,84.79670108831039,,COMPLETE
356,356,0.3461161770605496,2023-06-22 01:38:31.405560,2023-06-22 01:39:18.155142,0 days 00:00:46.749582,43.17936222229657,,Bayesian,,10,Lossguide,15.903990634401392,0.029305705282557562,120.0,47,22.97937298124583,,COMPLETE
408,408,0.34612012740445847,2023-06-22 01:54:38.520012,2023-06-22 01:55:40.494835,0 days 00:01:01.974823,21.677022529824644,,Bayesian,,5,Lossguide,28.476756041989372,0.009311024042953454,53.0,38,20.145042034707828,,COMPLETE
499,499,0.34634887487481897,2023-06-22 02:21:50.499543,2023-06-22 02:22:08.624855,0 days 00:00:18.125312,49.87018118512262,,Bayesian,,4,Lossguide,13.638374356481311,0.048120127779416884,50.0,29,58.48347901443884,,COMPLETE
371,371,0.3464878223080658,2023-06-22 01:44:34.973545,2023-06-22 01:44:42.775147,0 days 00:00:07.801602,21.66450136034555,,Bayesian,,4,Depthwise,0.5225257063354687,0.0828594652275733,,35,74.8080102274498,,COMPLETE
438,438,0.347119854481768,2023-06-22 02:02:54.001328,2023-06-22 02:03:13.044503,0 days 00:00:19.043175,48.58833387554391,,Bayesian,,4,Depthwise,46.826410523025444,0.061259158068742395,,63,16.472681662606718,,COMPLETE
140,140,0.34730931098160545,2023-06-22 00:25:36.804154,2023-06-22 00:25:48.955831,0 days 00:00:12.151677,45.58707877650102,,Bayesian,,5,Lossguide,0.838051980847146,0.0619177038493174,37.0,46,80.07868711332773,,COMPLETE
288,288,0.34746063319431175,2023-06-22 01:16:28.096183,2023-06-22 01:16:50.455856,0 days 00:00:22.359673,49.55086392127902,,Bayesian,,4,Lossguide,92.27433845543129,0.08544647857505666,118.0,31,54.34865882288434,,COMPLETE
355,355,0.3481370900410505,2023-06-22 01:37:42.331253,2023-06-22 01:38:31.404788,0 days 00:00:49.073535,40.75897513882934,,Bayesian,,4,Lossguide,40.615679439800076,0.011777364561134032,111.0,36,13.78917343572735,,COMPLETE
263,263,0.34819661260768336,2023-06-22 01:09:37.567713,2023-06-22 01:09:47.297742,0 days 00:00:09.730029,28.915599334227306,,Bayesian,,4,Lossguide,0.43807334287642247,0.0774782780817796,48.0,45,52.4431630483529,,COMPLETE
390,390,0.34836057466364734,2023-06-22 01:49:02.170147,2023-06-22 01:49:15.774588,0 days 00:00:13.604441,36.3194972330784,,Bayesian,,4,Lossguide,0.03487460484027133,0.03548104456514395,45.0,44,0.12595730007198291,,COMPLETE
209,209,0.34997582148425566,2023-06-22 00:52:15.795834,2023-06-22 00:52:26.729219,0 days 00:00:10.933385,30.06489903375462,,Bayesian,,4,Lossguide,0.1583392500437698,0.05278218055371455,44.0,39,65.49598739887514,,COMPLETE
126,126,0.3503108494390241,2023-06-22 00:20:21.003928,2023-06-22 00:20:45.729254,0 days 00:00:24.725326,48.85751643017532,,Bayesian,,4,Lossguide,57.137520460158754,0.04007063060330474,118.0,46,71.68198860724004,,COMPLETE
338,338,0.35037421124639817,2023-06-22 01:32:22.412669,2023-06-22 01:32:26.917029,0 days 00:00:04.504360,,,No,0.76017380814362,4,Lossguide,1.4451295332740752,0.07753355549016787,115.0,66,39.19794600349938,,COMPLETE
256,256,0.35058035150443495,2023-06-22 01:06:27.151789,2023-06-22 01:06:36.593677,0 days 00:00:09.441888,32.94335529286397,,Bayesian,,4,Lossguide,0.10473075172316253,0.06459970947032996,49.0,54,47.47763795996287,,COMPLETE
268,268,0.35068852356265184,2023-06-22 01:10:44.347492,2023-06-22 01:10:50.895753,0 days 00:00:06.548261,,,MVS,0.30754881116277916,4,Lossguide,2.6079773392083943,0.03763998201918103,121.0,43,64.32096514594187,0.738272062013668,COMPLETE
250,250,0.35077909243500804,2023-06-22 01:05:10.871338,2023-06-22 01:05:18.419989,0 days 00:00:07.548651,33.879701696237476,,Bayesian,,4,Lossguide,2.072994562746403,0.15335287532213157,53.0,22,60.9012222763706,,COMPLETE
470,470,0.3509179671147969,2023-06-22 02:13:51.438568,2023-06-22 02:14:01.455694,0 days 00:00:10.017126,52.07857132972201,,Bayesian,,4,Depthwise,6.4803966870126635,0.1094364605430853,,41,13.005820505956356,,COMPLETE
306,306,0.35156579367497204,2023-06-22 01:22:14.135592,2023-06-22 01:22:20.048225,0 days 00:00:05.912633,9.940919618369431,,Bayesian,,4,Lossguide,3.684109308839085,0.12106271710758604,48.0,39,0.5647965866912307,,COMPLETE
487,487,0.35164169902326536,2023-06-22 02:17:59.024617,2023-06-22 02:18:10.168536,0 days 00:00:11.143919,,,No,0.7378350095066295,8,Lossguide,6.1642678766902845,0.03729984477729822,109.0,59,76.30918632612041,,COMPLETE
388,388,0.3521132308345016,2023-06-22 01:47:59.418655,2023-06-22 01:48:08.619790,0 days 00:00:09.201135,12.113143502319137,,Bayesian,,4,Lossguide,0.006578709335457234,0.04922462161609571,114.0,33,19.06957275195067,,COMPLETE
443,443,0.35226884296182503,2023-06-22 02:04:04.571769,2023-06-22 02:04:21.308724,0 days 00:00:16.736955,30.78906203602145,,Bayesian,,4,Depthwise,0.021118890447487812,0.022946504937252938,,53,21.72528740695612,,COMPLETE
324,324,0.35241612963078167,2023-06-22 01:28:47.715032,2023-06-22 01:28:58.470560,0 days 00:00:10.755528,41.59628943078199,,Bayesian,,4,Lossguide,0.027644157388172788,0.058633293620431536,53.0,43,13.383627062555384,,COMPLETE
342,342,0.35353014173824465,2023-06-22 01:33:19.751797,2023-06-22 01:34:16.597890,0 days 00:00:56.846093,46.33404734534043,,Bayesian,,7,Lossguide,15.256707241391318,0.015430587912705015,119.0,35,4.6310912935714885,,COMPLETE
248,248,0.35357805317663854,2023-06-22 01:04:49.386800,2023-06-22 01:05:00.387270,0 days 00:00:11.000470,51.88492440344041,,Bayesian,,4,Lossguide,3.40899451693072,0.08545781483435438,46.0,45,75.35982681488939,,COMPLETE
304,304,0.35372685995921177,2023-06-22 01:20:48.276125,2023-06-22 01:21:25.796843,0 days 00:00:37.520718,21.056099714636275,,Bayesian,,6,Lossguide,28.155156512628206,0.07870674813291466,42.0,21,9.738079365676086,,COMPLETE
258,258,0.3541582662476614,2023-06-22 01:07:01.739750,2023-06-22 01:07:08.341752,0 days 00:00:06.602002,34.993644573485795,,Bayesian,,4,Lossguide,0.01344912342954616,0.10521558924606403,38.0,51,8.63432041520489,,COMPLETE
433,433,0.35422930484683546,2023-06-22 02:01:19.144846,2023-06-22 02:01:26.140278,0 days 00:00:06.995432,,,Bernoulli,0.3858861651504037,4,Depthwise,44.265561965648146,0.0712578326782243,,55,11.198084958381365,0.3627902327198433,COMPLETE
498,498,0.35453830645880907,2023-06-22 02:21:45.328901,2023-06-22 02:21:50.498724,0 days 00:00:05.169823,23.32021081142603,Plain,Bayesian,,4,SymmetricTree,2.1310232271558203,0.1443617174376473,,26,85.18192474016665,,COMPLETE
228,228,0.35459700364675295,2023-06-22 00:58:49.158206,2023-06-22 00:59:36.542076,0 days 00:00:47.383870,,Ordered,No,0.6210216517491759,4,SymmetricTree,2.4059011259932648,0.025702431662426865,,52,63.72648071273136,,COMPLETE
241,241,0.35483483555798534,2023-06-22 01:02:52.126083,2023-06-22 01:03:02.738690,0 days 00:00:10.612607,39.704517592354534,,Bayesian,,4,Lossguide,25.810232925784987,0.21708283621535224,124.0,39,79.01198618378642,,COMPLETE
328,328,0.3549971120625656,2023-06-22 01:29:39.996776,2023-06-22 01:29:48.031827,0 days 00:00:08.035051,48.69163125612545,,Bayesian,,4,Lossguide,10.852127016414157,0.14498925316325018,124.0,45,20.587422073694494,,COMPLETE
478,478,0.35576504829746897,2023-06-22 02:15:46.714164,2023-06-22 02:16:00.795677,0 days 00:00:14.081513,37.218581422705036,,Bayesian,,4,Lossguide,0.01094568941680354,0.035842736122438455,58.0,34,25.144350592029564,,COMPLETE
424,424,0.3557923324037966,2023-06-22 01:58:48.462072,2023-06-22 01:59:01.520481,0 days 00:00:13.058409,37.52909280980885,,Bayesian,,4,Lossguide,0.19171421668699182,0.05106042414258221,114.0,36,77.37371507015027,,COMPLETE
421,421,0.35590623123363,2023-06-22 01:58:08.924341,2023-06-22 01:58:20.966805,0 days 00:00:12.042464,39.32878854793006,Plain,Bayesian,,4,SymmetricTree,0.970936310130315,0.034819418325497155,,33,65.37151837356821,,COMPLETE
259,259,0.3562706102407642,2023-06-22 01:07:08.342510,2023-06-22 01:07:55.963792,0 days 00:00:47.621282,39.71208271207454,,Bayesian,,4,Lossguide,1.8212345461215598,0.005069432829060064,51.0,48,77.87724252681384,,COMPLETE
189,189,0.3565084429213128,2023-06-22 00:43:49.009441,2023-06-22 00:44:44.519422,0 days 00:00:55.509981,45.87351064622584,,Bayesian,,10,Lossguide,25.5795842575646,0.060909115262650346,33.0,29,72.40447615772341,,COMPLETE
211,211,0.35666158243806745,2023-06-22 00:52:38.437863,2023-06-22 00:52:54.888610,0 days 00:00:16.450747,41.8431330918314,,Bayesian,,4,Lossguide,0.09158928304454668,0.03868821461610829,103.0,33,60.926698615027924,,COMPLETE
220,220,0.35706112450887667,2023-06-22 00:55:08.397475,2023-06-22 00:55:26.189323,0 days 00:00:17.791848,38.08261459265784,,Bayesian,,4,Lossguide,0.02635012930511664,0.02955890108386602,107.0,36,67.91249939903805,,COMPLETE
350,350,0.35720048223267936,2023-06-22 01:36:34.059962,2023-06-22 01:36:43.318128,0 days 00:00:09.258166,19.43919712339495,,Bayesian,,4,Lossguide,0.010135043017006903,0.04474572632145808,40.0,32,8.183475218172413,,COMPLETE
412,412,0.35761660958118746,2023-06-22 01:56:40.620188,2023-06-22 01:56:58.685549,0 days 00:00:18.065361,7.77669708555495,,Bayesian,,4,Depthwise,14.885222765087006,0.032321492347894554,,32,27.46575686234941,,COMPLETE
436,436,0.35815785818897133,2023-06-22 02:02:26.190079,2023-06-22 02:02:46.740660,0 days 00:00:20.550581,50.727146120730964,,Bayesian,,5,Depthwise,68.17666673870049,0.07523384660188599,,53,9.873854625485563,,COMPLETE
