,number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state,params_n_estimators
367,367,0.2830373998633102,2023-07-17 15:08:35.041850,2023-07-17 15:08:39.553696,0 days 00:00:04.511846,0.0018983707362961696,gbtree,0.5653426206056865,1.6869479639382916e-06,depthwise,0.028533873808457302,0.08467732301964663,6,5,0.6428357771911075,COMPLETE,2994
770,770,0.2831085776517558,2023-07-17 16:05:56.810340,2023-07-17 16:06:02.173738,0 days 00:00:05.363398,0.00021435021421581352,gbtree,0.6524126772674403,7.224116635823481e-07,depthwise,0.07617956206132333,0.03849621049554616,9,4,0.625640173718252,COMPLETE,522
828,828,0.28312084757841793,2023-07-17 16:14:51.122956,2023-07-17 16:14:56.387709,0 days 00:00:05.264753,0.4265795995628172,gbtree,0.7197214671236718,7.85665093703678e-08,lossguide,8.010794384399387e-06,0.01862020947346566,7,9,0.6040547586787484,COMPLETE,427
776,776,0.28330501067790964,2023-07-17 16:07:04.633330,2023-07-17 16:07:12.281220,0 days 00:00:07.647890,9.047807514324065e-06,gbtree,0.9503102557311116,0.0025115147669483653,lossguide,3.58814946171703e-05,0.01729705445525165,6,4,0.7246360139157565,COMPLETE,747
385,385,0.2833543438539905,2023-07-17 15:12:43.988942,2023-07-17 15:13:16.305783,0 days 00:00:32.316841,0.9718657011782115,gbtree,0.9470205710049481,6.554805273586334e-05,depthwise,0.05069108717962199,0.005211115767298946,8,7,0.6974715456884949,COMPLETE,1358
957,957,0.28339488163507864,2023-07-17 16:35:18.036305,2023-07-17 16:35:32.148798,0 days 00:00:14.112493,5.900465217038659e-06,gbtree,0.5914034967086341,5.235038646789085e-07,depthwise,3.629318464331093e-06,0.0032293168627535737,4,6,0.5943414432054502,COMPLETE,646
817,817,0.2834751878547409,2023-07-17 16:13:46.554992,2023-07-17 16:13:48.190040,0 days 00:00:01.635048,0.06672537370893694,gbtree,0.9103577971534107,3.617942578571496e-06,lossguide,1.152376042233551e-06,0.09974021705205037,8,6,0.7376498241974626,COMPLETE,2999
136,136,0.2834856761972119,2023-07-17 14:24:08.210412,2023-07-17 14:24:14.693616,0 days 00:00:06.483204,0.07329035724610365,gbtree,0.8960988968934305,2.698962203911383e-08,lossguide,5.69523671970028e-05,0.05227780393135213,7,4,0.6494686014316431,COMPLETE,562
339,339,0.28348759055397915,2023-07-17 14:59:51.213361,2023-07-17 14:59:55.653565,0 days 00:00:04.440204,0.0034698244308333103,gbtree,0.4008426934954795,6.414757432105818e-06,depthwise,0.12473635616598518,0.046091103373834194,6,5,0.5887978490267635,COMPLETE,866
15,15,0.2835131975268542,2023-07-17 14:11:56.740476,2023-07-17 14:11:58.178471,0 days 00:00:01.437995,3.030855213205515e-05,gbtree,0.6095606074479666,1.0867078621737385e-07,lossguide,0.04627165514195898,0.08622271374862334,5,6,0.4496590272172589,COMPLETE,378
17,17,0.283551071952857,2023-07-17 14:12:09.200277,2023-07-17 14:12:13.023773,0 days 00:00:03.823496,0.0005688580589878762,gbtree,0.5132504470476097,1.1144338005857204e-07,lossguide,0.013150239353958044,0.02091708075227376,7,8,0.5166026675776545,COMPLETE,2999
725,725,0.283560460730672,2023-07-17 15:57:22.167843,2023-07-17 15:57:27.163381,0 days 00:00:04.995538,5.3053214841956395e-05,gbtree,0.9005866523516044,1.0591687737051226e-05,depthwise,2.1873608286440074e-06,0.021935828455375242,8,4,0.823629900748948,COMPLETE,1081
525,525,0.2836145131070734,2023-07-17 15:34:05.184780,2023-07-17 15:34:07.141968,0 days 00:00:01.957188,2.316008368651303e-06,gbtree,0.8864870509446743,0.00010080220944936188,depthwise,1.4804125896653932e-07,0.05012386570175048,3,4,0.4872742137705295,COMPLETE,2383
638,638,0.2836177497243587,2023-07-17 15:46:12.993731,2023-07-17 15:46:21.248486,0 days 00:00:08.254755,0.0029382849042542607,gbtree,0.992953457637578,2.734811104288145e-07,lossguide,1.0573349148804343e-05,0.011925654003013033,3,6,0.8176724811643129,COMPLETE,855
515,515,0.28367192903849703,2023-07-17 15:33:26.675027,2023-07-17 15:33:28.422732,0 days 00:00:01.747705,0.00022831720658212658,gbtree,0.939264569237091,1.7868176550516105e-05,depthwise,8.456912993324562e-07,0.06184123015357263,4,4,0.4901697212737363,COMPLETE,500
932,932,0.28367531245788247,2023-07-17 16:32:01.529623,2023-07-17 16:32:04.747484,0 days 00:00:03.217861,1.6555617753713943e-06,gbtree,0.6085655490461577,1.7409453374794807e-08,depthwise,4.1726665578847144e-07,0.09109090538994853,4,5,0.8394781533003624,COMPLETE,389
564,564,0.2836879546144856,2023-07-17 15:37:28.962153,2023-07-17 15:37:30.833700,0 days 00:00:01.871547,0.0005106434456053228,gbtree,0.9089555211361161,1.863518452910198e-08,depthwise,4.625734191963169e-06,0.06825835786543023,6,4,0.4836901145705405,COMPLETE,1412
19,19,0.2836971537022155,2023-07-17 14:12:27.026296,2023-07-17 14:12:29.650178,0 days 00:00:02.623882,0.0022146492489029685,gbtree,0.6946323909201935,7.769268174785096e-08,lossguide,2.3079492158951257e-07,0.045485561341807965,5,10,0.6469739486300774,COMPLETE,439
916,916,0.28370260873037734,2023-07-17 16:27:06.790872,2023-07-17 16:27:22.733608,0 days 00:00:15.942736,2.4365281742870936e-06,gbtree,0.7156748559402188,0.00010984189838986293,depthwise,3.8148361624229965e-05,0.0027666425773911537,7,4,0.48202681199439956,COMPLETE,2998
743,743,0.28371064504991744,2023-07-17 16:00:21.841160,2023-07-17 16:00:43.625765,0 days 00:00:21.784605,0.7254095561939655,gbtree,0.8405831157772967,0.0008415623831038518,depthwise,0.000653392670897093,0.006431620024540071,7,6,0.8365199724890067,COMPLETE,508
449,449,0.28376339410700024,2023-07-17 15:26:01.943278,2023-07-17 15:26:05.086782,0 days 00:00:03.143504,9.06787021572155e-05,gbtree,0.49218133411712267,2.9916804461801737e-06,depthwise,0.0014887416707130468,0.050936145515692526,7,10,0.7583809893981104,COMPLETE,284
845,845,0.2837655842452038,2023-07-17 16:16:36.344221,2023-07-17 16:16:39.205721,0 days 00:00:02.861500,0.014405980415864297,gbtree,0.9273585949478725,1.5998944900838457e-06,depthwise,8.13639661896393e-07,0.03916423499507336,8,8,0.6477387161904175,COMPLETE,742
614,614,0.28377462987700874,2023-07-17 15:43:53.106603,2023-07-17 15:43:59.451232,0 days 00:00:06.344629,0.10286709261646822,gbtree,0.7608300999741938,1.0462426931695661e-07,depthwise,1.4364874505198532e-07,0.015878927504845063,6,5,0.8850253827632419,COMPLETE,460
945,945,0.28379271417725843,2023-07-17 16:34:22.938353,2023-07-17 16:34:24.806181,0 days 00:00:01.867828,0.09823732727572743,gbtree,0.604500296334712,1.6774530937839784e-06,depthwise,1.6028992063772727e-06,0.07645803067516323,3,5,0.618326833471366,COMPLETE,2999
854,854,0.28382632261065216,2023-07-17 16:17:17.896940,2023-07-17 16:17:20.615114,0 days 00:00:02.718174,0.0008529401371911301,gbtree,0.7526050865336363,7.942870060577371e-07,depthwise,4.158319750083338e-06,0.03727744854137629,8,4,0.6070896206274948,COMPLETE,1179
114,114,0.2838579987491755,2023-07-17 14:21:45.651251,2023-07-17 14:21:50.087911,0 days 00:00:04.436660,0.0007369397854784836,gbtree,0.8568414391927541,1.729724457688141e-08,lossguide,6.048434708810678e-06,0.07484067561994319,8,5,0.5329079174312962,COMPLETE,447
965,965,0.28388674113347234,2023-07-17 16:36:36.587424,2023-07-17 16:36:39.003503,0 days 00:00:02.416079,0.028532036020805555,gbtree,0.7551860120766193,4.7718895106800176e-08,depthwise,2.659756382852485e-06,0.06718196644613054,4,4,0.8076953085856509,COMPLETE,1125
883,883,0.28392109020191186,2023-07-17 16:22:02.145859,2023-07-17 16:22:05.740586,0 days 00:00:03.594727,3.2422875019071784e-06,gbtree,0.6892858300693515,5.4880995789969594e-06,depthwise,0.5091829403513193,0.037773035066145697,7,7,0.9340406225628826,COMPLETE,2984
89,89,0.2839408728830276,2023-07-17 14:18:44.354070,2023-07-17 14:18:49.705410,0 days 00:00:05.351340,0.1377088319082248,gbtree,0.8496923799540977,3.4378231920798134e-07,lossguide,2.5839027813603123e-06,0.06738226444884271,5,4,0.712001292409865,COMPLETE,1070
580,580,0.2839821607410076,2023-07-17 15:39:18.764702,2023-07-17 15:39:23.298054,0 days 00:00:04.533352,2.9152533561551585e-05,gbtree,0.7353115536782369,5.334928952192679e-08,depthwise,0.9739189066344939,0.0283713896554372,6,4,0.8584454848871391,COMPLETE,468
595,595,0.28407800459720256,2023-07-17 15:41:12.097374,2023-07-17 15:41:27.242087,0 days 00:00:15.144713,0.1094331718983366,gbtree,0.8923623394461566,5.90076113480174e-06,depthwise,0.09441822808646375,0.0032404694197859323,6,6,0.6016381561493054,COMPLETE,1085
100,100,0.2841817955776019,2023-07-17 14:20:25.829771,2023-07-17 14:20:30.779725,0 days 00:00:04.949954,0.0009866647879269357,gbtree,0.8530543205078974,4.243205952255481e-08,lossguide,3.016692480885146e-06,0.08512076117027095,3,9,0.5923327782748502,COMPLETE,327
325,325,0.28419085385845,2023-07-17 14:56:09.381810,2023-07-17 14:56:20.751094,0 days 00:00:11.369284,0.0008525374311582057,gbtree,0.6668580736749854,2.264263992096127e-06,lossguide,0.9840730238886327,0.029853618682838652,8,6,0.8925641128896459,COMPLETE,2999
128,128,0.2843371957916272,2023-07-17 14:23:08.440708,2023-07-17 14:23:12.020515,0 days 00:00:03.579807,0.00014738894267926568,gbtree,0.7744329198345221,1.6782165461395453e-06,lossguide,1.3531844148534744e-06,0.09720954576885296,4,7,0.6216224492696464,COMPLETE,741
58,58,0.2843543936322352,2023-07-17 14:15:06.694341,2023-07-17 14:15:13.050317,0 days 00:00:06.355976,0.4048385291801443,gbtree,0.8430815286336929,6.818615541191442e-08,lossguide,3.1321178423549685e-05,0.03760063914190641,3,9,0.6267101832003608,COMPLETE,449
894,894,0.28439150720094464,2023-07-17 16:24:24.121158,2023-07-17 16:24:27.069895,0 days 00:00:02.948737,0.12095657480022268,gbtree,0.9135375020463047,3.283482737148768e-06,depthwise,0.001670603916159928,0.044400199226657264,4,6,0.4582792617261034,COMPLETE,826
629,629,0.28445634713890694,2023-07-17 15:45:30.734247,2023-07-17 15:45:32.833139,0 days 00:00:02.098892,1.8268605267109675e-06,gbtree,0.7828407705989692,0.0007755678538999749,depthwise,0.0005667233092837307,0.055318876156098706,3,6,0.4916479490301507,COMPLETE,2999
815,815,0.2845062252184149,2023-07-17 16:13:33.895042,2023-07-17 16:13:38.809721,0 days 00:00:04.914679,0.18969933705693187,gbtree,0.8769782069892198,6.68400113797961e-08,depthwise,0.0019401583987159394,0.02527260413974728,6,6,0.8811299132384627,COMPLETE,457
563,563,0.28455992764001237,2023-07-17 15:37:24.207140,2023-07-17 15:37:28.961290,0 days 00:00:04.754150,6.97673586437154e-06,gbtree,0.8444320545234401,1.0486827925028233e-08,depthwise,2.372547014404456e-07,0.02424284422630085,4,4,0.8595909398145314,COMPLETE,861
995,995,0.2846227582501235,2023-07-17 16:40:38.208187,2023-07-17 16:40:40.712781,0 days 00:00:02.504594,0.0984664365007811,gbtree,0.7023518227796612,0.00019859528196336355,depthwise,0.09003618507783102,0.047208714172796186,9,6,0.5530186339063443,COMPLETE,2999
23,23,0.2846829197036437,2023-07-17 14:12:42.548817,2023-07-17 14:12:45.046429,0 days 00:00:02.497612,0.00011365839657132103,gbtree,0.9480887962968625,2.9354627494253086e-08,lossguide,0.00037061711569186023,0.04889775681320689,5,8,0.6352978585162103,COMPLETE,513
831,831,0.28469854566803215,2023-07-17 16:15:02.102910,2023-07-17 16:15:06.681536,0 days 00:00:04.578626,0.026484488183708896,gbtree,0.962633245709391,3.147144516718259e-07,depthwise,1.517459998205048e-06,0.026570657255899164,5,4,0.8459008430172531,COMPLETE,2993
673,673,0.28470622885201136,2023-07-17 15:51:48.328301,2023-07-17 15:51:52.161465,0 days 00:00:03.833164,3.0201430271012747e-07,gbtree,0.824673677130628,0.00018683271984984564,depthwise,8.710054649428256e-07,0.027268977683464035,3,4,0.8113586845581662,COMPLETE,449
748,748,0.2847126738141362,2023-07-17 16:01:50.035609,2023-07-17 16:02:13.326719,0 days 00:00:23.291110,0.3672343958198237,gbtree,0.7695717372992156,0.012376521825416964,depthwise,4.204019202235048e-07,0.0044272081760376005,3,5,0.7937250737312074,COMPLETE,2999
203,203,0.2848206210548776,2023-07-17 14:34:48.571654,2023-07-17 14:34:55.300197,0 days 00:00:06.728543,0.028230821117334545,gbtree,0.6995324068536476,5.460138767972382e-06,depthwise,2.1657164398404027e-06,0.032139761329011106,6,3,0.6049149808048214,COMPLETE,2998
697,697,0.2848939195727905,2023-07-17 15:54:40.557805,2023-07-17 15:54:42.704749,0 days 00:00:02.146944,0.04252284771723982,gbtree,0.7064929627100162,0.0013634819405222648,depthwise,0.0020065700263913284,0.05377366419700718,6,6,0.5554732851417076,COMPLETE,434
624,624,0.28490027344366886,2023-07-17 15:45:16.473935,2023-07-17 15:45:19.099210,0 days 00:00:02.625275,0.00021577687409329938,gbtree,0.6949438337808036,0.0001493465632629085,depthwise,0.0036643425706631002,0.04952033364960841,5,6,0.7168635305335103,COMPLETE,2999
405,405,0.2849494797220039,2023-07-17 15:17:54.195425,2023-07-17 15:18:37.972615,0 days 00:00:43.777190,0.12572507174910494,gbtree,0.44066933625857213,0.09285296304222684,depthwise,0.013824365577923128,0.003064608117215328,9,3,0.6030140209190938,COMPLETE,2999
526,526,0.2849913751724956,2023-07-17 15:34:07.142801,2023-07-17 15:34:08.668153,0 days 00:00:01.525352,9.124389708728698e-07,gbtree,0.8605516293861272,9.25327469446036e-05,depthwise,1.2217021533348484e-07,0.09992910303779302,4,4,0.9134469720624085,COMPLETE,1184
836,836,0.2850006180629144,2023-07-17 16:15:45.576602,2023-07-17 16:15:49.443611,0 days 00:00:03.867009,4.8807015139862924e-05,gbtree,0.6547847250688247,4.83786859152358e-08,lossguide,0.3362603479493287,0.041541259765100834,4,6,0.9966192311951843,COMPLETE,780
286,286,0.28508699020185546,2023-07-17 14:48:04.356239,2023-07-17 14:48:08.263982,0 days 00:00:03.907743,0.1628965682140146,gbtree,0.7743036288277514,1.7735058968334534e-05,depthwise,0.22207394645378667,0.0924907954146203,10,7,0.6107740174243771,COMPLETE,2999
195,195,0.285091831716658,2023-07-17 14:33:59.718239,2023-07-17 14:34:03.102797,0 days 00:00:03.384558,0.023203057255718827,gbtree,0.8633942125120202,4.0056644795610205e-06,depthwise,1.8755075917047638e-05,0.08665718860197727,7,5,0.6000983531463411,COMPLETE,617
505,505,0.2852062542883079,2023-07-17 15:32:15.508610,2023-07-17 15:32:31.252685,0 days 00:00:15.744075,0.0748569912080452,gbtree,0.8651986175237059,0.034118151214946275,depthwise,6.993425272025636e-06,0.002774696907303294,10,5,0.5599277024734398,COMPLETE,332
895,895,0.28523694196159577,2023-07-17 16:24:27.070846,2023-07-17 16:24:41.217633,0 days 00:00:14.146787,0.03641496620719279,gbtree,0.8479146560148085,0.2537137290404042,depthwise,0.6827382345054629,0.003125497770223385,3,4,0.629843195192868,COMPLETE,413
772,772,0.2853336264656929,2023-07-17 16:06:31.056264,2023-07-17 16:06:37.297360,0 days 00:00:06.241096,7.634019327161515e-05,gbtree,0.5634481537305102,2.4996067388161503e-07,lossguide,0.6986899264892968,0.02898916679645581,3,4,0.9855243640729092,COMPLETE,2101
435,435,0.28537699088806145,2023-07-17 15:24:15.516825,2023-07-17 15:24:21.253646,0 days 00:00:05.736821,4.1858165113766584e-05,gbtree,0.6396058606028366,2.3002238194209366e-05,depthwise,0.004829241772098984,0.02624108090485041,6,7,0.9879792876845521,COMPLETE,2999
702,702,0.28541389857749466,2023-07-17 15:55:12.472620,2023-07-17 15:55:14.699297,0 days 00:00:02.226677,0.0010398038214743284,gbtree,0.658199645020375,1.477530571924153e-07,depthwise,2.032311685423906e-05,0.048388472530128554,10,5,0.47540245078250387,COMPLETE,385
979,979,0.28548788042624185,2023-07-17 16:38:35.659956,2023-07-17 16:38:49.360183,0 days 00:00:13.700227,0.36130833157674364,gbtree,0.7427762978429014,1.0270617276096682e-08,depthwise,7.332323722315559e-07,0.003579825691668488,10,6,0.40409065400947114,COMPLETE,2999
719,719,0.28551677361757655,2023-07-17 15:56:49.220629,2023-07-17 15:56:51.540479,0 days 00:00:02.319850,3.9476152990484526e-08,gbtree,0.5941351088442821,4.562080622611771e-05,depthwise,3.509450031888114e-07,0.03686845987529986,7,6,0.4370305058343376,COMPLETE,2999
456,456,0.2856763288385547,2023-07-17 15:26:53.511940,2023-07-17 15:26:55.838417,0 days 00:00:02.326477,0.2941339146651123,gbtree,0.4749298781561809,1.3681837318422747e-08,depthwise,6.693415791182805e-06,0.06879220641550102,7,6,0.5288855107427411,COMPLETE,2992
338,338,0.28571104284084925,2023-07-17 14:59:11.180915,2023-07-17 14:59:51.212627,0 days 00:00:40.031712,0.0003406008485879172,gbtree,0.7018612868461508,4.87338937063211e-05,lossguide,2.2058747979599314e-05,0.00279755571055605,8,6,0.5713417473811655,COMPLETE,1489
726,726,0.2859071626154771,2023-07-17 15:57:27.164201,2023-07-17 15:57:42.689938,0 days 00:00:15.525737,1.1183826516400446e-08,gbtree,0.8427455995102939,2.6059635381883993e-08,depthwise,0.2047990305105181,0.003125234558990985,9,6,0.6675706534348155,COMPLETE,1371
801,801,0.28597936851946704,2023-07-17 16:11:07.732208,2023-07-17 16:11:09.852035,0 days 00:00:02.119827,0.00012840943338142893,gbtree,0.9049217015216339,2.933147650915604e-06,depthwise,6.298086073994445e-06,0.04551158308185941,6,3,0.4450061134036944,COMPLETE,939
948,948,0.28600524415392625,2023-07-17 16:34:32.900974,2023-07-17 16:34:35.130363,0 days 00:00:02.229389,0.005976953570015377,gbtree,0.8883524461791971,0.0007242569013928192,lossguide,1.5832419048270667e-07,0.050792457250547096,7,4,0.5820452091352902,COMPLETE,2999
627,627,0.28601111836193494,2023-07-17 15:45:26.306962,2023-07-17 15:45:27.864144,0 days 00:00:01.557182,1.016559165542628e-06,gbtree,0.8774065373687937,2.5617705592803896e-08,lossguide,4.73742978372052e-06,0.07967328501035309,9,5,0.6066924053529772,COMPLETE,988
373,373,0.2861357111784092,2023-07-17 15:09:43.013221,2023-07-17 15:09:49.062543,0 days 00:00:06.049322,0.669328322171571,gbtree,0.5829807172115316,1.0895360509561588e-05,lossguide,6.412624214008962e-05,0.06709391731074633,7,4,0.48111692298964154,COMPLETE,2999
810,810,0.28618798613427693,2023-07-17 16:12:46.430852,2023-07-17 16:12:50.389458,0 days 00:00:03.958606,1.2678656584758364e-05,gbtree,0.8438375638626944,0.001182485275627306,lossguide,1.3682044525199663e-08,0.03059454841624586,7,5,0.9245468718246945,COMPLETE,530
925,925,0.2862398964086029,2023-07-17 16:30:49.889052,2023-07-17 16:30:57.271653,0 days 00:00:07.382601,0.0005421663061952705,gbtree,0.7461227457330463,0.9929561915940277,depthwise,0.00011781188361629882,0.037909747293189675,5,6,0.8948239241201327,COMPLETE,1140
546,546,0.2863368690189369,2023-07-17 15:35:23.884397,2023-07-17 15:35:39.792887,0 days 00:00:15.908490,1.059432040564866e-05,gbtree,0.9711908548023104,4.1210001542915996e-05,depthwise,1.7107827337831986e-07,0.0024333773818441275,4,4,0.525578385194562,COMPLETE,1914
921,921,0.28649393129303463,2023-07-17 16:29:27.104311,2023-07-17 16:29:46.684794,0 days 00:00:19.580483,0.4301862053826378,gbtree,0.8360100522369354,0.0002564209988072633,depthwise,2.2368273612189694e-07,0.012597117463186156,8,5,0.8739546081364308,COMPLETE,332
420,420,0.286519551382756,2023-07-17 15:21:03.957822,2023-07-17 15:21:08.827453,0 days 00:00:04.869631,0.6964006745895699,gbtree,0.8839526741517235,2.514291998794942e-06,depthwise,2.574096217117068e-06,0.09774937817461982,6,5,0.5593942050490981,COMPLETE,2989
593,593,0.28655955165456415,2023-07-17 15:41:06.447530,2023-07-17 15:41:09.037509,0 days 00:00:02.589979,0.036454097848375354,gbtree,0.7258971631437416,9.743234842460585e-06,lossguide,0.000258715478729487,0.05499084551366184,9,6,0.9326425874473195,COMPLETE,1989
545,545,0.2866044180464138,2023-07-17 15:35:22.160517,2023-07-17 15:35:23.883547,0 days 00:00:01.723030,2.023535412170579e-06,gbtree,0.8243564885303136,2.7481412606599413e-05,depthwise,2.1403266940964929e-07,0.08247308157376101,4,4,0.5083657691536348,COMPLETE,433
755,755,0.2866514890321266,2023-07-17 16:03:19.429034,2023-07-17 16:03:26.268106,0 days 00:00:06.839072,3.887099462790957e-06,gbtree,0.7405559274312223,1.1080103053249496e-06,depthwise,5.780495804959517e-06,0.05060122353027761,8,6,0.9273821221787594,COMPLETE,2650
807,807,0.2868023562788161,2023-07-17 16:12:19.602813,2023-07-17 16:12:35.427229,0 days 00:00:15.824416,0.6004998813044539,gbtree,0.9202475642073316,1.1772389235237498e-07,depthwise,4.399199943284855e-07,0.0027299232196751535,6,4,0.5294773864305717,COMPLETE,856
550,550,0.2870828402044524,2023-07-17 15:35:55.365389,2023-07-17 15:35:57.337143,0 days 00:00:01.971754,8.523013963693137e-06,gbtree,0.9882117711800549,3.4453847078041804e-08,depthwise,6.31849650556089e-07,0.05528456771885082,4,4,0.5058893850312558,COMPLETE,360
851,851,0.28716111561958546,2023-07-17 16:17:10.653153,2023-07-17 16:17:12.095188,0 days 00:00:01.442035,0.022279147938158918,gbtree,0.7664802558007924,1.0335751577618802e-07,lossguide,8.506380610717017e-05,0.0877623078336557,6,6,0.5773412950317554,COMPLETE,858
732,732,0.2871753237221917,2023-07-17 15:58:17.795356,2023-07-17 15:58:33.416965,0 days 00:00:15.621609,0.9800983142731361,gbtree,0.7533438964166936,3.2657034824166505e-07,depthwise,0.5312057964200672,0.0028993026018907836,4,4,0.5620486432583359,COMPLETE,771
842,842,0.287320935728657,2023-07-17 16:16:24.413378,2023-07-17 16:16:27.278119,0 days 00:00:02.864741,0.0005205078215631731,gbtree,0.9483596159998525,2.977467347500057e-08,depthwise,2.860413136716869e-06,0.061990963260990344,9,6,0.9357845445733719,COMPLETE,2947
510,510,0.28740914741058377,2023-07-17 15:32:42.926766,2023-07-17 15:32:56.717808,0 days 00:00:13.791042,0.0007156644324956525,gbtree,0.7458205107625064,0.0003025611555229819,depthwise,1.5639966903893662e-05,0.0033237074830152163,3,5,0.748985585659192,COMPLETE,695
841,841,0.28770507660117395,2023-07-17 16:16:20.358346,2023-07-17 16:16:24.412530,0 days 00:00:04.054184,0.3438877509205293,gbtree,0.5384421306093988,0.18262892907098063,depthwise,5.176852700216439e-07,0.02973706350326426,5,4,0.9633373897590372,COMPLETE,1280
260,260,0.28774603344458577,2023-07-17 14:43:01.738016,2023-07-17 14:43:05.101632,0 days 00:00:03.363616,0.5449580687444046,gbtree,0.8856402627784473,5.2124685277831865e-06,depthwise,0.41258678969206414,0.09877947215549591,9,6,0.5976884784071206,COMPLETE,435
558,558,0.2877941246054372,2023-07-17 15:36:53.558212,2023-07-17 15:36:57.061610,0 days 00:00:03.503398,4.642988978592399e-07,gbtree,0.759157857101851,6.661778807894718e-08,depthwise,0.0007733366965260381,0.03898483169265415,4,4,0.9408704506582559,COMPLETE,624
584,584,0.2878152050551679,2023-07-17 15:39:51.013464,2023-07-17 15:39:54.235509,0 days 00:00:03.222045,0.0006591417923094312,gbtree,0.7032336647521341,1.357396152297618e-07,depthwise,7.608149111802191e-06,0.04760820380379071,6,7,0.896820153699952,COMPLETE,1346
688,688,0.28807697094237994,2023-07-17 15:53:42.280793,2023-07-17 15:53:46.232443,0 days 00:00:03.951650,5.246085757650319e-07,gbtree,0.8347961778772219,1.2787805920004064e-06,depthwise,0.05895373302511314,0.037565321253427215,6,4,0.9494489523185878,COMPLETE,2989
714,714,0.2881781094689428,2023-07-17 15:56:27.754681,2023-07-17 15:56:33.620572,0 days 00:00:05.865891,0.5144181756556532,gbtree,0.6944337968858408,1.8020166133002284e-06,depthwise,0.0004276046768243805,0.031095897383011557,4,6,0.9977655601414661,COMPLETE,450
763,763,0.28818231976781616,2023-07-17 16:04:46.604490,2023-07-17 16:04:49.895224,0 days 00:00:03.290734,0.16159732444434916,gbtree,0.6768788312071033,0.10997720376441768,depthwise,7.523752921717239e-06,0.07554707194588269,6,5,0.80389785046548,COMPLETE,2999
13,13,0.28822748718494196,2023-07-17 14:11:50.983404,2023-07-17 14:11:53.608814,0 days 00:00:02.625410,0.0003725273415466351,gbtree,0.7409928789006804,1.0375347217912173e-08,lossguide,0.4651618291566587,0.042233915688712785,3,9,0.5807137595622527,COMPLETE,335
709,709,0.28828842177659353,2023-07-17 15:55:36.341820,2023-07-17 15:55:39.636985,0 days 00:00:03.295165,0.00022615093095268787,gbtree,0.8926119830179103,3.817443682873611e-08,lossguide,2.9932941703585186e-06,0.046149812346627454,3,4,0.9680765773598818,COMPLETE,1058
886,886,0.2882948701694835,2023-07-17 16:22:49.247843,2023-07-17 16:22:52.531098,0 days 00:00:03.283255,0.0004964446974940869,gbtree,0.8972306041494063,0.0003661979337525541,depthwise,7.122773847823075e-07,0.02784705884035906,6,2,0.5733703947995128,COMPLETE,773
590,590,0.2883925429467354,2023-07-17 15:40:40.488145,2023-07-17 15:40:44.100930,0 days 00:00:03.612785,0.001160344066681746,gbtree,0.8728151280363445,2.9696307507128236e-08,depthwise,1.5990147605654098e-06,0.03255989915345944,6,4,0.9083820668955576,COMPLETE,2999
963,963,0.2884032840956473,2023-07-17 16:36:25.887951,2023-07-17 16:36:30.685254,0 days 00:00:04.797303,0.444409782993959,gbtree,0.831402568232132,2.7776827067949175e-05,lossguide,0.12421105963172864,0.04282679484067116,10,5,0.9612960197897162,COMPLETE,990
892,892,0.288919968866765,2023-07-17 16:24:05.174226,2023-07-17 16:24:21.241720,0 days 00:00:16.067494,4.2556710504183466e-08,gbtree,0.8669139808810629,1.3874808954598679e-08,lossguide,3.2498366795813514e-07,0.0024043902080748514,6,4,0.43050118428873824,COMPLETE,584
991,991,0.28894977337610395,2023-07-17 16:40:13.840371,2023-07-17 16:40:30.655179,0 days 00:00:16.814808,0.5100360413667908,gbtree,0.8708387100488684,0.00011166593076115476,depthwise,3.721181920884903e-05,0.0025264255329842077,9,4,0.5239098548697942,COMPLETE,811
889,889,0.28898444817372415,2023-07-17 16:23:33.961302,2023-07-17 16:23:36.485673,0 days 00:00:02.524371,1.1926244570895272e-08,gbtree,0.8336607930979182,1.2795286864519887e-06,depthwise,8.167123061208356e-06,0.07912608523612244,5,6,0.9405814358414678,COMPLETE,507
33,33,0.2890901043962675,2023-07-17 14:13:07.330213,2023-07-17 14:13:08.814142,0 days 00:00:01.483929,0.019121230181303326,gbtree,0.880658735375821,2.0679451938181475e-06,lossguide,6.846631836903458e-06,0.09531912796373826,6,3,0.6643756978749514,COMPLETE,1844
443,443,0.28913769284893154,2023-07-17 15:25:19.198286,2023-07-17 15:25:22.062450,0 days 00:00:02.864164,0.00023731873426053433,gbtree,0.5105885334385158,5.901023470074179e-07,depthwise,0.028488982013124498,0.0621455212448503,6,5,0.8776649556462032,COMPLETE,344
615,615,0.28914048866994596,2023-07-17 15:43:59.452014,2023-07-17 15:44:13.343044,0 days 00:00:13.891030,0.014272046145898238,gbtree,0.8377262915948025,2.236522128769697e-05,lossguide,3.1198864120664665e-06,0.0035697672132778456,3,4,0.8205089984982391,COMPLETE,570
220,220,0.2891541546140003,2023-07-17 14:37:20.842877,2023-07-17 14:37:32.141903,0 days 00:00:11.299026,0.18653424544963856,gbtree,0.8573185664522117,2.129439382560922e-08,depthwise,9.263423242753066e-06,0.0359108821572218,7,5,0.9453346510124516,COMPLETE,753
