,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,state
25,25,0.29017265684775545,2023-06-11 15:13:23.897372,2023-06-11 15:13:24.088459,0 days 00:00:00.191087,5,0.6375399887278267,0.046626365485467364,1.967061196030141e-06,0.09748023855023358,120,5,39,47,PRUNED
749,749,0.2908185386900915,2023-06-11 15:17:56.899760,2023-06-11 15:17:59.386395,0 days 00:00:02.486635,7,0.49146940882669826,4.036159836018362e-06,1.1151148481451562e-06,0.21899339626299627,110,6,14,22,COMPLETE
880,880,0.29119936889146036,2023-06-11 15:18:23.983475,2023-06-11 15:18:24.134511,0 days 00:00:00.151036,7,0.6521510726569903,4.255890129980443e-06,0.2801814407920474,0.1622163972451929,123,4,10,57,PRUNED
234,234,0.29295078710740197,2023-06-11 15:15:57.450127,2023-06-11 15:15:57.548826,0 days 00:00:00.098699,5,0.5465586397583764,0.04318024087977122,5.614358932500511e-06,0.17923683416864578,76,4,16,58,PRUNED
569,569,0.2933089527794402,2023-06-11 15:17:31.053672,2023-06-11 15:17:31.197751,0 days 00:00:00.144079,7,0.6761207429445647,1.065651687180072e-05,1.7170788315053413e-07,0.18338088044556153,41,6,12,30,PRUNED
590,590,0.29403152780207603,2023-06-11 15:17:33.469591,2023-06-11 15:17:33.593004,0 days 00:00:00.123413,7,0.6692583855716124,1.708826407393675e-05,0.4632269188242499,0.2956766072967959,62,6,22,21,PRUNED
719,719,0.2940767867987695,2023-06-11 15:17:53.088071,2023-06-11 15:17:53.231870,0 days 00:00:00.143799,5,0.6019466692863682,0.00027705456811184933,3.614176760209277e-07,0.1946467029509303,99,7,22,60,PRUNED
148,148,0.2941123843518041,2023-06-11 15:15:11.508186,2023-06-11 15:15:11.598080,0 days 00:00:00.089894,6,0.6311140600418469,0.0004204487728959269,9.10759695028419e-08,0.14223561602338258,62,4,22,53,PRUNED
813,813,0.29449600879915633,2023-06-11 15:18:15.172821,2023-06-11 15:18:15.309244,0 days 00:00:00.136423,5,0.4615248152847006,2.7877464616925517e-05,0.18849443632583293,0.2695930615324516,119,6,22,58,PRUNED
302,302,0.294504884792121,2023-06-11 15:16:24.436787,2023-06-11 15:16:26.408632,0 days 00:00:01.971845,7,0.6658305427629299,0.0003267396182310607,3.569510875419637e-07,0.24762827042615124,153,4,19,37,COMPLETE
453,453,0.29482803494313264,2023-06-11 15:16:57.933052,2023-06-11 15:17:00.078485,0 days 00:00:02.145433,6,0.5387856898950037,6.241837738827631e-05,9.162509588333403e-08,0.2769087891663146,200,4,12,54,COMPLETE
543,543,0.29493736194987347,2023-06-11 15:17:25.393063,2023-06-11 15:17:25.510198,0 days 00:00:00.117135,6,0.45015126650082504,1.3476798435407652e-06,1.475601548935716e-06,0.24706513370544483,80,4,16,57,PRUNED
544,544,0.2951905371428145,2023-06-11 15:17:25.510854,2023-06-11 15:17:25.642456,0 days 00:00:00.131602,4,0.6415253240726191,0.0002844129290731173,1.5767977182176308e-07,0.18656481494674843,139,6,13,61,PRUNED
901,901,0.29761658515695283,2023-06-11 15:18:28.729128,2023-06-11 15:18:28.873522,0 days 00:00:00.144394,5,0.4685843434653384,1.6810861761077096e-05,2.8257615511089383e-07,0.2607210461142782,133,8,19,52,PRUNED
852,852,0.2978034497125528,2023-06-11 15:18:20.322958,2023-06-11 15:18:20.466721,0 days 00:00:00.143763,1,0.3240387052152798,0.0019531834396539762,3.1057139530068426e-06,0.28806284885216704,106,4,27,15,PRUNED
380,380,0.2991416559010905,2023-06-11 15:16:44.227047,2023-06-11 15:16:44.331593,0 days 00:00:00.104546,6,0.5684023971619997,0.00029388582770731016,2.6057784544106863e-05,0.19958605067697893,151,4,24,23,PRUNED
759,759,0.3010566958196323,2023-06-11 15:18:00.559863,2023-06-11 15:18:00.693386,0 days 00:00:00.133523,6,0.6999979068794753,2.2842006450107253e-06,4.495190196921258e-05,0.25514828192241257,133,4,29,29,PRUNED
203,203,0.3017312255859906,2023-06-11 15:15:38.893661,2023-06-11 15:15:38.981089,0 days 00:00:00.087428,5,0.6192476089542132,4.340413395730359e-06,9.260853468890288e-08,0.14116161449440928,93,4,19,59,PRUNED
189,189,0.30174613814873474,2023-06-11 15:15:30.837797,2023-06-11 15:15:30.932056,0 days 00:00:00.094259,5,0.6063710780484636,4.1930213056692446e-05,2.0688801937709879e-07,0.22361927131377574,159,5,20,23,PRUNED
169,169,0.3018321890394082,2023-06-11 15:15:24.868212,2023-06-11 15:15:24.952375,0 days 00:00:00.084163,4,0.6569104558260983,2.1624500913065514e-05,5.313499260590296e-06,0.19525970645270485,165,8,16,54,PRUNED
2,2,0.3018445494525388,2023-06-11 15:07:10.633534,2023-06-11 15:07:12.683916,0 days 00:00:02.050382,3,0.3794298596047032,0.009658255674042089,1.47375081522947e-07,0.2330144370715547,230,10,23,32,COMPLETE
240,240,0.3020512028958581,2023-06-11 15:15:57.951673,2023-06-11 15:15:58.063208,0 days 00:00:00.111535,6,0.3673381139144233,6.413732647978558e-08,4.731646590042732e-08,0.21928496658997637,88,4,17,35,PRUNED
940,940,0.30212938188613236,2023-06-11 15:18:35.882011,2023-06-11 15:18:36.018597,0 days 00:00:00.136586,5,0.42981453948376647,0.4022235807446526,2.2781686066032656e-06,0.178538072953851,99,4,14,36,PRUNED
248,248,0.30350266019411964,2023-06-11 15:15:58.633773,2023-06-11 15:15:58.764074,0 days 00:00:00.130301,6,0.6360904491146149,3.087540251905396e-06,1.938114771193377e-06,0.1625452195707034,39,4,15,59,PRUNED
187,187,0.3035285601723635,2023-06-11 15:15:30.677407,2023-06-11 15:15:30.762197,0 days 00:00:00.084790,7,0.6742458598411873,0.0003271893417832072,1.0520056871913837e-06,0.12508315558614094,182,6,18,60,PRUNED
377,377,0.30368393856388476,2023-06-11 15:16:43.949888,2023-06-11 15:16:44.050574,0 days 00:00:00.100686,6,0.6048825492808715,9.715082329926315e-08,1.8219557776417184e-06,0.2367504820319186,126,6,16,29,PRUNED
4,4,0.3056272599175756,2023-06-11 15:08:04.866191,2023-06-11 15:10:08.618152,0 days 00:02:03.751961,3,0.6128900408798065,0.5625050384753275,3.182374078218225e-08,0.001079234502402049,248,10,10,63,COMPLETE
261,261,0.30614911339196493,2023-06-11 15:16:02.509805,2023-06-11 15:16:02.607898,0 days 00:00:00.098093,6,0.6234315585864244,3.129502529869135e-06,1.9899754299655973e-07,0.1516259147574016,83,4,25,60,PRUNED
589,589,0.306442063606973,2023-06-11 15:17:33.316557,2023-06-11 15:17:33.468817,0 days 00:00:00.152260,5,0.6521998688671236,0.0015498858441671687,9.46928051305636e-05,0.25845055584438364,210,7,18,60,PRUNED
7,7,0.30733608495094533,2023-06-11 15:11:49.092138,2023-06-11 15:11:51.686256,0 days 00:00:02.594118,4,0.3055837390957517,6.190870700533006e-08,0.0009282456754003247,0.230526572384142,219,9,35,11,COMPLETE
405,405,0.3075271441534995,2023-06-11 15:16:48.670304,2023-06-11 15:16:48.772182,0 days 00:00:00.101878,1,0.5437780718382986,0.002493412215339036,0.00037994987855536846,0.26854576137261355,156,4,23,59,PRUNED
700,700,0.30879064640526993,2023-06-11 15:17:48.524078,2023-06-11 15:17:48.657711,0 days 00:00:00.133633,6,0.6745159624386177,1.1723926156123904e-06,6.107490688183347e-08,0.20057268492305044,101,4,18,56,PRUNED
491,491,0.3114556031676647,2023-06-11 15:17:17.692726,2023-06-11 15:17:17.796192,0 days 00:00:00.103466,4,0.48969045371681497,3.569350291421357e-05,2.481417592041213e-07,0.21801845726586452,206,4,17,59,PRUNED
814,814,0.3124394126963507,2023-06-11 15:18:15.309952,2023-06-11 15:18:15.450900,0 days 00:00:00.140948,1,0.5510016934547346,4.1307763160522666e-06,5.812493790788305e-08,0.2102450775501297,109,5,16,28,PRUNED
729,729,0.31250184878326226,2023-06-11 15:17:54.361846,2023-06-11 15:17:54.483108,0 days 00:00:00.121262,6,0.6423980712183583,3.560541157951074e-05,5.885856186206031e-07,0.16760508394227194,89,4,21,36,PRUNED
90,90,0.3143660772935833,2023-06-11 15:14:20.261084,2023-06-11 15:14:20.393829,0 days 00:00:00.132745,7,0.6569431113932127,0.0010973485460388315,6.194480539558811e-08,0.15033537895494362,168,5,17,41,PRUNED
564,564,0.3157908042599008,2023-06-11 15:17:30.460757,2023-06-11 15:17:30.587162,0 days 00:00:00.126405,6,0.6816182415137851,2.2971581026286364e-07,2.051233161817238e-06,0.1357811663188471,179,6,19,61,PRUNED
108,108,0.31666430154786146,2023-06-11 15:14:32.382350,2023-06-11 15:14:32.485922,0 days 00:00:00.103572,4,0.6130446702706827,5.3883063181864065e-06,6.298398945538955e-08,0.185125687979674,101,4,7,64,PRUNED
6,6,0.31685920736071604,2023-06-11 15:10:22.207113,2023-06-11 15:11:49.089199,0 days 00:01:26.882086,5,0.4653773824028095,6.999023848725967,0.10583905453705778,0.013670884069286904,187,8,48,29,COMPLETE
304,304,0.31753317654139257,2023-06-11 15:16:26.497083,2023-06-11 15:16:26.587721,0 days 00:00:00.090638,1,0.5371487101426538,2.9528047118772057e-06,1.7993792922443465e-06,0.2979754563966097,162,4,20,33,PRUNED
623,623,0.31832115235246383,2023-06-11 15:17:37.149973,2023-06-11 15:17:37.267488,0 days 00:00:00.117515,5,0.6212081404799054,0.001339969447474641,2.6440898119132693e-07,0.13992708900792336,43,7,17,53,PRUNED
116,116,0.3184947784942048,2023-06-11 15:14:47.230842,2023-06-11 15:14:47.322033,0 days 00:00:00.091191,5,0.6278823600794808,4.290483996854456e-07,4.1342471649501306e-07,0.12277039017299983,96,4,9,58,PRUNED
259,259,0.3198083927271067,2023-06-11 15:16:02.321978,2023-06-11 15:16:02.416896,0 days 00:00:00.094918,5,0.6788406950932893,6.092583251911971e-06,1.0613412223902094e-07,0.10763665309280811,104,7,21,33,PRUNED
277,277,0.32014155391206994,2023-06-11 15:16:10.730589,2023-06-11 15:16:10.819930,0 days 00:00:00.089341,6,0.6635317856450272,0.03401641074955056,3.0524760322407526e-07,0.17198765565130492,170,6,10,59,PRUNED
505,505,0.3201908637002344,2023-06-11 15:17:19.124995,2023-06-11 15:17:19.230557,0 days 00:00:00.105562,7,0.6276300433903698,0.02875094482029658,2.1734140489387744e-07,0.2935341811526556,72,6,20,26,PRUNED
19,19,0.3204299787816265,2023-06-11 15:13:15.099411,2023-06-11 15:13:15.283685,0 days 00:00:00.184274,5,0.5890606941260714,0.033527754036649156,1.609954350004982e-05,0.0938151125842911,73,5,42,15,PRUNED
930,930,0.32066055900622953,2023-06-11 15:18:34.580570,2023-06-11 15:18:34.716809,0 days 00:00:00.136239,5,0.5702038368349491,0.00793821444108974,2.9127917692816587e-07,0.1524742972771976,90,4,20,57,PRUNED
792,792,0.32140842439455486,2023-06-11 15:18:09.946809,2023-06-11 15:18:10.080812,0 days 00:00:00.134003,7,0.5851976550062272,0.036078203777793555,6.627670968428464e-07,0.15987680075796057,87,7,24,29,PRUNED
131,131,0.3218116922441716,2023-06-11 15:14:59.873944,2023-06-11 15:15:00.015680,0 days 00:00:00.141736,1,0.6352398735749624,3.100205098379103e-07,1.7664014310614092e-08,0.16500472550242992,86,4,6,25,PRUNED
320,320,0.322066473171573,2023-06-11 15:16:30.016855,2023-06-11 15:16:30.121340,0 days 00:00:00.104485,5,0.6565279046608163,1.8646071939704516e-07,4.880886385832986e-07,0.21626627589821826,222,8,21,62,PRUNED
424,424,0.3225836157948473,2023-06-11 15:16:50.538713,2023-06-11 15:16:50.644014,0 days 00:00:00.105301,6,0.6853019572865203,0.18240423420782756,1.52223343194248e-07,0.18786856992446857,54,8,20,22,PRUNED
164,164,0.3227522782511007,2023-06-11 15:15:24.490932,2023-06-11 15:15:24.575789,0 days 00:00:00.084857,5,0.6372146754980248,2.3936232066381033e-06,0.00016830712798221367,0.16818564076465087,209,4,23,47,PRUNED
511,511,0.32434861845745705,2023-06-11 15:17:19.738893,2023-06-11 15:17:19.851658,0 days 00:00:00.112765,6,0.5764375548728842,0.09331784955995501,0.0006425438479307542,0.23604010028922306,52,4,7,29,PRUNED
360,360,0.3279402206307108,2023-06-11 15:16:37.916639,2023-06-11 15:16:38.016496,0 days 00:00:00.099857,7,0.4940655370221264,0.03489644166069857,8.855437512781302e-07,0.2502184872061909,74,7,16,58,PRUNED
255,255,0.3279410331961694,2023-06-11 15:16:01.985616,2023-06-11 15:16:02.071981,0 days 00:00:00.086365,1,0.5152449248540625,2.492966424538855e-07,7.723393848696937e-08,0.19153636850321712,108,4,28,52,PRUNED
266,266,0.3280744007928148,2023-06-11 15:16:03.013616,2023-06-11 15:16:03.103485,0 days 00:00:00.089869,7,0.6307899801811307,0.0007061759905363047,2.8689999051461117e-08,0.2614479352273183,150,6,22,27,PRUNED
673,673,0.328558006425849,2023-06-11 15:17:45.378659,2023-06-11 15:17:45.495861,0 days 00:00:00.117202,6,0.6999530399293328,0.22866803584731354,1.0415447060015424e-08,0.21344364846317193,107,4,16,33,PRUNED
204,204,0.3288041558791419,2023-06-11 15:15:38.981819,2023-06-11 15:15:39.067229,0 days 00:00:00.085410,5,0.6070237665561478,7.694105536169634e-07,5.663084832369807e-08,0.22152805867045097,101,4,10,58,PRUNED
351,351,0.3299613760195491,2023-06-11 15:16:37.133924,2023-06-11 15:16:37.221980,0 days 00:00:00.088056,6,0.5557140129636446,0.0007194533652375055,1.5425598840555653e-08,0.19295019574066413,38,4,25,59,PRUNED
88,88,0.33116986327265413,2023-06-11 15:14:19.598351,2023-06-11 15:14:20.182259,0 days 00:00:00.583908,2,0.6885813268331489,0.000125294252454743,1.336211126178604e-07,0.18080164343959906,255,6,28,26,PRUNED
952,952,0.3314507367503827,2023-06-11 15:18:37.482653,2023-06-11 15:18:37.617064,0 days 00:00:00.134411,5,0.5236452373291823,8.823476776922106e-07,1.0620904603230752,0.21295543285544094,121,4,17,31,PRUNED
182,182,0.33147506469953353,2023-06-11 15:15:28.182915,2023-06-11 15:15:28.270758,0 days 00:00:00.087843,6,0.6932485057835566,4.858844269917622e-06,7.6088952727844236e-06,0.16120960499285833,175,4,14,58,PRUNED
62,62,0.33178666871392276,2023-06-11 15:14:00.902073,2023-06-11 15:14:02.317006,0 days 00:00:01.414933,6,0.6452258609635336,0.003980528538924253,8.020065916103388e-08,0.06130495826966337,186,7,8,47,PRUNED
409,409,0.33215806707266315,2023-06-11 15:16:49.048797,2023-06-11 15:16:49.151998,0 days 00:00:00.103201,3,0.5328443903660255,0.00010707831122166222,9.170527152592303e-05,0.17927981365651488,132,6,21,60,PRUNED
750,750,0.33217627707421304,2023-06-11 15:17:59.387598,2023-06-11 15:17:59.536521,0 days 00:00:00.148923,6,0.6337823320889983,0.00015031328495739073,1.3968965444216625e-07,0.1487421134882641,123,4,21,33,PRUNED
298,298,0.3330879031208622,2023-06-11 15:16:19.339960,2023-06-11 15:16:19.439714,0 days 00:00:00.099754,6,0.656698669979669,7.79758252081206e-06,1.0102276658488835e-06,0.16974512832609218,70,4,19,31,PRUNED
641,641,0.3332869203487715,2023-06-11 15:17:39.220477,2023-06-11 15:17:39.336612,0 days 00:00:00.116135,5,0.6036526092067959,0.11154333405641742,7.705275011607521e-06,0.15923207798625366,177,6,11,32,PRUNED
516,516,0.33335711645271704,2023-06-11 15:17:20.247382,2023-06-11 15:17:20.354036,0 days 00:00:00.106654,7,0.4742741169464104,0.13634425166017491,7.396217888232696e-07,0.18130415121500718,189,6,10,38,PRUNED
859,859,0.3334866874775832,2023-06-11 15:18:21.232154,2023-06-11 15:18:21.358452,0 days 00:00:00.126298,7,0.6511553613716491,9.116043094970815e-07,1.969819467350443e-07,0.16743452927753102,146,6,14,33,PRUNED
215,215,0.3339742901220676,2023-06-11 15:15:44.536137,2023-06-11 15:15:44.617857,0 days 00:00:00.081720,5,0.5899962570990325,1.124699411002639e-06,1.4914304459620368e-07,0.134655561263471,125,4,23,56,PRUNED
668,668,0.334145511119893,2023-06-11 15:17:44.784685,2023-06-11 15:17:44.901662,0 days 00:00:00.116977,6,0.68602502796063,2.641230187973161e-06,1.6203667361912742e-06,0.13782577024710885,82,4,21,24,PRUNED
688,688,0.3343607477044126,2023-06-11 15:17:47.098619,2023-06-11 15:17:47.221836,0 days 00:00:00.123217,5,0.6690337078000037,0.015636035645353135,8.566897579181461e-07,0.23706042988465,245,8,16,60,PRUNED
318,318,0.3353452702162119,2023-06-11 15:16:29.832543,2023-06-11 15:16:29.922758,0 days 00:00:00.090215,1,0.6283621776811604,0.029396655088613128,1.7167582201922542e-07,0.1684371443934483,169,4,19,58,PRUNED
470,470,0.3371366724632907,2023-06-11 15:17:11.539288,2023-06-11 15:17:11.635123,0 days 00:00:00.095835,7,0.5274816528479235,2.179117358350603e-07,0.0004638845531347612,0.19995962658261288,191,7,25,19,PRUNED
30,30,0.3375767949179326,2023-06-11 15:13:27.053493,2023-06-11 15:13:27.188719,0 days 00:00:00.135226,6,0.5634596348796449,0.0075358378445437475,6.503705323093158e-08,0.13368298119375113,58,5,51,60,PRUNED
231,231,0.33880197862439243,2023-06-11 15:15:57.219129,2023-06-11 15:15:57.297710,0 days 00:00:00.078581,3,0.6171396487000661,0.02156583485249251,3.688135744084337e-07,0.13863715005533045,106,4,18,57,PRUNED
581,581,0.3390371252219896,2023-06-11 15:17:32.408636,2023-06-11 15:17:32.528420,0 days 00:00:00.119784,1,0.6399889473908478,3.514922678601821e-08,0.0007288160029559158,0.20235512659541816,100,4,19,37,PRUNED
303,303,0.3395175141687297,2023-06-11 15:16:26.409842,2023-06-11 15:16:26.496324,0 days 00:00:00.086482,5,0.6344142770790935,0.0022245970430894795,4.3743480463748114e-08,0.20109652507761905,177,8,15,59,PRUNED
894,894,0.34034894680060734,2023-06-11 15:18:27.805715,2023-06-11 15:18:27.935724,0 days 00:00:00.130009,6,0.5412361392363919,0.007108255070927624,3.679576626118718e-06,0.18642098505926494,70,5,25,29,PRUNED
220,220,0.34077140308276443,2023-06-11 15:15:44.947476,2023-06-11 15:15:45.026481,0 days 00:00:00.079005,5,0.6710772389249272,2.250549171927834e-06,1.9606551399876698e-08,0.20514811376240907,89,6,11,28,PRUNED
427,427,0.342446880329884,2023-06-11 15:16:50.834632,2023-06-11 15:16:50.935176,0 days 00:00:00.100544,6,0.5723824902614296,0.03475427325716982,0.0001722310645166461,0.23117441694451007,169,4,18,62,PRUNED
986,986,0.3435440893494266,2023-06-11 15:18:44.233287,2023-06-11 15:18:44.366223,0 days 00:00:00.132936,6,0.5989164396504596,2.443376659386697e-06,1.2970526799273722e-07,0.15106802969234093,128,4,21,27,PRUNED
11,11,0.34583487985156103,2023-06-11 15:12:30.147381,2023-06-11 15:12:32.402650,0 days 00:00:02.255269,2,0.42018155331127044,0.015977128161903692,1.8191845731766956e-07,0.2358809171899799,253,6,5,41,COMPLETE
236,236,0.34626512334255943,2023-06-11 15:15:57.623989,2023-06-11 15:15:57.708671,0 days 00:00:00.084682,5,0.6488425104201343,0.0008243825656452112,5.359702464639064e-07,0.14867452244806972,98,5,14,61,PRUNED
911,911,0.3464224596372625,2023-06-11 15:18:30.077446,2023-06-11 15:18:30.212361,0 days 00:00:00.134915,5,0.412684039153415,2.174332136485034e-06,0.001178670846366041,0.20031552916250192,86,4,17,36,PRUNED
428,428,0.3478568057498535,2023-06-11 15:16:50.935885,2023-06-11 15:16:51.030197,0 days 00:00:00.094312,5,0.6559371969069484,1.2205914736999845e-06,3.864049875553419e-08,0.15252811533780394,140,5,22,56,PRUNED
457,457,0.34802250950921654,2023-06-11 15:17:02.776671,2023-06-11 15:17:02.878642,0 days 00:00:00.101971,6,0.6709993901074323,1.100024689278375e-06,1.1999007616836094e-06,0.17486771793720984,59,7,24,31,PRUNED
331,331,0.34988391819107945,2023-06-11 15:16:33.257585,2023-06-11 15:16:33.342695,0 days 00:00:00.085110,1,0.6761854252790381,5.950323315904283e-08,1.0601224317765304e-08,0.15492563922814703,103,4,23,5,PRUNED
941,941,0.35093713596469245,2023-06-11 15:18:36.019215,2023-06-11 15:18:36.154625,0 days 00:00:00.135410,6,0.691767955671466,1.473984749080772e-07,5.358383322184273e-06,0.2962092652511293,113,7,23,56,PRUNED
190,190,0.3516513204171593,2023-06-11 15:15:30.932674,2023-06-11 15:15:31.008563,0 days 00:00:00.075889,6,0.6315797227124846,2.0119077624902357e-06,5.074992742686275e-07,0.15637204091053128,106,7,28,62,PRUNED
46,46,0.35244241320520714,2023-06-11 15:13:52.475944,2023-06-11 15:13:52.889755,0 days 00:00:00.413811,6,0.6207892415065613,0.00025592999182973245,2.1312878737802498e-08,0.12998756125078406,200,8,33,31,PRUNED
326,326,0.35352341906778584,2023-06-11 15:16:32.773232,2023-06-11 15:16:32.886153,0 days 00:00:00.112921,1,0.587074170484524,9.318030981999443e-08,4.1050593149025234e-07,0.13569859424171013,92,6,16,56,PRUNED
223,223,0.35383499740679164,2023-06-11 15:15:47.464258,2023-06-11 15:15:47.544876,0 days 00:00:00.080618,5,0.6408536233540879,0.009616401337032322,1.5821604035647798e-07,0.11817893826833722,132,4,16,58,PRUNED
858,858,0.3548167462713083,2023-06-11 15:18:21.104729,2023-06-11 15:18:21.231543,0 days 00:00:00.126814,2,0.6076017099311227,0.03438163169703308,5.912341174407542e-05,0.23702888390174545,81,8,20,38,PRUNED
686,686,0.3550182703066368,2023-06-11 15:17:46.861701,2023-06-11 15:17:46.982372,0 days 00:00:00.120671,6,0.6308584460125533,4.06756139764892e-05,2.0756035451386622e-08,0.1604615031671208,161,4,18,41,PRUNED
663,663,0.35563012577821684,2023-06-11 15:17:44.198450,2023-06-11 15:17:44.313590,0 days 00:00:00.115140,6,0.6616860972518022,6.400192244734538,4.542220565377891e-07,0.2627197721263405,137,4,15,17,PRUNED
208,208,0.3560325387188368,2023-06-11 15:15:41.970777,2023-06-11 15:15:42.048322,0 days 00:00:00.077545,5,0.6560196531154288,1.4731272381642626e-05,3.632816080882818e-07,0.10395565791515693,75,6,24,18,PRUNED
192,192,0.35639141673878116,2023-06-11 15:15:31.091169,2023-06-11 15:15:31.168842,0 days 00:00:00.077673,6,0.676431677221287,2.2772780884249866e-05,1.2598740019690593e-07,0.12612948471621174,130,7,27,40,PRUNED
